Year-Month,dates,monthly_anomaly,nzd0070_Average_Value,Value,Smooth_Value
1999-10,1999-10-04 22:10:38.000000000,388.1590476190476,394.4491683160947,1.0,1.1174440949002622
2000-03,2000-03-28 22:10:07.000000000,403.38231746031755,397.9777603930623,1.3,1.0216075893444252
2000-04,2000-04-29 22:09:53.000000000,401.8786309523809,400.97153329282816,1.2,0.8547350591947336
2000-05,2000-05-28 10:06:50.000000000,407.2356785714286,401.52993717863967,0.4,0.6682251425375931
2000-06,2000-06-16 22:09:50.000000000,417.1119365079365,398.266395318367,0.2,0.5440736596022042
2000-07,2000-07-11 22:03:17.000000000,372.2192592592593,394.88421925769524,-0.2,0.5344736370024811
2000-08,2000-08-12 22:02:54.000000000,397.2930303030303,392.9455393415054,0.7,0.6533876947298695
2000-10,2000-10-15 22:01:56.000000000,393.10460317460314,392.22950229317433,1.1,1.0113549486051254
2000-11,2000-11-23 22:08:18.000000000,376.2708236808238,392.99830938735937,1.8,1.1329008364746243
2001-03,2001-03-16 22:02:04.000000000,402.46367394179896,397.0904903170133,0.9,0.722322448279438
2001-05,2001-05-18 22:07:26.000000000,416.9609744268078,400.019319591041,-0.5,0.18949545768888398
2001-06,2001-06-16 10:04:24.500000000,387.73462811791387,399.35537766509447,0.3,0.03168281082958975
2001-08,2001-08-06 22:06:37.000000000,401.6159909297053,400.23982725900083,-0.4,-0.07380105577313285
2001-10,2001-10-02 22:00:04.000000000,408.2381853281853,402.2039557974461,-0.0,0.04919194127091873
2001-12,2001-12-09 10:03:28.000000000,398.95370999370994,404.9140443583756,-0.8,0.17169415698217197
2002-02,2002-02-19 10:03:48.000000000,412.1006110101698,409.2104055796617,1.1,0.24345402761200755
2002-03,2002-03-18 22:06:46.000000000,413.2002016302017,411.4184618990996,0.2,0.14572296533286758
2002-04,2002-04-12 22:00:37.000000000,421.6129086229086,411.1584288677336,-0.1,-0.013956437143125194
2002-05,2002-05-21 22:06:41.000000000,410.27707231040563,408.71732578587444,-0.8,-0.1854162108594572
2002-07,2002-07-17 22:00:08.000000000,424.7692857142857,404.59074203765505,-0.5,-0.4695336673613069
2002-10,2002-10-28 22:05:46.000000000,391.4624603174602,399.44757217660043,-0.4,-0.6375083671966623
2002-11,2002-11-06 21:59:41.000000000,368.02934996220705,396.1987711647507,-0.5,-0.6219976552700359
2002-12,2002-12-08 22:00:03.000000000,385.0819135802469,396.8680593131302,-1.1,-0.5715732408296883
2003-01,2003-01-16 22:06:26.000000000,408.83728442728443,400.3492212435916,-0.2,-0.4623099719849417
2003-02,2003-02-10 22:00:29.000000000,405.8108622908623,404.22646982988977,-0.7,-0.3289967811973743
2003-04,2003-04-22 22:06:43.000000000,418.9719863945578,407.02713607730095,-0.1,-0.05401673373596516
2003-05,2003-05-24 22:06:41.000000000,416.95923280423284,407.45459459787594,-0.3,0.04694898633143355
2003-07,2003-07-28 21:48:28.000000000,387.61162358276647,405.53942559447177,0.3,0.14766904093761296
2003-08,2003-08-21 21:48:53.500000000,411.3074503105589,399.7020558274444,0.1,0.1250263344373116
2003-11,2003-11-09 22:00:18.000000000,391.19527472527466,390.85696437677996,-0.3,0.0831916616081652
2004-02,2004-02-05 21:50:41.000000000,386.29207231040556,385.50532855790493,1.2,0.20129081981936306
2004-03,2004-03-23 22:07:16.000000000,363.8128571428572,382.69216372039944,0.4,0.22363496921727863
2004-04,2004-04-13 10:04:05.000000000,380.47785686535684,386.99714725245883,-0.9,0.21989593843084967
2004-05,2004-05-16 14:02:07.333333376,410.39215512265514,405.6462343371532,1.0,0.2275696385160732
2004-06,2004-06-12 10:00:06.500000000,428.70956186763203,412.9451554327554,0.8,0.15971909848107424
2004-07,2004-07-21 22:06:54.500000000,383.78454548794826,404.0896038068132,-0.5,0.015232943054413549
2004-09,2004-09-16 21:55:41.000000000,387.60031746031757,401.5790674580684,-0.3,-0.28077053027950555
2004-11,2004-11-11 21:56:48.500000000,415.36509585478336,404.29730155813724,-0.7,-0.5760185988097057
2005-01,2005-01-16 22:04:05.666666624,405.26976135999956,405.18783139879935,0.3,-0.7984578501804348
2005-02,2005-02-19 10:04:19.500000000,404.3031023809524,403.3274018103144,-3.1,-0.8508679657622821
2005-03,2005-03-11 14:01:44.000000000,401.532818916249,401.14233676113093,0.3,-0.7363788458811699
2005-04,2005-04-03 22:04:40.000000000,404.6213756613757,400.58951586835536,-0.6,-0.5786116602908132
2005-05,2005-05-06 22:01:25.000000000,382.6740972222222,400.61090358963673,-0.8,-0.3860343736470225
