Year-Month,dates,monthly_anomaly,nzd0299_Average_Value,Value,Smooth_Value
2010-01,2010-01-29 21:57:41.000000000,340.7380857021766,332.6480545791698,-1.1,-0.6910800161779608
2010-02,2010-02-22 21:58:49.000000000,347.04881843646547,333.4563287569375,-1.5,-0.4629696995744539
2010-04,2010-04-11 21:59:02.000000000,341.3607757850615,333.0113579427043,1.2,0.3806140794748909
2010-05,2010-05-21 21:58:57.000000000,324.34085998877663,332.0072372876099,0.9,0.7583413254352038
2010-08,2010-08-01 21:59:03.000000000,320.3333576839826,333.6916818640859,1.8,1.6864146012833843
2010-10,2010-10-04 21:59:05.000000000,349.34848323393777,336.92020211325325,1.7,2.0334955825207492
2011-01,2011-01-20 21:58:28.000000000,332.1645025398578,341.6205166266701,2.3,2.3021264970408923
2011-02,2011-02-17 21:56:48.000000000,374.7168837045307,344.61987208204795,2.7,2.197003208727833
2011-03,2011-03-29 22:00:26.000000000,346.76471570757286,342.3451377514007,2.5,1.9452700552764968
2012-03,2012-03-15 22:00:56.000000000,339.08562126762126,337.33602073981376,0.7,0.5604350166805043
2012-04,2012-04-16 22:00:53.000000000,329.51655462184874,331.1294843809268,-0.3,0.33158306905820245
2012-05,2012-05-11 05:59:23.666666752,309.7865383415687,323.2435554995664,0.0,0.18023917908531195
2012-09,2012-09-23 22:02:21.000000000,344.53388091440723,325.0443954304674,0.2,0.012456363457869529
2012-11,2012-11-26 22:02:49.000000000,325.2154690679691,326.8599106758596,0.3,0.013377638401338142
2012-12,2012-12-12 22:02:53.000000000,331.5992980252071,327.0819023708483,-0.6,0.03199559004832079
2013-01,2013-01-29 22:03:02.000000000,336.67417915417917,324.7596297569384,-0.1,0.1287974824620308
2013-02,2013-02-14 22:03:01.000000000,317.4485045510046,319.444284926119,-0.2,0.29108261416892894
2013-03,2013-03-02 22:02:58.000000000,323.8949705849705,312.01089879229494,1.5,0.4807283411996926
2013-04,2013-04-27 22:08:35.000000000,302.60392063492066,303.11274889435845,0.2,0.6050472846773428
2013-05,2013-05-21 22:08:50.000000000,281.56588953576994,291.7420531833445,0.8,0.6846044722582668
2013-06,2013-06-18 22:05:39.500000000,277.8551862846149,291.59803228408987,1.2,0.6949596777458135
2013-07,2013-07-24 22:02:08.000000000,296.3165367965368,305.47586991957513,0.8,0.6244944002479694
2013-08,2013-08-17 22:08:51.000000000,339.439484202666,318.53957317433213,0.2,0.517705730234298
2013-09,2013-09-02 22:08:52.000000000,351.73305810351263,329.19675388446103,0.3,0.43859138036903006
2013-11,2013-11-21 22:08:25.000000000,339.4252413747868,335.35377871601384,0.7,0.46277490270661464
2014-01,2014-01-24 22:07:57.000000000,335.5448511084874,337.4210481371588,1.4,0.6159206559458059
2014-02,2014-02-13 22:05:37.000000000,333.25677078693315,334.3951712998814,0.1,0.6384472217254057
2014-03,2014-03-21 22:03:44.000000000,329.8154956947815,326.1834602700485,0.9,0.6240193775533182
2014-04,2014-04-26 22:05:17.000000000,316.1885837773338,312.643924281169,0.8,0.5338969840844583
2014-05,2014-05-12 22:05:12.500000000,296.50939241314245,292.7837332934414,0.5,0.3600044155789294
2014-06,2014-06-09 22:06:29.000000000,253.01603313353314,281.4527664794803,0.2,0.123833048065226
2014-07,2014-07-27 22:04:26.000000000,298.0825401870856,287.11710862025745,-0.2,-0.13757067749248011
2014-08,2014-08-18 06:06:03.666666752,314.7805082291446,306.4910997291799,-0.7,-0.3786973254706007
2014-09,2014-09-29 22:04:40.000000000,335.0592891059557,322.8783710264811,-0.7,-0.5609740516352697
2014-10,2014-10-23 22:04:54.000000000,315.48891446936904,328.06265088894645,-0.6,-0.6815283089225554
2014-11,2014-11-08 22:07:04.000000000,329.27751107478383,331.2677828570388,-0.9,-0.7529348778646072
2014-12,2014-12-26 22:06:54.000000000,343.640365089456,331.18814229841547,-0.6,-0.7787098380021786
