Year-Month,monthly_anomaly,Value
2000-01,-5.422657611091229,0.7
2000-02,-5.983518821766891,1.7
2000-03,-5.038463088418443,1.3
2000-05,-5.071259418506699,0.4
2000-06,-5.0189028782183644,0.2
2000-07,-6.75579027007122,-0.2
2000-08,-5.9465965808429955,0.7
2000-09,-7.264919229613449,0.9
2000-11,-8.73578158114752,1.8
2000-12,-11.559765973191674,0.8
2001-01,-10.800332284093844,1.0
2001-03,-9.82795731136449,0.9
2001-04,-5.587514919946555,0.2
2001-05,-3.44133039307179,-0.5
2001-06,-0.11432969029959683,0.3
2001-07,4.205034041434476,-0.2
2001-08,2.5995877614265614,-0.4
2001-09,1.6957956006298354,0.2
2001-10,-0.5805044154163435,-0.0
2002-01,-1.0996454676513892,0.4
2002-02,-0.3013861522968564,1.1
2002-03,1.251452597287539,0.2
2002-04,0.9253838861581801,-0.1
2002-05,4.260825564628064,-0.8
2002-06,3.8520647677866307,0.2
2002-08,4.355510333344972,-1.0
2002-09,4.789897391353799,-0.6
2002-10,2.1370017051872865,-0.4
2002-11,-0.7408995204259243,-0.5
2003-01,-4.039848142346369,-0.2
2003-02,-3.779880068585968,-0.7
2003-03,-6.095324490613423,0.3
2003-04,-4.426458130782447,-0.1
2003-05,-1.2463639052562752,-0.3
2003-07,3.5230110054882062,0.3
2003-08,3.9415705467019784,0.1
2003-10,4.786805476207397,0.0
2003-11,2.9491021424006836,-0.3
2003-12,-1.4216527952986113,1.1
2004-01,-3.269072801617922,-1.3
2004-02,-4.310115450962864,1.2
2004-03,-4.150501456156325,0.4
2004-04,-2.8785405588710904,-0.9
2004-05,-4.009023214796128,1.0
2004-06,0.40945718961861777,0.8
2004-07,5.437987102512592,-0.5
2004-08,6.545276138574653,-0.3
2004-09,6.2129753821836395,-0.3
2004-10,5.353645374140882,-0.1
2004-12,4.134201941525734,-0.8
2005-01,2.0265692177148464,0.3
2005-02,-2.932679625087326,-3.1
2005-03,-4.560533695728735,0.3
2005-04,-2.7178356775368577,-0.6
2005-05,-1.1848135920832317,-0.8
2005-06,0.325043733919938,0.4
2005-07,2.0880397362773637,0.2
2005-08,4.115894687659944,-0.3
2005-10,5.285402317153861,1.2
2005-11,5.228318695471334,-0.2
2005-12,2.572985357672532,-0.0
2006-01,1.8410355127496014,1.7
2006-02,-0.445867537914168,0.1
2006-03,-1.963653160915228,1.8
2006-04,-1.6158146464267436,1.1
2006-06,-0.7492549326642477,0.2
2006-07,0.6170128686898347,-0.6
