Year-Month,nzd0231_Average_Value
1999-09,6.016448092346414
1999-10,4.190210717134207
1999-12,1.9569808618767843
2000-02,1.1129697343585838
2000-04,1.7056145188622813
2000-05,3.337425260680714
2000-07,4.751757465256935
2000-08,5.382174184241914
2000-09,4.814528498897288
2000-10,3.341339720967726
2000-11,1.6679884197650285
2000-12,1.2965362965770293
2001-01,2.1431267370739717
2001-03,3.7654624110217894
2001-06,5.069851355952417
2001-09,5.164373605320127
2001-10,4.704856720368066
2002-01,4.6316256112984515
2002-02,6.481566559212073
2002-04,10.15748576838952
2002-05,12.422013930346997
2002-06,13.232080596160769
2002-07,12.380449372529839
2002-08,10.139215640387071
2002-10,7.323197664094494
2002-11,3.0829321906523837
2002-12,-0.791540636328973
2003-01,-1.9137373086680798
2003-03,-0.3310080657815114
2003-04,1.1198406958234117
2003-05,1.9344542343519149
2003-08,1.8989422503546687
2003-10,1.1150115486363548
2003-12,1.0394472288574852
2004-01,1.9110290528403164
2004-03,3.5806929876822453
2004-06,6.1692276810081665
2004-07,5.2054152419219495
2004-08,2.433783337196473
2004-09,-0.8249574132875523
2004-10,-3.5719110914283716
2004-11,-6.263199641232482
2004-12,-7.631764346400402
2005-01,-7.825513131713814
2005-02,-6.830349653758926
2005-03,-3.9102420902321517
2005-04,0.6574588818924045
2005-05,6.465185830879912
2005-06,11.093929778196388
2005-07,8.525915206876727
2005-08,4.47407960647187
2005-11,0.59086188888631
2006-01,-2.022285160074118
2006-02,-4.644945515062673
2006-04,-4.842691312038218
2006-05,-1.2952451492720103
2006-07,1.0126885922566515
2006-08,2.202569910819895
2006-10,-0.5703953496494703
2006-12,-5.3564184219933795
2007-01,-8.579883916089692
2007-02,-4.9299889701769875
2007-06,-0.7302823737732506
2007-07,0.07485636769826254
2007-08,-3.4880113058539988
2007-11,-8.343261522337913
2008-01,-8.295125465064372
2008-04,-5.7651285178527
2008-05,-2.5430726732381
2008-07,-1.5799044528431798
2008-08,-4.341570467683141
2008-09,-8.932182187833961
2008-11,-11.181244817854404
2009-01,-11.117905643461183
2009-05,-9.157642788570579
2009-06,-5.898704582912942
2009-07,-4.271880255072718
2009-08,-5.0316660355596134
2009-09,-6.667796297170354
2009-10,-8.806083409694683
2009-11,-9.896923228018125
2009-12,-8.52208557899699
2010-03,-4.594312688807319
2010-04,-0.03968752565075784
2010-06,3.3953296190373523
2010-07,5.221760864106585
2010-08,3.1227757294771297
2010-09,0.649123308298891
2011-01,-1.5854566530858054
2011-02,-2.602843162936821
2011-03,-2.3212246586671816
2011-04,-1.5632534452714406
2011-06,-1.6766818474436813
2011-07,-2.7191284223504106
2011-08,-4.709159110387727
2011-10,-6.61573615941602
2011-12,-8.124560103107672
2012-01,-7.8968075583386845
2012-03,-5.887891910547381
2012-04,-2.0856860911995616
2012-05,-0.06965196335139612
2012-06,-3.082982989096251
2012-11,-10.039806744646395
2013-01,-12.540139985777056
2013-03,-8.066381813134683
2013-04,0.8196573995284946
2013-05,6.04660502224471
2013-06,5.726201241314259
2013-07,1.3040195268423558
2013-11,-4.223245047665657
2014-01,-6.2314570661874695
2014-02,-6.541800640219596
2014-03,-4.341451808017064
2014-05,0.16759920537691633
2014-06,0.9585703074701354
2014-07,-0.433162142600258
2014-08,-2.542793299043045
2014-09,-5.925762516827077
2014-10,-9.14403966674181
2014-11,-10.820928506672695
2015-01,-12.576976015187318
2015-03,-9.019479158929025
2015-04,-4.94243950916157
2015-05,-0.7624406111781341
2015-06,-0.9752368984633634
2015-07,-4.140002856783761
2015-08,-6.421054319132274
2015-09,-8.961938059245261
2015-10,-8.974651152667667
2015-11,-7.744696017995991
2016-02,-4.758545636801391
2016-03,-1.1860808775496612
2016-04,3.3965263589841173
2016-05,7.480118825282995
2016-06,8.115038175761015
2016-07,3.7944924398148236
2016-08,-2.031920642178646
2016-09,-6.010297298212044
2016-10,-8.431110251865988
2016-11,-8.602411867778565
2016-12,-7.990068606962881
2017-01,-7.006475259264419
2017-02,-5.460509938923067
2017-03,-1.5989115124023412
2017-04,2.047889791842999
2017-05,4.791436105307902
2017-06,6.736313212040926
2017-07,2.472269143445353
2017-08,-3.620812414918672
2017-09,-7.8004901614827675
2017-12,-8.957539649967684
2018-01,-8.22754066770749
2018-03,-5.218043900820832
2018-04,0.0007619866851634183
2018-05,3.371464608098293
2018-06,1.8839739521417818
2018-07,-2.9253187048082614
2018-08,-4.859686610473792
2018-09,-6.140282074054603
2018-10,-6.607327923309029
2018-12,-5.700707565935166
2019-01,-3.6521862444521416
2019-03,2.7200939017430117
2019-04,12.366444634838109
2019-05,18.205443137724625
2019-06,18.091208026368857
2019-07,12.225783668654124
2019-08,6.268239686819408
2019-09,-0.7004598471656227
2019-11,-6.366808928012648
2019-12,-7.6381686673299845
2020-01,-6.498777793773413
2020-02,-1.2486561080668326
2020-03,5.834137083621305
2020-04,8.61330237235369
2020-05,9.600623167964674
2020-06,9.675765897919282
2020-07,8.057198798749896
2020-08,3.2493668894145977
2020-10,0.022697093833805693
2020-11,-0.4394902407367627
2020-12,-0.18355092204598025
2021-01,0.6561788261265745
2021-02,1.991476901641072
2021-03,3.728157239827476
2021-04,5.434886717711585
2021-05,6.775951703278711
2021-06,5.211177767454074
2021-07,1.715291897933097
2021-09,-3.0182074629037974
2021-10,-5.784655178644762
2021-11,-9.38460928876267
2021-12,-13.898408448119918
2022-01,-15.3447459566634
2022-02,-14.538486782816811
2022-03,-11.376378282623023
2022-04,-2.8355170665830194
2022-05,5.5104432953039595
2022-07,7.5872180100159055
2022-08,1.1226855097064445
2022-10,-5.7514640228108425
2022-12,-10.723779061069024
2023-02,-9.728857095628001
2023-03,-2.4377130998045824
2023-04,4.3340600017757955
2023-05,5.083508695979675
2023-06,6.705174517002707
2023-07,7.537935597853609
2023-08,6.43961700303295
2023-09,1.2757187612125265
2023-10,-3.820073719158936
2023-11,-5.973824250866933
2024-01,-4.671994200751919
2024-02,-0.9511029657622538
2024-03,2.3767654962938964
2024-04,7.577828319802926
2024-05,11.646024875334657
2024-06,12.820874673533135
2024-07,11.380883338895657
2024-08,7.532948242858718
2024-09,3.448798253110531
2024-10,0.23428553641593042
2024-11,-2.9033272418888587
2024-12,-4.258886595793383
2025-01,-2.086298070645688
2025-02,0.9914509107878988
2025-03,3.5564559276152385
2025-04,5.419158184270181
2025-05,7.033955310633672
2025-06,6.426119489706356
2025-07,5.520549922214955
2025-08,4.218074725140133
