Year-Month,monthly_anomaly
1999-08,-12.681142942215796
1999-09,-5.951903378477581
1999-10,-3.5945726587484845
2000-02,-2.77022858213214
2000-04,-2.5998340164780296
2000-05,-4.83997999136446
2000-08,-4.741394454013014
2001-04,-0.8745360449802961
2001-05,-2.2830811141424094
2001-07,-3.121293765342342
2001-08,-3.0633937798125785
2001-10,-0.9889037283098046
2002-01,3.381864687101106
2002-02,3.9811160239822185
2002-04,4.606125900128224
2002-09,1.2866960691067992
2002-11,2.7107185675122505
2003-01,4.294979780539369
2003-02,6.256528414717774
2003-04,5.2803427905448785
2003-05,3.3498851135935626
2003-07,1.5449053476882262
2003-08,-3.054751876400931
2003-09,-5.063026675292775
2003-10,-4.781072635708964
2003-11,-2.5347804612026232
2004-02,3.3289885483776684
2004-03,5.129601594558784
2004-04,7.67842681013718
2004-05,7.1177195788129035
2004-06,6.438557850219244
2004-07,5.386409177453518
2004-08,4.315244750980572
2004-09,1.887614553918443
2004-10,-0.9579782581680081
2004-11,-0.17478728647067301
2004-12,-0.3183634294787512
2005-01,-0.11962155929221908
2005-02,0.0050351829942924965
2005-03,3.1187977690781246
2005-05,1.4724459359241284
2005-06,-0.17365618225601617
2005-07,-1.4446856341947125
2005-08,-2.1551433111460274
2005-09,-1.8549667442162796
2005-10,-2.936484786351368
2005-11,-2.541828044064856
2005-12,-2.557109154086425
2006-01,0.48241245306495956
2006-02,0.8268092830298537
2006-04,1.1080457333407383
2006-05,-0.12809797723490873
2006-06,-1.427089883597041
2006-07,-5.641373880190464
2006-09,-5.799178456197378
2006-10,-5.393348977015799
2006-11,-4.837590437750897
2006-12,-5.212051312404599
2007-03,2.4455167067519272
2007-06,7.853062594816901
2007-07,5.722760768898027
2007-09,2.775878753152149
2007-10,3.649766116422465
2008-01,6.199931843600913
2008-02,5.856657044709074
2008-06,0.3149407561416433
2008-07,-2.0020034072961623
2008-09,-0.8661408111938309
2009-01,9.163857747849992
2009-03,16.259855001736558
2009-04,13.172775703163623
2009-05,7.098263972158257
2009-09,-1.6734730323064813
2009-10,-8.501882966333465
2009-11,-9.029097400041529
2010-01,-4.963141577949576
2010-02,-2.12834970052793
2010-03,-1.556374945046809
2010-04,3.1105061070937903
2010-06,2.2260358078830342
2010-07,-0.13863177415477546
2010-08,-6.657852518992569
2010-09,-6.179952533462812
2010-10,-6.76903814316547
2011-01,-4.046690953121792
2011-02,-0.3106635587808647
2011-03,1.79397246760835
2011-04,2.1145958717381164
2011-05,1.2098138704624746
2011-06,-0.320914076759111
2011-07,-3.8500618341536876
2011-08,-4.469667268499579
2011-09,-4.68232853940766
2011-10,-7.946258298077882
2011-11,-7.0094186777318965
2012-06,-3.852929457474064
2012-08,-2.5143740354629927
2012-09,-1.628672905428866
2012-10,1.7041126608630603
2012-12,4.596866671506398
2013-01,6.8005774678469635
2013-02,7.986336007111862
2013-04,11.510576504241675
2013-05,7.9499110259137735
2013-06,3.3942350290363343
2013-07,-1.6694658911582239
2013-08,-5.713312304436569
2013-09,-4.824165028844636
2013-12,-5.938122729913019
2014-01,-2.083760587044516
2014-02,-0.6849042976201607
2014-05,1.7899596036394227
2014-06,-2.0618494246632446
2014-07,-4.5035093466316924
2014-08,-6.609292696846975
2014-09,-5.647983259092875
2014-10,-5.313721564263113
2014-11,-4.091746808781995
2015-01,-0.8567369326359868
2015-03,1.635081490010048
2015-04,0.09937096663709928
2015-05,-2.7324449669646698
2015-06,-5.461322614689857
2015-07,-9.994898757697932
2015-08,-8.933464542757353
2015-09,-8.832570868357315
2015-10,-8.716833044989723
2015-11,-8.560242979016703
2015-12,-7.139390736411277
2016-01,-2.862800670438262
2016-02,0.3811907541212319
2016-03,2.894017912808657
2016-04,4.849319096324008
2016-05,5.520628534078099
2016-06,6.925701039718673
2016-07,7.031584356170054
2016-08,5.113704604734961
2016-09,1.6817293674512053
2016-10,1.5295045757944756
2016-11,1.4744937360431813
2016-12,1.6075288567080719
2017-01,0.8086928013783803
2017-02,3.0920396241081565
2017-04,5.536217973546052
2017-05,3.9970702161514713
2017-06,-1.102275305872797
2017-08,-4.6339911126375855
2017-09,-5.453523559540262
2017-10,-3.3027788308735637
