Year-Month,nzd0106_Average_Value
1999-08,8.322824161044995
1999-09,7.624553629221856
1999-11,6.239079438811219
2000-02,4.401854156761566
2000-05,2.1358371168736823
2001-01,-0.5627651220057934
2001-03,-3.0360578641224034
2001-08,-4.955697636139273
2002-01,-6.162127240706584
2002-03,-7.3319920888528465
2002-07,-7.764214279858711
2002-08,-7.382985533744131
2002-09,-5.767814257162705
2002-11,-2.219639619512325
2003-01,0.03741449387091328
2003-08,1.2483911339746414
2003-11,2.758293310971181
2003-12,3.446707819763851
2004-05,3.76376253375868
2004-07,5.210792716041772
2004-10,6.39233166795461
2004-11,6.39805522508446
2005-02,7.204669833474763
2005-03,8.548360507800423
2005-05,8.675036065779372
2005-07,6.22309844398398
2005-10,2.0210984177571585
2006-02,-0.5441709667175948
2006-05,0.09523535821970802
2006-06,1.6682981951944535
2006-07,1.3651827276200954
2006-10,0.055609220970484374
2007-05,-2.8881271589388477
2007-08,-6.228910271301364
2007-11,-6.82116547049812
2008-05,-5.503039661218399
2008-08,-3.4518931516836346
2009-01,-1.4165084010254452
2009-02,0.24673783848261369
2009-06,-0.17580671101022882
2009-07,-2.7924756656602607
2009-08,-4.55460616472712
2009-09,-4.020640517031934
2009-11,-2.0997691094232254
2010-01,-0.270463667564248
2010-02,0.9990652815242822
2010-03,1.3887201733124905
2010-06,1.3931701418431242
2010-07,1.5491699602600848
2011-01,1.7051054911624672
2011-03,0.7875709420884842
2011-04,-1.2408607178729398
2011-05,-4.878746407572387
2011-07,-9.791876179830798
2011-08,-14.004058201127508
2012-01,-15.277662173291297
2012-04,-13.717438353636688
2012-05,-10.129008627449716
2012-07,-7.208394679610048
2013-01,-5.788471070430477
2013-02,-4.154656124530471
2013-03,-0.46805064693785814
2013-04,3.9539019196066962
2013-05,3.044815782279233
2013-06,-1.1717792957897526
2013-07,-3.995112845796487
2013-09,-6.781905527175184
2013-10,-5.036103420273159
2013-12,-3.1213697290246327
2014-01,-2.6194126937683904
2014-04,-3.6481163073656138
2014-05,-8.155993100949422
2014-09,-13.51405328312519
2014-12,-14.8816286939923
2015-01,-13.87789607662018
2015-02,-11.605307351074227
2015-03,-8.902086209117169
2015-04,-6.005146778940907
2015-05,-1.782463011155464
2015-07,2.0632883532644946
2016-01,2.6588936674491372
2016-02,2.4802516318711083
2016-03,1.862016736660138
2016-04,0.21724796613275754
2016-05,-2.6217476407035756
2016-07,-5.673536768452101
2016-08,-7.2189732430440765
2016-09,-6.833240344661544
2016-11,-4.277785164168714
2017-05,-1.963122965461161
2017-06,0.26956252700440075
2017-07,2.9926996663349734
2018-01,5.148421967535215
2018-04,5.487679031747268
2018-05,3.8733842183207385
2018-07,0.1562437207037506
2018-08,-2.502846290832279
2018-09,-3.3913272355841153
2019-01,-2.100838602252086
2019-03,0.6839864341413706
2019-05,4.02189388333082
2019-06,8.796449000684218
2019-08,11.786683265251915
2019-09,11.736455458640918
2019-11,9.887850629976722
2019-12,8.796436192061835
2020-01,8.71755298810719
2020-02,8.553882145425664
2020-06,5.867198648139647
2020-07,4.406204816000895
2020-08,6.877442261192419
2020-12,9.416044307694545
2021-01,10.239802576932615
2021-02,7.841100944474969
2021-05,1.8833291935696348
2021-06,-1.7956981574698747
2021-07,-3.2229849852692243
2021-08,-4.357938520648818
2021-11,-5.623218324249259
2022-01,-4.961272794478933
2022-02,-1.0110611330888268
2022-04,2.679468284962168
2022-05,2.4823788508913798
2022-06,2.186696364798303
2022-07,1.3533594959889579
2022-08,-1.617316386436506
2022-09,-4.848420028169997
2023-01,-6.015544382090297
2023-02,-5.149284699769357
2023-03,-4.586373934765355
2023-04,-6.951918399701859
2023-05,-10.909305824899741
2023-06,-11.714136004853811
2023-07,-7.409597063471662
2023-08,-2.073350039547396
2023-09,1.0748684307987588
2023-10,2.1655516040221365
2024-01,2.5294239189231638
2024-02,2.0181656539827264
2024-05,1.3388135153339855
2024-06,2.315749737228299
2024-08,4.179631932401012
2024-09,4.988669082588642
2024-11,4.784015791044841
2024-12,5.006411707741688
2025-01,5.153660063677138
2025-02,4.336610773753426
2025-04,2.5959599683410017
2025-05,0.3530885431261851
2025-07,-2.1330307391561703
2025-08,-6.758005805887447
