Year-Month,monthly_anomaly,Value
2000-05,2.207156734690639,0.4
2000-08,-13.55934118280929,0.7
2000-09,-19.01531288391326,0.9
2000-12,-22.709305892154774,0.8
2001-01,-19.497899321456288,1.0
2001-06,-14.277697314043204,0.3
2001-08,-13.957937061407204,-0.4
2002-01,-3.9014389219899046,0.4
2002-03,-8.105542368925683,0.2
2002-07,-9.39312880646871,-0.5
2003-08,-18.367437311213276,0.1
2003-11,-15.72074873264629,-0.3
2003-12,-12.579036880389515,1.1
2004-01,-6.562952886075728,-1.3
2004-04,2.0418625859074044,-0.9
2004-05,1.0294054570341067,1.0
2004-07,6.830642108078453,-0.5
2004-09,7.522712659322597,-0.3
2004-10,7.518484968855757,-0.1
2004-11,9.083325137279761,-0.7
2005-01,10.194883561182868,0.3
2005-02,10.060142939849058,-3.1
2005-03,9.74634680784484,0.3
2005-07,2.710653718810058,0.2
2005-09,-6.9041674441658785,0.4
2005-11,-5.927525565387938,-0.2
2006-02,-8.195898117300906,0.1
2006-05,-4.001802371844151,-0.5
2006-06,4.768812742453365,0.2
2006-07,1.896774823822255,-0.6
2006-10,7.376686929662876,-1.3
2007-01,15.931900354813234,-0.8
2007-02,15.989013309759374,-0.1
2007-05,13.52540536382218,-0.1
2007-11,1.036445387246219,0.9
2008-01,-18.83736801744031,1.8
2008-05,-11.28209882587973,-0.1
2008-08,0.7632188751879648,1.0
2008-10,3.8823697947933593,1.3
2009-02,5.868369729171265,1.9
2009-06,7.26428445692132,0.1
2009-07,3.1304360188026745,0.2
2009-08,-1.8069811521766252,-0.2
2009-09,-6.414668593426191,0.3
2009-11,-5.367635739933755,-0.6
2010-01,-6.803658688434998,-1.1
2010-02,-3.7660656878637515,-1.5
2010-03,3.6981126097213535,0.7
2010-06,2.967541571038464,0.4
2010-07,0.8530973730321384,1.8
2010-11,-1.561771100355049,1.3
2011-01,5.287961542607386,2.3
2011-03,8.15818241999593,2.5
2011-05,4.857950667512582,0.4
2011-07,1.7047931665227454,1.0
2011-08,-1.2760423407289274,0.4
2011-09,-3.546432484681203,1.0
2012-01,-5.964098838012226,1.1
2012-04,-18.56811945592731,-0.3
2012-05,-15.890077458770413,0.0
