Year-Month,monthly_anomaly
1999-09,6.144979120037338
1999-11,2.2102595701127887
2000-05,2.207156734690639
2000-08,-13.55934118280929
2000-09,-19.01531288391326
2000-12,-22.709305892154774
2001-01,-19.497899321456288
2001-06,-14.277697314043204
2001-08,-13.957937061407204
2002-01,-3.9014389219899046
2002-03,-8.105542368925683
2002-07,-9.39312880646871
2003-08,-18.367437311213276
2003-11,-15.72074873264629
2003-12,-12.579036880389515
2004-01,-6.562952886075728
2004-04,2.0418625859074044
2004-05,1.0294054570341067
2004-07,6.830642108078453
2004-09,7.522712659322597
2004-10,7.518484968855757
2004-11,9.083325137279761
2005-01,10.194883561182868
2005-02,10.060142939849058
2005-03,9.74634680784484
2005-07,2.710653718810058
2005-09,-6.9041674441658785
2005-11,-5.927525565387938
2006-02,-8.195898117300906
2006-05,-4.001802371844151
2006-06,4.768812742453365
2006-07,1.896774823822255
2006-10,7.376686929662876
2007-01,15.931900354813234
2007-02,15.989013309759374
2007-05,13.52540536382218
2007-11,1.036445387246219
2008-01,-18.83736801744031
2008-05,-11.28209882587973
2008-08,0.7632188751879648
2008-10,3.8823697947933593
2009-02,5.868369729171265
2009-06,7.26428445692132
2009-07,3.1304360188026745
2009-08,-1.8069811521766252
2009-09,-6.414668593426191
2009-11,-5.367635739933755
2010-01,-6.803658688434998
2010-02,-3.7660656878637515
2010-03,3.6981126097213535
2010-06,2.967541571038464
2010-07,0.8530973730321384
2010-11,-1.561771100355049
2011-01,5.287961542607386
2011-03,8.15818241999593
2011-05,4.857950667512582
2011-07,1.7047931665227454
2011-08,-1.2760423407289274
2011-09,-3.546432484681203
2012-01,-5.964098838012226
2012-04,-18.56811945592731
2012-05,-15.890077458770413
2012-06,-11.640060740700925
2012-07,-6.572004938707248
2013-01,5.317956177183384
2013-02,-6.321016816924221
2013-03,-10.680230702554278
2013-04,-6.267272254471619
2013-05,-1.0966939272038763
2013-06,0.7115154163739795
2013-07,2.35445400414278
2013-08,3.0523347131073235
2013-09,3.778323530179973
2013-10,2.94211022719646
2013-12,3.969519419804381
2014-02,1.7424153902220554
2014-03,1.5168501532406493
2014-04,3.3447708200991926
2014-05,4.00594999165411
2014-06,1.5436679558099444
2014-07,0.24056276093454362
2014-08,-0.1971123320945912
2014-10,-3.6794590222736145
2014-12,-9.816292781585673
2015-01,-10.134938517001613
2015-02,-9.99544853463588
2015-04,-7.5630931047587495
2015-05,-7.176565203761913
2015-06,-6.571846365636262
2015-07,-2.961672475447903
2015-11,6.980001959839306
2015-12,11.347600050313147
2016-01,13.428548909491793
2016-02,8.330929035809792
2016-03,5.637836189154823
2016-04,2.69836438147493
2016-05,0.6580970244373655
2016-07,-3.7408436776897154
2016-08,-3.0295446324527977
2016-09,-1.0979215542148237
2016-11,5.037948845792177
2016-12,4.86154518832639
2017-01,8.32968381934077
2017-04,13.42728482304731
2017-05,8.17984004239445
2017-06,5.279855303847585
2017-07,3.2386143911905036
2017-08,-0.6560325095185174
2017-09,1.1902142296039664
2017-11,-0.5321600702486313
2018-01,1.868601347680453
2018-03,0.7279561949110479
2018-04,-2.3132120630274184
2018-05,2.0960425198109944
2018-06,2.1114508384491044
2018-07,2.793505475149695
2018-08,0.4475762472732402
2018-09,1.1769695957814839
2018-10,2.760593547989269
2019-01,-3.020454096952841
2019-02,-1.1418025350714893
2019-03,2.959468900491865
2019-05,7.169076588124346
2019-06,8.777804432507455
2019-08,11.928291946880027
2019-09,12.436689219997781
2019-10,13.09992374830683
2019-11,13.012116433375269
2019-12,13.015382932952303
2020-01,13.379634608061105
2020-02,14.202718019728351
2020-04,20.701985684598462
2020-05,21.42352739043208
2020-06,18.375358261275352
2020-07,12.756860009214975
2020-08,11.807697709645815
2020-10,8.122707889451
2020-11,4.394865698273389
2021-02,7.595848713644546
2021-05,8.429993897379365
2021-06,-5.438129033143831
2021-07,-8.088829405260372
2021-10,-12.788618939834368
2021-11,-8.710388160299011
2022-01,-0.7562719762247907
2022-02,-0.35820890765863356
2022-04,-0.47598280296050544
2022-05,-1.4385547238678507
2022-06,-1.2253957497523833
2022-07,-1.3936142855485747
2022-08,-1.3492841457650275
2022-09,-2.781838628549351
2022-10,-3.609255799528653
2023-02,-7.1978586555632535
2023-03,-7.553241290173651
2023-04,-6.986003080024481
2023-05,-7.650694296094601
2023-06,-9.80203910505433
2023-07,-9.138630203769683
2023-08,-8.439472977593837
2023-09,-7.750065824248807
2023-10,-7.402759803762683
2023-11,-6.867325332067357
2024-02,0.6685189148824257
2024-03,7.517575882169187
2024-04,7.473361996539137
2024-05,5.872985657423646
2024-06,4.013177468522269
2024-08,0.41377614164264787
2024-11,-3.533378737437758
2024-12,-3.6233220614742705
2025-01,-0.04111848480175517
2025-02,2.5541270890276495
2025-03,3.345630293583624
2025-05,3.190364393162408
2025-06,1.1379058076727595
2025-07,-3.637496684499942
2025-08,-7.181738179803564
2025-10,-11.879517885061562
2025-11,-11.0035828307197
2025-12,-9.737269980645996
