Year-Month,nzd0121_Average_Value
1999-08,10.559065302122915
1999-09,12.200572263136845
1999-11,14.88246985860884
2000-01,16.385683472473332
2000-05,15.869205326028522
2000-10,14.587370056639468
2001-03,13.024091509583297
2001-10,11.109573653476339
2001-11,9.377479506695085
2002-01,9.053241491150114
2002-03,9.548206094000747
2002-04,8.266231225226022
2002-07,5.370602154603474
2002-08,2.2780319138154432
2002-10,-0.6133510276753196
2002-12,-1.355480198392896
2003-01,-1.2159904714599343
2003-08,-0.21396415310587735
2004-04,2.1829386445483427
2004-06,3.6574818856203173
2004-07,4.768214020217929
2004-09,5.755749776885146
2004-10,7.047784208939079
2004-11,8.033656369104644
2005-02,8.633755741875408
2005-04,8.363104924948496
2005-05,6.99219355475884
2005-07,5.642130336232259
2005-09,4.21821512735863
2005-11,1.8768836577795733
2006-04,0.6595736273294848
2006-06,4.914643028629071
2006-07,8.207447382219028
2006-11,9.122063252175797
2007-01,7.376909457745857
2007-02,3.947620876408775
2007-05,-0.7080476628497725
2008-01,-4.04667440523334
2008-02,-6.5483626682123734
2008-09,-8.764431822321997
2008-10,-10.332246813974225
2008-12,-11.0312651584215
2009-01,-12.008339370431909
2009-05,-14.208614261122252
2009-06,-14.973512230697896
2009-07,-13.663755255744537
2009-08,-11.413553747814532
2009-09,-8.219297473476892
2010-03,-6.169288295655872
2010-05,-5.381478667650797
2010-11,-4.9172753778890215
2011-01,-4.850696750323683
2011-04,-6.497965610922326
2011-05,-10.729392341819615
2011-07,-14.307329599954581
2011-09,-14.942377725248079
2012-04,-15.19291030986053
2012-06,-17.21634022039327
2012-07,-18.977624488495366
2012-08,-19.63847557213571
2012-09,-18.22154336083727
2012-10,-15.567765904285858
2013-02,-12.800989069665667
2013-04,-10.713216395146846
2013-05,-11.575955996294956
2013-06,-15.281164990965141
2013-09,-19.011796335666187
2013-10,-23.398714071566545
2013-11,-23.11592725410879
2013-12,-20.169175128497344
2014-01,-18.857658121371962
2014-03,-18.679261102371537
2014-04,-18.27218112476447
2014-05,-18.600326435295038
2014-07,-19.97317293098309
2014-08,-22.23104853757398
2014-10,-22.36935779264743
2014-12,-18.370696103081645
2015-01,-14.065737673713187
2015-04,-13.325496132742835
2015-07,-14.422932966386233
2015-11,-16.209628484907913
2016-01,-18.686333936668422
2016-04,-21.725100255972034
2016-07,-24.8789962355142
2016-08,-26.717219776987186
2017-04,-26.06257331518393
2017-05,-21.19910957178302
2017-06,-16.759959049769034
2017-08,-14.650561508585207
2018-02,-13.8192414740015
2018-03,-15.284515621569007
2018-05,-18.157699527512264
2018-09,-20.526123583849778
2018-10,-21.807431754929826
2018-11,-21.54956874956694
2018-12,-19.195502760966814
2019-02,-15.04069038115675
2019-03,-11.252477221097937
2019-04,-9.638360405906568
2019-05,-11.307251069687855
2019-06,-11.867504033905007
2019-11,-11.26898707828179
2020-01,-9.761659417028941
2020-02,-8.855509027776652
2020-03,-9.273415087738044
2020-05,-10.712988641529757
2020-07,-11.76428122802505
2020-08,-12.571022948038644
2020-11,-12.679536858924198
2020-12,-11.637018426025321
2021-01,-9.605532419107025
2021-02,-5.028007625020213
2021-05,-1.958238963945269
2021-07,-0.6449710662163785
2021-08,0.6067830674779396
2021-10,2.056420244121549
2021-11,4.763671037636964
2022-01,8.485814132566066
2022-02,12.4118357226777
2022-03,13.783735016736836
2022-04,12.570745196131556
2022-05,9.60275014403528
2022-06,5.875502405447265
2022-09,2.8046825779503965
2023-02,-3.064556936190117
2023-03,-8.490057542698942
2023-05,-11.968000825559159
2023-06,-14.820583855018992
2023-07,-17.40589856564947
2023-08,-19.499371648733348
2023-09,-22.201930035628873
2023-10,-22.48019466421608
2024-02,-16.392582177112974
2024-05,-9.806655065468451
2024-06,-5.248502313266971
2024-08,-0.14235990109440277
2024-12,1.601622259126725
2025-01,2.8737011660605134
2025-03,5.124643198908343
2025-04,7.9416272648458115
2025-05,9.976623729068349
2025-06,11.776567817822523
2025-07,13.399809451504423
