Year-Month,nzd0330_Average_Value
1999-08,341.33082223954
1999-09,341.4139143931893
1999-10,341.40015174426065
2000-01,341.58191454334866
2000-04,342.0091295001851
2000-05,342.74480525431323
2000-06,342.8722835965331
2000-07,342.52929273257877
2000-08,342.3248449805063
2000-09,342.87937213629806
2000-10,343.8512812677372
2000-12,344.6954693834095
2001-01,344.911752581916
2001-02,344.3854664695128
2001-04,342.75352782885085
2001-05,340.1375774129074
2001-07,338.83618589298624
2001-09,338.4041002246968
2002-02,337.6166932387508
2002-03,337.0945853808598
2002-05,337.5941355305345
2002-06,338.9345137130746
2002-07,340.87593180794227
2002-08,342.9651763208242
2002-09,345.7968992070598
2002-10,346.28592955501136
2002-12,346.13351675679183
2003-01,345.3915719728289
2003-03,343.16635661557376
2003-05,340.64854150785635
2003-07,338.54814500230657
2003-08,337.35689589122376
2003-10,338.00745279255847
2003-11,341.9143159671259
2003-12,344.7188648334824
2004-01,343.71648668002337
2004-02,341.4498994043943
2004-03,337.80501789958794
2004-04,334.41607954366043
2004-06,335.9598225087673
2004-07,340.182211383313
2004-08,341.22585816620006
2004-09,341.9045164282599
2004-10,342.9174001523036
2004-11,343.4145958546374
2004-12,343.91713827336514
2005-01,344.101361792441
2005-02,344.25056565048044
2005-03,344.5414631294853
2005-04,343.7439398694605
2005-05,340.3344649464648
2005-06,338.56888768319504
2005-07,343.0384044624716
2005-08,344.3966468546024
2005-09,341.54376451125415
2005-10,341.2269750631237
2005-11,342.2221427675968
2006-01,342.6510420135243
2006-02,341.79124894920676
2006-03,338.75852754371795
2006-04,335.4862008222137
2006-05,333.10236364667867
2006-06,332.28162636203274
2006-07,336.61098423865803
2006-08,341.5299681856094
2006-09,342.39949882317495
2006-10,342.38519013543316
2006-11,341.6394471989193
2006-12,341.1346598193379
2007-01,345.0512716708072
2007-02,348.13349565456684
2007-03,348.5881026260479
2007-04,346.66920011401317
2007-05,344.22448154844466
2007-06,341.90158488441574
2007-07,340.44720144717013
2007-09,339.69719661683195
2007-10,339.24315007562143
2007-11,338.1974884164975
2008-02,336.22863566056185
2008-03,335.08226817357684
2008-05,335.2152705527677
2008-06,336.5572082660148
2008-07,339.78931075405285
2008-08,341.5292891775628
2008-09,340.7193993633404
2008-12,338.03580286374154
2009-02,336.71095517614924
2009-03,335.50138605856716
2009-04,335.0029225654556
2009-05,335.2793878678298
2009-06,336.23723370263843
2009-07,337.4903849922488
2009-08,338.5649530345538
2009-09,338.3592086282576
2009-10,336.93044332342964
2009-12,336.2326001309128
2010-03,337.19924633775435
2010-04,339.72940263458656
2010-05,340.46374269051825
2010-07,340.12334017201937
2010-08,339.4887333089943
2010-09,339.5170008599381
2010-10,339.5379824721857
2010-12,339.5883125729703
2011-01,339.8434574128375
2011-06,340.02227012828763
2011-07,339.6733253104547
2011-08,338.9940583021161
2011-09,338.5545273380522
2011-10,338.99633115047993
2012-01,339.479573955412
2012-03,338.99266071440167
2012-04,337.30658624368937
2012-05,336.4283212399777
2012-06,337.4870427118416
2012-08,337.43015067049816
2012-09,336.8032840268786
2012-11,335.9840935660902
2013-01,335.6477745790787
2013-03,335.88092379029183
2013-04,336.3799519633815
2013-05,335.20606476650545
2013-06,332.8152739608136
2013-07,333.0808316424852
2013-09,334.3155552451175
2013-10,337.9545505808882
2013-11,339.8905112948884
2013-12,337.10149333372306
2014-01,334.99444086286525
2014-02,333.59988674507935
2014-03,333.22203092589183
2014-05,334.86481198939424
2014-06,333.3315076241177
2014-07,334.0794738490217
2014-08,335.3435749021758
2014-09,336.0601140615522
2014-10,336.7901669743608
2014-11,337.55565736173867
2014-12,336.4639096565977
2015-01,336.5107705294472
2015-02,336.82644257926165
2015-03,335.9110659078173
2015-04,335.1409361529083
2015-05,333.90984513045134
2015-06,331.8054807326291
2015-07,332.6362457837486
2015-08,334.0121250909671
2015-09,335.62615546414025
2015-10,336.43318361031305
2015-11,338.3055040242498
2015-12,343.02476322704536
2016-01,345.7549613600169
2016-02,343.18686840519877
2016-03,339.8745912294142
2016-04,340.96130805943756
2016-05,340.506055041951
2016-06,340.62640127450396
2016-07,341.7826680402211
2016-08,342.789576053531
2016-09,342.52710422195264
2016-10,341.95943549954825
2016-11,341.0184720012564
2016-12,339.6048041777792
2017-01,338.932291770658
2017-02,338.7185070472829
2017-03,338.3321436937093
2017-04,336.56959683248994
2017-05,336.12501117934795
2017-06,336.5867204540402
2017-07,333.9244893446608
2017-08,336.02154292472306
2017-09,338.36750711841694
2017-10,339.47849943480423
2017-12,340.0054346140489
2018-01,340.9841328176285
2018-02,339.34628237365814
2018-03,337.3891626258913
2018-04,335.84159467100903
2018-05,334.9908042383944
2018-06,334.4298318853996
2018-07,336.10898893035403
2018-08,338.57337864028807
2018-09,338.70442772415765
2018-10,339.12310014752785
2018-11,339.86207216164615
2018-12,340.13944199579635
2019-01,340.77340337735984
2019-02,340.1663827433041
2019-03,336.8562699170342
2019-05,335.98740795873493
2019-06,336.1881419785273
2019-07,336.4818849956143
2019-08,342.5870639197885
2019-10,345.4331956424146
2019-11,344.1025284190781
2019-12,343.00892950385
2020-01,341.8205026048294
2020-03,340.450690394417
2020-04,339.66069612355255
2020-05,341.33491201413216
2020-06,344.33107757251315
2020-07,346.26562875152547
2020-08,346.8073466582812
2020-09,345.51378212273266
2020-10,344.0797267629357
2021-01,343.1556192980832
2021-02,342.15513283685794
2021-03,341.1112881572361
2021-04,339.59757118276144
2021-05,336.9549949076287
2021-06,334.1485198497068
2021-07,335.5512730816439
2021-08,341.07822750019466
2021-09,342.6622737478158
2021-10,343.24471078672104
2021-11,342.7600658054707
2021-12,341.5098551940872
2022-01,340.6104684698185
2022-02,339.18483737383247
