Year-Month,nzd0191_Average_Value,Value,Smooth_Value
2000-02,14.80176377891131,1.7,1.1270677696534481
2000-03,12.51645449028152,1.3,1.023519132466318
2000-05,7.0158861055584545,0.4,0.6692311786448351
2000-06,1.3393325876932316,0.2,0.5446360599804956
2000-07,-4.49969268201,-0.2,0.5347181316941099
2000-08,-9.511885214462788,0.7,0.6534393180413091
2000-11,-9.716038574374815,1.8,1.1328273869498278
2001-01,-6.978593765785438,1.0,1.0993965064733957
2001-06,-1.710011631019831,0.3,0.03168588183038626
2001-09,1.4353619305379046,0.2,-0.022965752565778874
2001-10,3.533567153832537,-0.0,0.04919260522823177
2002-01,5.904387335133684,0.4,0.23509946499289297
2002-02,6.454914120335876,1.1,0.24345390559966862
2002-03,5.3925112847075125,0.2,0.14572285944079033
2002-04,4.112902637001638,-0.1,-0.013956512648931246
2002-06,4.697222050330562,0.2,-0.3280488051832371
2002-07,5.14377529872826,-0.5,-0.4695336747520322
2002-08,4.10621546098662,-1.0,-0.5788782915518338
2002-10,-0.979698878498558,-0.4,-0.6375083624071749
2002-12,-5.878373354924705,-1.1,-0.5715732380834743
2003-01,-7.0616751415120405,-0.2,-0.46230997038242394
2003-03,-8.096026172002134,0.3,-0.17727704827464286
2003-04,-9.623112637791564,-0.1,-0.054016733806629455
2003-05,-11.814792562468659,-0.3,0.046948986153137376
2003-07,-12.26410532017304,0.3,0.14766904078917278
2003-08,-12.360955236657286,0.1,0.12502633433803237
2003-10,-10.640156146315096,0.0,0.0741437727454562
2003-11,-9.734376133980394,-0.3,0.08319166160264754
2004-01,-8.808916222178823,-1.3,0.1349636937198616
2004-03,-6.7268420554189206,0.4,0.2236349692227832
2004-04,-6.375732078313835,-0.9,0.21989593843441646
2004-05,-5.919731347495244,1.0,0.22756963851800688
2004-06,-1.0518626246265133,0.8,0.15971909848186705
2004-07,2.7745847315042904,-0.5,0.015232943054533224
2004-08,3.2948371629545274,-0.3,-0.1358578806445573
2004-09,5.6249580373107175,-0.3,-0.28077053027980237
2004-10,10.176890056166508,-0.1,-0.42496017677731657
2005-01,10.604912113010352,0.3,-0.7984578501804834
2005-02,3.212779912803864,-3.1,-0.8508679657622829
2005-03,1.8098184150442398,0.3,-0.7363788458811429
2005-04,-0.3523241649789423,-0.6,-0.5786116602907821
2005-05,-2.4329582115112807,-0.8,-0.38603437364701515
2005-06,-3.9038666519372702,0.4,-0.16949143279556791
2005-07,-12.264898708925882,0.2,0.014176534711944688
2005-08,-11.418345329384431,-0.3,0.17140572719008348
2005-09,-8.313071331886919,0.4,0.3292793946520802
2005-10,-7.151617943998551,1.2,0.4625023729789372
2005-12,-6.363613329044771,-0.0,0.6671911666859839
2006-01,-6.6978731247073675,1.7,0.7839332229001382
2006-02,-8.113318120108483,0.1,0.8105005390129638
2006-03,-9.788386991236552,1.8,0.7553153397601893
2006-04,-11.93634687087235,1.1,0.5478553455427697
2006-05,-12.71973152612419,-0.5,0.2336743501216396
2006-06,-11.11440208005637,0.2,-0.08032444669146427
2006-07,-6.338412535075288,-0.6,-0.36875721732054156
2006-08,-0.8237464824527919,-1.0,-0.5750929734460974
2006-09,2.54677967718286,-0.6,-0.6684943692685756
2006-11,5.163928967794625,0.1,-0.5743817786890797
2006-12,6.978999704244427,-0.3,-0.47491414110387253
2007-01,6.266702572712828,-0.8,-0.3712840175801774
2007-03,4.0807204119683345,0.2,-0.13883572163891522
2007-04,2.0439635752031964,-0.1,-0.05863019707889754
2007-05,0.08549436705126956,-0.1,0.0137960403777014
2007-06,-2.3992619022022383,0.5,0.09543329571847246
2007-07,-5.351942842562552,-0.3,0.19062786944459503
2007-08,-7.096358883494293,0.4,0.34867791808852977
2007-09,-7.392639876147161,0.2,0.5643673904666696
2007-10,-7.474156999420413,0.7,0.8381826889411281
2007-11,-7.672368847986886,0.9,1.1301249502666106
2007-12,-8.181781628651747,1.7,1.3848416790932518
2008-01,-8.95301901060307,1.8,1.521410941152675
2008-02,-9.136357231008514,2.6,1.4939283933883643
2008-05,-8.99419779294297,-0.1,0.7817634586216533
2008-07,-8.787226127962613,0.3,0.7197783450986477
2008-08,-8.53700984583971,1.0,0.8521321694309454
2008-10,-8.2365183191074,1.3,1.1641552274945834
2008-11,-7.755903384402274,1.3,1.2599697464386275
2009-01,-7.564948513890151,1.1,1.2370548059371844
2009-03,-7.580926619986449,0.4,0.8807868966873653
2009-04,-9.232109471903422,0.8,0.633863053804824
2009-05,-11.168360763360612,-0.1,0.3851533308219845
2009-06,-10.026796197220902,0.1,0.17281773090614258
2009-07,-8.814358876229623,0.2,-0.01888966842229234
2009-09,-6.01350510404142,0.3,-0.4114459169244484
2009-10,-1.552716828074892,-1.2,-0.6097922195390424
2009-11,5.454795823101803,-0.6,-0.7277767563921802
2009-12,10.704530449553245,-0.7,-0.7499103696732169
2010-01,12.258422239005888,-1.1,-0.6465064841945992
2010-03,9.914561505595442,0.7,0.02745430189042461
2010-04,7.283980086312289,1.2,0.4435139790801663
2010-05,5.907028021301612,0.9,0.8012321764090087
2010-06,3.7597459368197637,0.4,1.1200489691795779
2010-07,1.4558975100467286,1.8,1.43037863531572
2010-08,1.123985387653481,1.8,1.6826300117213295
2010-10,3.5589304759872373,1.7,1.9918505148471644
2010-11,6.954849488339314,1.3,2.094715285386858
2010-12,8.224888370933336,2.9,2.1858241090431942
