Year-Month,nzd0119_Average_Value,month,climatology,monthly_anomaly,Value
2010-01,4.754821922120396,1,3.7924425932172325,0.9623793289031632,-1.1
2010-02,5.251858446911129,2,3.945629200759938,1.306229246151191,-1.5
2010-03,-6.194434091322783,3,1.3993541011548807,-7.593788192477664,0.7
2010-05,-7.816588608546076,5,-0.16477040129690063,-7.651818207249176,0.9
2010-06,3.050697682690464,6,-3.2921308083827854,6.3428284910732495,0.4
2010-07,-3.3915462548229427,7,-2.2856585984011772,-1.1058876564217655,1.8
2010-10,-13.475069252653785,10,-6.271762346886176,-7.20330690576761,1.7
2011-01,17.778384034051747,1,3.7924425932172325,13.985941440834514,2.3
2011-03,-12.575500051707262,3,1.3993541011548807,-13.974854152862143,2.5
2011-04,-4.175258643351108,4,4.462182929219867,-8.637441572570975,1.9
2011-05,-5.966218219997979,5,-0.16477040129690063,-5.801447818701079,0.4
2011-07,0.6394810316125996,7,-2.2856585984011772,2.925139630013777,1.0
2011-08,-3.177469277314316,8,-4.625235608215681,1.4477663309013655,0.4
2011-09,2.4108129056789815,9,-4.308016227459345,6.7188291331383265,1.0
2012-01,-15.593136898321646,1,3.7924425932172325,-19.385579491538877,1.1
2012-04,-12.952488725059133,4,4.462182929219867,-17.414671654279,-0.3
2012-05,-8.12324457748096,5,-0.16477040129690063,-7.95847417618406,0.0
2012-06,-9.420755710977229,6,-3.2921308083827854,-6.128624902594444,0.4
2012-07,3.151622867432572,7,-2.2856585984011772,5.437281465833749,-0.0
2012-08,3.5585694535318257,8,-4.625235608215681,8.183805061747506,-0.2
2012-11,-4.806194931299444,11,-0.03765558836449077,-4.768539342934954,0.3
2012-12,-2.0666542586516723,12,-2.336029872423924,0.26937561377225183,-0.6
2013-01,-4.330466932012873,1,3.7924425932172325,-8.122909525230105,-0.1
2013-02,-8.39313324783242,2,3.945629200759938,-12.338762448592359,-0.2
2013-04,13.569065007773734,4,4.462182929219867,9.106882078553866,0.2
2013-05,4.835049550303755,5,-0.16477040129690063,4.999819951600656,0.8
2013-06,1.1455322771538172,6,-3.2921308083827854,4.437663085536602,1.2
2013-07,-1.374553671142271,7,-2.2856585984011772,0.9111049272589062,0.8
2013-08,1.7469016728404252,8,-4.625235608215681,6.372137281056107,0.2
2013-09,-12.247399494819195,9,-4.308016227459345,-7.93938326735985,0.3
2013-12,-10.347566821126833,12,-2.336029872423924,-8.011536948702908,0.1
2014-01,13.85694322091211,1,3.7924425932172325,10.064500627694876,1.4
2014-02,-0.06093384720218579,2,3.945629200759938,-4.006563047962124,0.1
2014-03,-5.182008567920137,3,1.3993541011548807,-6.581362669075018,0.9
2014-04,1.7290836801960994,4,4.462182929219867,-2.733099249023767,0.8
2014-05,5.275993018100769,5,-0.16477040129690063,5.440763419397669,0.5
2014-06,-3.6934140998049534,6,-3.2921308083827854,-0.401283291422168,0.2
2014-07,-6.909601255899157,7,-2.2856585984011772,-4.62394265749798,-0.2
2014-08,-13.397313065097267,8,-4.625235608215681,-8.772077456881586,-0.7
2014-09,-25.76528152381814,9,-4.308016227459345,-21.457265296358795,-0.7
2014-10,-19.38905429486445,10,-6.271762346886176,-13.117291947978275,-0.6
2014-11,6.107408365595767,11,-0.03765558836449077,6.145063953960258,-0.9
2014-12,-4.625894764171483,12,-2.336029872423924,-2.289864891747559,-0.6
