Year-Month,monthly_anomaly,Value
2000-02,5.859113986652786,1.7
2000-05,5.1557742165131755,0.4
2001-01,-2.655539563200836,1.0
2001-03,-4.225049724857787,0.9
2001-08,-6.603499997650877,-0.4
2002-01,0.8693175269481384,0.4
2002-03,-1.191959174062361,0.2
2002-07,-2.1418392245280344,-0.5
2002-08,-8.172530813725656,-1.0
2002-09,-8.254449569585562,-0.6
2002-11,-5.551797174426556,-0.5
2003-01,-3.77373110242384,-0.2
2003-08,-2.6373623504848513,0.1
2003-11,-0.5315501002617602,-0.3
2003-12,4.022725286761687,1.1
2004-05,7.750805343970458,1.0
2004-07,-0.7059189272246442,-0.5
2004-10,8.067216250730416,-0.1
2004-11,5.727606396580142,-0.7
2005-02,6.340332881252496,-3.1
2005-03,6.798505661084489,0.3
2005-05,10.56293691450475,-0.8
2005-07,8.749417705420822,0.2
2005-10,9.513395008535793,1.2
2006-02,0.2908086295100958,0.1
2006-05,-4.6953762788427005,-0.5
2006-06,1.3885475988646838,0.2
2006-07,1.5342526127197895,-0.6
2006-10,3.3021426404300027,-1.3
2007-05,4.414365409871485,-0.1
2007-08,1.1071292209030532,0.4
2007-11,-7.339827341863534,0.9
2008-05,-9.19703580145232,-0.1
2008-08,-1.032357245821351,1.0
2009-01,-3.92180005908762,1.1
2009-02,1.330043536173718,1.9
2009-06,6.001303083974205,0.1
2009-07,3.5583221966941134,0.2
2009-08,1.054195997891721,-0.2
2009-09,-3.302732993795217,0.3
2009-11,-2.2608429660850065,-0.6
2010-01,-5.168706943916838,-1.1
2010-02,-0.2094030322078022,-1.5
2010-03,2.602572784642526,0.7
2010-06,1.8424601790279553,0.4
2010-07,1.0441157655162185,1.8
2011-01,3.2104186297215622,2.3
2011-03,7.024213726202451,2.5
2011-04,4.549350724634793,1.9
2011-05,0.6397389865808545,0.4
2011-07,-2.7764286193855323,1.0
2011-08,-2.5250603708014316,0.4
2012-01,-1.3607538051033312,1.1
2012-04,-17.510907193598612,-0.3
2012-05,-15.707846604355975,0.0
2012-07,-12.455079435312772,-0.0
2013-01,-0.46600124405839716,-0.1
2013-02,-4.43801848474945,-0.2
2013-03,-4.091550473665366,1.5
2013-04,-2.591989652679115,0.2
2013-05,-0.585994495937389,0.8
2013-06,-0.9821349337436348,1.2
2013-07,0.035868474071537634,0.8
2013-09,-0.5274856345962994,0.3
2013-10,-2.3405153578351716,-0.1
2013-12,-2.1833918910045154,0.1
2014-01,-5.16293232079593,1.4
2014-04,1.4650613918631414,0.8
2014-05,1.2185368350876042,0.5
2014-09,-6.115677282464912,-0.7
2014-12,-27.12521438783959,-0.6
2015-01,-21.936928521085367,-0.8
2015-02,-17.34288313455535,0.2
2015-03,-12.831729926810542,0.7
2015-04,-10.927849348055453,-0.0
2015-05,-9.644004296773147,-0.7
2015-07,-3.0235161242032795,-1.1
2016-01,-4.518552892248499,-2.2
2016-02,-3.025982416453377,-2.0
2016-03,-0.35446924094702587,0.1
2016-04,1.9006393912630792,-1.2
2016-05,1.9762176074198368,0.4
2016-07,-2.0755187986331407,0.4
2016-08,-2.3484697363826665,0.7
2016-09,-5.22546654843206,1.2
2016-11,-6.612540172530842,-0.1
2017-05,3.1599832199714526,0.3
2017-06,-0.9480770329228201,0.4
2017-07,-1.1595133507633177,0.8
2018-01,6.743521864791754,1.1
2018-04,6.889875893754516,0.5
2018-05,5.60722517752459,0.4
2018-07,6.099724196921739,0.2
2018-08,2.529703216318886,-0.3
2018-09,0.4279402190899085,-0.9
2019-01,-9.471032555785618,-0.0
2019-03,-2.270844232934741,0.3
2019-05,3.4714282316443166,-0.4
2019-06,6.082578859164418,0.5
2019-08,12.98970508190287,-0.1
2019-09,12.64690803804022,-1.2
2019-11,12.54437959856119,-0.8
2019-12,13.05119945529738,-0.6
2020-01,11.2268834516862,0.2
2020-02,9.53379357251503,-0.1
2020-06,9.174415704945037,0.4
2020-07,7.396712648428012,0.4
2020-08,5.618476537051734,1.1
2020-12,5.14399436414522,1.8
2021-01,8.001032298655044,1.9
2021-02,10.567738809360552,1.5
2021-05,6.7660823283752585,0.5
2021-06,3.879820616074086,0.4
2021-07,0.7486655465796361,1.4
2021-08,-3.113937243102076,0.6
2021-11,-5.546529274676736,1.0
2022-01,-6.919096577144587,0.5
2022-02,-5.702008597527794,1.1
2022-04,-3.4960933504945473,1.7
2022-05,-2.4115738168143936,1.4
2022-06,-1.5217026199779191,1.7
2022-07,0.1156308014036473,0.8
2022-08,0.6344520871862614,1.0
2022-09,0.3688493533804893,1.6
2023-01,-7.759377728091383,1.4
2023-02,-7.3512546591834,1.4
2023-03,-5.8604694194522144,0.2
2023-04,-3.150486951073931,0.2
2023-05,-4.177522311872448,-1.0
2023-06,-4.694479992271708,0.3
2023-07,-3.6437128314864027,-0.3
2023-08,-2.40820293540562,-0.8
2023-09,-3.038305462662803,-1.3
2023-10,-2.4462612401347577,-0.5
2024-01,1.244198148908697,0.5
2024-02,1.9438309118451769,-1.4
2024-05,-0.1227575618301207,0.5
2024-06,0.8974689506394748,0.0
2024-08,1.6082879700366206,0.9
2024-09,3.1887129838917256,-0.1
2024-11,2.9074120032888744,0.5
2024-12,2.7507570171439757,1.2
