Year-Month,monthly_anomaly,Value
2010-02,-10.755774951542286,-1.5
2010-03,-7.084387671141026,0.7
2010-04,-4.7757469698674315,1.2
2010-06,3.3006156606297274,0.4
2010-07,2.7594954845901403,1.8
2010-11,0.2253981143661104,1.3
2011-02,11.806540635199127,2.7
2011-03,14.610339231209558,2.5
2011-04,14.002348353535785,1.9
2011-05,10.50694098439354,0.4
2011-07,7.37290203630393,1.0
2011-08,0.6461743165248923,0.4
2011-09,-7.681816561148883,1.0
2011-11,-12.705693053338548,1.1
2012-01,-14.3315695455282,1.1
2012-05,-12.230116564754837,0.0
2012-09,-12.796272179731718,0.2
2012-10,-17.620119642449907,0.3
2012-11,-18.647487444592187,0.3
2012-12,-12.999140928919328,-0.6
2013-04,-4.796255341853193,0.2
2013-05,4.56706008525348,0.8
2013-06,-8.352180009896452,1.2
2013-07,-11.22666788685473,0.8
2013-08,-10.464247448919329,0.2
2013-10,-11.65272347311246,-0.1
2013-11,-9.907147976316901,0.7
2013-12,-7.398296748727519,0.1
2014-02,3.0876448291380623,0.1
2014-04,9.243002898472115,0.8
2014-05,14.425222547114126,0.5
2014-07,13.648714475977105,-0.2
