Year-Month,nzd0286_Average_Value
1999-08,-5.573978410703754
2000-05,-4.2061288679236615
2000-08,-1.812665400167257
2000-11,0.6889604458089111
2001-04,4.182641340864727
2001-05,6.011597008959822
2001-07,4.444611413699057
2001-09,1.2956956514338487
2001-10,-4.054230197913128
2002-02,-7.829470833803291
2002-09,-9.063899491620035
2002-11,-7.595861269301229
2003-01,-5.274419796813834
2003-02,-3.430998393019459
2003-05,-1.004506127698272
2003-08,2.2381611610743444
2003-09,4.320913246861391
2003-10,5.370235710046502
2003-11,7.6498513602100155
2003-12,14.222668800962955
2004-02,15.343299026152167
2004-03,12.604884755255839
2004-05,8.191752373260336
2004-06,3.260012023856374
2004-07,-1.2422554084174338
2004-08,-4.613635732124771
2004-09,-3.7333328565400445
2004-11,-0.5493102473169288
2005-02,1.1281959388519684
2005-05,0.7709087960041895
2005-06,0.09961710111450048
2005-07,-0.34003307538332195
2005-08,-0.05143566082786448
2005-09,0.28722100106465537
2005-10,0.6032288950128232
2005-11,1.428416023707189
2006-01,2.721607601503905
2006-02,3.3330748594704893
2006-03,2.8896876478657707
2006-04,0.9666331211616337
2006-05,-1.2002078666169969
2006-06,-1.1119758352203228
2006-07,0.39708533697203435
2006-09,-0.37362495750071023
2006-10,-4.195787073107136
2006-11,-9.32972537625825
2006-12,-13.718143914797157
2007-01,-14.249518844340857
2007-03,-12.705830201282778
2007-05,-11.470458227353829
2007-06,-10.034410509186474
2007-09,-6.1917491123006245
2007-10,-3.2299133234608597
2008-01,-4.101379454443428
2008-02,-5.7898990473529945
2008-07,-6.876796757796901
2008-09,-6.052613211983617
2008-11,-3.326501806374764
2009-01,-1.2495406258623518
2009-03,0.18624627140422778
2009-04,0.0550226359539579
2009-05,-0.7009193108711826
2009-07,-1.4101397656201917
2009-09,-0.33297447524712076
2009-12,1.5522724284847242
2010-02,3.6482927938915575
2010-03,5.221353338628304
2010-04,6.169964789987353
2010-05,6.538649397816663
2010-06,6.902208517904162
2010-07,6.545508596725858
2010-08,5.6614991797398755
2010-09,5.32998906152841
2010-10,5.001653140983758
2010-11,4.782029556040348
2011-01,4.742815197319899
2011-02,3.1662418983948752
2011-03,1.3359208929427062
2011-04,-0.2864719443146825
2011-05,-1.8316247376181112
2011-07,-2.841361910425103
2011-08,-3.2355293092503867
2011-09,-3.3019591307098497
2011-10,-3.3079306461327733
2011-11,-2.093474218931122
2012-08,1.64340628089395
2012-09,5.0816260794330965
2012-12,7.851257022465305
2013-04,9.434926246993834
2013-05,6.911516692344703
2013-07,0.13721169667186173
2013-08,-2.8007525507719677
2013-09,-1.1348181203564125
2014-01,1.8643030616951204
2014-02,5.904506189148132
2014-03,8.266729750794946
2014-05,8.133231334783503
2014-08,6.550969590737341
2014-09,5.03802060036146
2014-10,3.516026575042372
2014-11,1.5839742524584828
2015-01,-0.10884047077145731
