Year-Month,monthly_anomaly,Value
2000-02,-2.8755662879840123,1.7
2000-04,5.607556322403608,1.2
2000-05,5.310680844481118,0.4
2000-08,1.3866157159074959,0.7
2000-09,-3.34432297889869,0.9
2000-10,-1.7645317901544904,1.1
2000-11,-4.379949412666126,1.8
2001-01,-1.3826601356118378,1.0
2001-02,0.47879771979901825,1.7
2001-06,9.460564968713777,0.3
2001-11,5.115000383262126,0.7
2002-01,9.971028751719057,0.4
2002-02,8.713161727582055,1.1
2002-04,10.010868627147957,-0.1
2002-06,8.223157904202228,0.2
2002-07,4.020240281690607,-0.5
2002-08,1.257531470434795,-1.0
2002-10,-5.74767925251091,-0.4
2002-11,-1.8762213971000576,-0.5
2002-12,-1.589266329060369,-1.1
2003-01,-0.9645566421233015,-0.2
2003-03,4.917941446186795,0.3
2003-05,4.448043940124787,-0.3
2003-07,3.366120742870836,0.3
2003-08,0.408084010226174,0.1
2003-09,-1.5830478354857398,-0.1
2003-11,-3.076857389317024,-0.3
2003-12,-1.1627667851300483,1.1
2004-02,1.0070985544039228,1.2
2004-03,2.6100142652256353,0.4
2004-04,3.582496691950404,-0.9
2004-05,2.98997911867516,1.0
2004-06,2.5786862910560364,0.8
2004-07,-1.6856901427113975,-0.5
2004-08,-2.172507131429408,-0.3
2004-09,-1.6993083497802275,-0.3
2004-10,-2.6629744326593836,-0.1
2004-11,-1.1596417365560188,-0.7
2005-01,1.108009161640394,0.3
2005-02,4.727651094195298,-3.1
2005-03,7.923720516070575,0.3
2005-04,11.600835491189557,-0.6
2005-05,12.388334216729623,-0.8
2005-06,11.309010941621104,0.4
2005-08,8.985259029931187,-0.3
2005-09,4.371432967451502,0.4
2005-10,-0.40698282353391163,1.2
2005-11,-0.6181293737509529,-0.2
2006-01,1.1229108591482866,1.7
2006-02,1.0466599033033328,0.1
2006-03,4.421242280791703,1.8
2006-04,1.2852343008485623,1.1
2006-05,1.3721259052490913,-0.5
2006-06,1.5482183409622812,0.2
2006-07,0.27311393533436923,-0.6
2006-08,-1.2186004506637798,-1.0
2006-09,-2.3424090486501092,-0.6
2006-10,-0.7144024608264526,-1.3
2006-11,2.0285132499952656,0.1
2006-12,5.015658981105695,-0.3
2007-01,9.924207986995171,-0.8
2007-02,9.9294916237666,-0.1
2007-04,14.4795641439856,-0.1
2007-05,15.188058569243259,-0.1
2007-07,4.9547691318615925,-0.3
2007-08,4.116226987272455,0.4
2007-10,-7.566714494904899,0.7
2007-11,-9.209401358184888,0.9
2007-12,-7.507758551183965,1.7
2008-01,-6.253071768067683,1.8
2008-02,-6.304033366694656,2.6
2008-03,-5.773073679757582,1.4
2008-04,-1.2448686117178964,0.7
2008-05,-1.3319529008961768,-0.1
2008-08,-4.586075671611181,1.0
2008-09,-7.902141675866069,1.2
2008-10,-8.562998868865154,1.3
2008-11,-10.63802550258553,1.3
2008-12,-14.252850567285563,1.4
2009-01,-11.239863685696514,1.1
2009-02,-9.439414740014238,1.9
2009-03,-8.583821393594398,0.4
2009-04,-7.5111291260123885,0.8
2009-05,-7.435481700114075,-0.1
2009-06,-5.3167326559590276,0.1
2009-07,-5.76769425458601,0.2
2009-10,-11.140880242184716,-1.2
2009-11,-11.014364744632493,-0.6
2009-12,-10.351970106105348,-0.7
2010-01,0.09859581798584564,-1.1
2010-02,2.6273077867459977,-1.5
2010-03,4.393752646461923,0.7
2010-04,5.130989500668032,1.2
2010-05,7.336694568707722,0.9
2010-06,5.1084875889781225,0.4
2010-07,4.006403299799837,1.8
2010-10,-3.711464031587733,1.7
2010-11,-7.521592296881384,1.3
2011-01,-1.3506920549937151,2.3
2011-02,-2.2073491276665838,2.7
2011-03,-2.447712415640126,2.5
2011-04,-0.5381300381517438,1.9
2011-05,-1.4420898052525049,0.4
2011-07,-2.683549572353277,1.0
2011-08,-5.090946122570322,0.4
2011-10,-5.603135773221464,0.8
2011-11,-4.231886729066422,1.1
2011-12,-4.0762289721283285,2.5
2012-02,-1.153764118678801,0.5
2012-03,1.3698971372786168,0.7
2012-04,0.07249472930316088,-0.3
2012-05,0.08581634711966624,0.0
2012-06,-0.31772579746947344,0.4
2012-10,-1.354171814674813,0.3
2013-01,-3.7576763549562306,-0.1
2013-02,-1.4393668760352007,-0.2
2013-04,0.8329935717864245,0.2
2013-05,1.0665302509886179,0.8
2013-06,-3.7643691323996102,1.2
2013-07,-4.485914948345347,0.8
2013-08,-4.1769580487794435,0.2
2013-10,-2.7188783766456823,-0.1
2013-11,-2.8925688209615443,0.7
2013-12,-1.671319776806493,0.1
2014-01,0.5538192583601331,1.4
