Year-Month,Value,Smooth_Value
2010-01,-1.1,-0.9897872364304615
2010-02,-1.5,-0.639891240792322
2010-03,0.7,0.01359964068467534
2010-04,1.2,0.56304692846665
2010-05,0.9,0.8891734668229551
2010-06,0.4,1.1402902916886717
2010-07,1.8,1.4692567370828828
2010-08,1.8,1.717931296752732
2010-09,2.2,1.8671198933612125
2010-10,1.7,1.9321060537712973
2010-11,1.3,2.0680184359205867
2010-12,2.9,2.332476411773989
2011-01,2.3,2.4604497365213556
2011-02,2.7,2.4253285725820106
2011-03,2.5,2.1330970884837077
2011-04,1.9,1.6051307332893405
2011-05,0.4,1.0169432921454769
2011-06,0.2,0.6679250764032887
2011-07,1.0,0.5982844462097672
2011-08,0.4,0.6516513470284173
2011-09,1.0,0.8404190813216383
2011-10,0.8,1.0712605588084962
2011-11,1.1,1.3178896869862748
2011-12,2.5,1.440062021244684
2012-01,1.1,1.2059962205692583
2012-02,0.5,0.8291978884455107
2012-03,0.7,0.4786429161193211
2012-04,-0.3,0.18500898794159426
2012-05,0.0,0.07196736100076412
2012-06,0.4,0.05943381364569758
2012-07,-0.0,0.03709016061034365
2012-08,-0.2,0.0376923205491466
2012-09,0.2,0.07841439070791689
2012-10,0.3,0.07657435479577653
2012-11,0.3,0.0005691139132383422
2012-12,-0.6,-0.08734184182925653
2013-01,-0.1,0.0008938703072879153
2013-02,-0.2,0.2379575553192767
2013-03,1.5,0.5541443370034689
2013-04,0.2,0.6957604779802276
2013-05,0.8,0.8064724511421395
2013-06,1.2,0.8216744786762366
2013-07,0.8,0.6740416633019274
2013-08,0.2,0.4551861576351097
2013-09,0.3,0.3096360433429728
2013-10,-0.1,0.27471401207029705
2013-11,0.7,0.38369459001891676
2013-12,0.1,0.5124324723812641
2014-01,1.4,0.6696643459024141
2014-02,0.1,0.6908612920560041
2014-03,0.9,0.7183132235971011
2014-04,0.8,0.6460853225546503
2014-05,0.5,0.4445705855486947
2014-06,0.2,0.14882258161675058
2014-07,-0.2,-0.1828188571475681
2014-08,-0.7,-0.47051392722209645
2014-09,-0.7,-0.6416407366579129
2014-10,-0.6,-0.719986008161615
2014-11,-0.9,-0.7538535763630698
2014-12,-0.6,-0.7411403614991183
