Year-Month,nzd0295_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2010-02,1.1697261958277867,2,5.236466571749195,-4.066740375921408,-1.5,-0.19381528321611902
2010-03,-0.4098198145170704,3,3.360881338703644,-3.770701153220714,0.7,0.05377544749432832
2010-04,-4.820869232642318,4,-1.5583256742605174,-3.2625435583818003,1.2,0.35672564771543397
2010-05,-7.811938651001806,5,-2.535295672890093,-5.276642978111713,0.9,0.6752677659650166
2010-06,-9.42970657011199,6,-6.037808792175358,-3.3918977779366326,0.4,0.9930585383243549
2010-07,-10.834290544746958,7,-8.236600335429742,-2.597690209317216,1.8,1.2999972629312548
2010-08,-9.245926283637822,8,-4.580320025421662,-4.66560625821616,1.8,1.5695093896367354
2010-09,-6.34840131043034,9,-1.740432316415643,-4.607968994014697,2.2,1.7889093332103907
2010-10,-3.240624290872006,10,2.1486468537978785,-5.389271144669884,1.7,1.9519140253763514
2010-11,-1.3015075648919892,11,3.1833056204914625,-4.484813185383452,1.3,2.0636595830473468
2010-12,-0.3670027992411308,12,7.353867710564483,-7.720870509805613,2.9,2.1222845113200974
2011-01,0.2574994474895185,1,6.774367595293889,-6.51686814780437,2.3,2.1047145490955637
2011-02,-2.4997540489743795,2,5.236466571749195,-7.736220620723574,2.7,2.0094786432935936
2011-03,-8.344247427924493,3,3.360881338703644,-11.705128766628137,2.5,1.8405303366924897
2011-06,-12.508537621727019,6,-6.037808792175358,-6.4707288295516605,0.2,1.2037822148614674
2011-07,-12.84116489402453,7,-8.236600335429742,-4.604564558594788,1.0,1.076927085489946
2011-08,-9.789927435537717,8,-4.580320025421662,-5.209607410116055,0.4,1.0055434492382593
2011-09,-6.23850376198013,9,-1.740432316415643,-4.498071445564487,1.0,0.9812493908191638
2011-10,-4.543162073566105,10,2.1486468537978785,-6.691808927363983,0.8,0.9788423435776874
2011-11,-4.702046411549618,11,3.1833056204914625,-7.88535203204108,1.1,0.9736405911138795
2012-01,-6.223985795343042,1,6.774367595293889,-12.99835339063693,1.1,0.8397647169910095
2012-03,-9.327961262386056,3,3.360881338703644,-12.6888426010897,0.7,0.5480023178061738
2012-04,-13.26996517425377,4,-1.5583256742605174,-11.711639499993252,-0.3,0.3959191071264236
2012-05,-16.117579472154805,5,-2.535295672890093,-13.582283799264712,0.0,0.269144118918578
2012-06,-14.063988603919235,6,-6.037808792175358,-8.026179811743877,0.4,0.1714839787308447
2012-08,-6.824491023965852,8,-4.580320025421662,-2.24417099854419,-0.2,0.05517750976395274
2012-09,1.2028503807117046,9,-1.740432316415643,2.943282697127348,0.2,0.03912984091774258
2012-10,7.602687637678982,10,2.1486468537978785,5.454040783881103,0.3,0.04395840853995421
2012-12,11.020994721883211,12,7.353867710564483,3.667127011318728,-0.6,0.11256029571002404
2013-01,12.27846958980388,1,6.774367595293889,5.504101994509991,-0.1,0.19163325403298223
2013-02,10.345574191875695,2,5.236466571749195,5.1091076201265,-0.2,0.2952761183976156
2013-03,6.393644654321292,3,3.360881338703644,3.0327633156176486,1.5,0.4064810518562061
2013-05,-2.3207906936548484,5,-2.535295672890093,0.2145049792352447,0.8,0.5588906247797535
2013-06,-10.447452579139322,6,-6.037808792175358,-4.409643786963963,1.2,0.5911352323489076
2013-07,-11.192384227562055,7,-8.236600335429742,-2.955783892132313,0.8,0.5893438015280912
2013-08,-9.05494316518331,8,-4.580320025421662,-4.474623139761649,0.2,0.5685566738449183
2013-10,-6.65261501607576,10,2.1486468537978785,-8.801261869873638,-0.1,0.5433252528920337
2013-12,-4.380405723133142,12,7.353867710564483,-11.734273433697625,0.1,0.565301607555227
2014-01,-3.2429279341713593,1,6.774367595293889,-10.017295529465247,1.4,0.5693925555386073
2014-02,-1.8493331943754159,2,5.236466571749195,-7.085799766124611,0.1,0.5425272163600707
2014-03,-1.091260589170074,3,3.360881338703644,-4.4521419278737175,0.9,0.48477815717152684
2014-05,-2.610263504408625,5,-2.535295672890093,-0.07496783151853181,0.5,0.23928339674394605
2014-06,-5.996939850576206,6,-6.037808792175358,0.04086894159915211,0.2,0.06172348898896588
2014-07,-6.252810453035548,7,-8.236600335429742,1.983789882394194,-0.2,-0.13064036401825344
2014-08,-4.964253131184123,8,-4.580320025421662,-0.38393310576246176,-0.7,-0.31585331128448957
2014-09,-2.5365491787236847,9,-1.740432316415643,-0.7961168623080417,-0.7,-0.47388715837156903
2014-10,0.9067639162773767,10,2.1486468537978785,-1.2418829375205016,-0.6,-0.5953844521945266
2014-11,5.094843638011347,11,3.1833056204914625,1.9115380175198844,-0.9,-0.677268651935854
2014-12,6.861845391688231,12,7.353867710564483,-0.49202231887625203,-0.6,-0.716591426439305
