Year-Month,monthly_anomaly,Value
2000-03,2.095614936124116,1.3
2000-05,4.119829174980519,0.4
2000-06,1.6452821254396053,0.2
2000-07,1.2132574915245165,-0.2
2000-08,1.4356986832925058,0.7
2000-11,-5.282032465319367,1.8
2000-12,-0.612739468484877,0.8
2001-01,1.449576139575335,1.0
2001-02,-0.5678806144551879,1.7
2001-03,3.0037898995223364,0.9
2001-05,0.3153254828114548,-0.5
2001-06,-2.2023353093810085,0.3
2001-07,-0.5784658769617049,-0.2
2001-09,2.984217395820203,0.2
2001-11,1.9549503835875195,0.7
2001-12,2.565939535767057,-0.8
2002-02,6.089779211284509,1.1
2002-05,-0.20825902809785418,-0.8
2002-07,3.3963679162042975,-0.5
2002-08,-3.734340682789379,-1.0
2002-09,-4.395921439907916,-0.6
2002-12,-8.375363233725778,-1.1
2003-01,-5.338118699239776,-0.2
2003-02,-5.4703323968784225,-0.7
2003-03,1.06471849413726,0.3
2003-04,2.33152138569916,-0.1
2003-07,5.719509850263843,0.3
2003-08,6.413318399957735,0.1
2003-10,8.63552400644343,0.0
2003-11,5.294329322657393,-0.3
2003-12,2.4920268548261064,1.1
2004-04,1.2440256218614583,-0.9
2004-05,0.9742491973757388,1.0
2004-06,0.460593120025081,0.8
2004-07,-0.960044201351089,-0.5
2004-08,-4.440285954303261,-0.3
2004-09,-7.718293593925092,-0.3
2004-11,-13.689872193096448,-0.7
2004-12,-14.056869162018256,-0.8
2005-01,-11.762599785068305,0.3
2005-02,-10.178495575314145,-3.1
2005-03,-7.644599295598103,0.3
2005-04,-5.16339126215036,-0.6
2005-05,-4.706307083105078,-0.8
2005-06,-4.130601026871061,0.4
2005-08,-0.4507902535987827,-0.3
2005-09,3.565478395355484,0.4
2005-10,6.27757258718079,1.2
2005-11,6.711740110482973,-0.2
2006-01,9.031285124139238,1.7
2006-02,7.442232660251909,0.1
2006-03,6.941827600325025,1.8
2006-06,4.537038090023336,0.2
2006-07,3.157052394423902,-0.6
2006-08,1.0009818680825233,-1.0
2006-09,-1.6571447379683695,-0.6
2006-10,-2.2951177611657756,-1.3
2006-11,-2.0070725053957217,0.1
2007-01,-5.743844933455328,-0.8
2007-02,-3.303048706415878,-0.1
2007-03,-2.0868361377626297,0.2
2007-04,-0.9306052643068532,-0.1
2007-05,-2.1155016404291813,-0.1
2007-08,1.5216073336913696,0.4
2007-09,3.2000581030403317,0.2
2007-10,2.1144718664626154,0.7
2007-12,2.6725785834140154,1.7
2008-01,3.45453021443545,1.8
2008-05,6.978658956395964,-0.1
2008-06,6.24461476738404,0.6
2008-08,5.2783749662844475,1.0
2008-10,-0.07963242146445725,1.3
2009-04,-12.49871571687226,0.8
2009-05,1.8784368925859103,-0.1
2009-08,2.680824040965031,-0.2
2009-09,2.7688488482607374,0.3
2009-12,-5.740734599933647,-0.7
2010-01,1.718301609294179,-1.1
2010-04,3.420739818554888,1.2
2010-07,11.275046557959751,1.8
2010-08,11.106238677731719,1.8
2010-10,15.006359218650331,1.7
2010-11,15.470376678238726,1.3
2011-01,13.395452480040547,2.3
2011-02,12.183088689806334,2.7
2011-03,11.18315355475164,2.5
2011-07,2.9512909289437257,1.0
2011-08,1.65768834905091,0.4
2011-11,-5.010552098099482,1.1
2011-12,4.56470494463867,2.5
2012-06,10.286448896694804,0.4
2012-07,4.599875444049104,-0.0
2013-01,5.900848984969471,-0.1
2013-02,8.22672649733777,-0.2
2013-03,8.590063287857806,1.5
2013-05,7.9604060757073265,0.8
2013-06,7.422039721274642,1.2
2013-07,2.743779648785225,0.8
2013-08,-1.464456085151206,0.2
2013-09,-4.109425779002204,0.3
2013-10,-5.801715014570758,-0.1
2013-11,-3.3604404181620358,0.7
2014-01,-5.113449778761758,1.4
2014-02,-2.7064356683082917,0.1
2014-03,-0.5348921151833629,0.9
2014-04,1.3414468859579454,0.8
2014-05,1.060592509817461,0.5
2014-06,1.7505060570126931,0.2
2014-07,0.9172759950446622,-0.2
2014-08,1.314201471061367,-0.7
2014-09,1.3689950524178833,-0.7
2014-10,0.06677786089441487,-0.6
2014-11,-2.185726176220624,-0.9
2015-01,-4.3838212149377656,-0.8
2015-03,-8.499349145360675,0.7
2015-04,-9.727651083173786,-0.0
2015-05,-11.323613463039802,-0.7
2015-06,-9.494502272055755,0.6
2015-07,-10.414416793073505,-1.1
2015-08,-13.585468115915962,-1.4
2015-09,-9.005240470772248,-1.6
2015-10,-10.753565390988681,-1.7
2015-12,-7.5470146203616615,-0.6
2016-01,-1.1097336404241944,-2.2
2016-03,2.494645687800518,0.1
2016-04,4.764728518962027,-1.2
2016-05,2.837756306027533,0.4
2016-06,2.2288306439413383,0.6
2016-07,-0.07920504101814857,0.4
2016-08,-5.339526994837119,0.7
2016-10,-9.044242433513467,-0.3
2016-12,-11.0654280063395,0.3
2017-02,-7.947978828410898,-0.1
2017-04,-7.225456051422073,-0.2
2017-05,-5.302606843393823,0.3
2017-06,-3.688950866610055,0.4
2017-07,-2.5851262526242493,0.8
2017-08,-2.8269917150646244,0.5
2017-10,-2.323724836723285,0.9
2017-11,-7.661356248760803,0.9
2017-12,-14.843729400760484,-0.1
2018-01,-14.75188096258706,1.1
2018-03,-11.60851145209883,1.5
