Year-Month,nzd0251_Average_Value,month,climatology,monthly_anomaly
1999-08,-3.7148429626303803,8,-2.1487486047298843,-1.566094357900496
1999-09,-1.9176392892339922,9,-1.8347213831374056,-0.08291790609658656
2000-02,-1.1451013728858659,2,1.6275560783753658,-2.7726574512612316
2000-04,-1.904387714267839,4,-0.7173420814106414,-1.1870456328571977
2000-05,-2.959314000074562,5,-2.0581633055183297,-0.9011506945562324
2000-08,-4.112389808213014,8,-2.1487486047298843,-1.9636412034831299
2000-10,-4.487458069649715,10,1.9200217335285088,-6.407479803178223
2000-11,-4.145425017795574,11,-1.1580279016470323,-2.987397116148542
2001-04,-2.7725614268746,4,-0.7173420814106414,-2.055219345463959
2001-05,-0.07798212643742497,5,-2.0581633055183297,1.9801811790809047
2001-07,2.530792403279073,7,-2.8752933534637677,5.406085756742841
2001-08,5.595385881202739,8,-2.1487486047298843,7.744134485932623
2001-09,8.348927823629184,9,-1.8347213831374056,10.18364920676659
2001-10,9.712129967220786,10,1.9200217335285088,7.792108233692277
2002-01,9.975580919105854,1,2.4956593449122915,7.479921574193562
2002-02,8.486986536538204,2,1.6275560783753658,6.859430458162838
2002-04,5.73036905555693,4,-0.7173420814106414,6.4477111369675715
2002-08,2.450039215843649,8,-2.1487486047298843,4.598787820573533
2002-09,-1.0095069994104002,9,-1.8347213831374056,0.8252143837270054
2002-11,-1.6724420175817352,11,-1.1580279016470323,-0.5144141159347029
2003-01,-0.6072862310977744,1,2.4956593449122915,-3.102945576010066
2003-02,-1.0951040518439472,2,1.6275560783753658,-2.722660130219313
2003-04,-5.828278304259871,4,-0.7173420814106414,-5.110936222849229
2003-05,-8.486757162626372,5,-2.0581633055183297,-6.4285938571080425
2003-07,-7.799466732187853,7,-2.8752933534637677,-4.924173378724086
2003-08,-8.289152991831802,8,-2.1487486047298843,-6.140404387101918
2003-09,-8.209523907980154,9,-1.8347213831374056,-6.374802524842749
2003-10,-6.982635075762411,10,1.9200217335285088,-8.902656809290919
2003-11,-2.2777914263866244,11,-1.1580279016470323,-1.119763524739592
2003-12,3.1558368819919385,12,0.4468318591243743,2.709005022867564
2004-01,4.869697383934223,1,2.4956593449122915,2.374038039021931
2004-02,7.01136937351813,2,1.6275560783753658,5.383813295142764
2004-03,8.376774333170374,3,1.856200762745535,6.520573570424839
2004-04,7.0537959296685795,4,-0.7173420814106414,7.771138011079221
2004-05,3.9637229995969867,5,-2.0581633055183297,6.021886305115316
2004-06,4.379218052813587,6,0.3119975692688385,4.067220483544749
2004-07,3.671770017933018,7,-2.8752933534637677,6.547063371396786
2004-08,1.7421949090124034,8,-2.1487486047298843,3.890943513742288
2004-09,1.3029935914144744,9,-1.8347213831374056,3.13771497455188
2004-10,1.0150377994491149,10,1.9200217335285088,-0.9049839340793939
2004-11,0.6725245046184224,11,-1.1580279016470323,1.8305524062654546
2004-12,0.3397164426658348,12,0.4468318591243743,-0.1071154164585395
2005-02,0.15698536951411424,2,1.6275560783753658,-1.4705707088612514
2005-03,0.11548380566594951,3,1.856200762745535,-1.7407169570795855
2005-05,0.6681418208732969,5,-2.0581633055183297,2.7263051263916265
2005-06,0.5472883885550274,6,0.3119975692688385,0.2352908192861889
2005-07,-5.746681393840684,7,-2.8752933534637677,-2.8713880403769165
2005-08,-9.113134615615728,8,-2.1487486047298843,-6.9643860108858435
2005-09,-8.500578096964128,9,-1.8347213831374056,-6.665856713826723
2005-10,-5.361460502115635,10,1.9200217335285088,-7.281482235644145
2005-11,-2.591950637136971,11,-1.1580279016470323,-1.4339227354899386
2006-01,-0.7119233878807092,1,2.4956593449122915,-3.207582732793001
2006-02,-0.7093233269064081,2,1.6275560783753658,-2.336879405281774
2006-04,-3.642513179242957,4,-0.7173420814106414,-2.9251710978323158
2006-05,-8.50357730932165,5,-2.0581633055183297,-6.44541400380332
2006-06,-9.740896206267806,6,0.3119975692688385,-10.052893775536644
2006-07,-9.578939055044827,7,-2.8752933534637677,-6.70364570158106
2006-09,-3.3322605121297015,9,-1.8347213831374056,-1.497539128992296
2006-10,1.444790547100535,10,1.9200217335285088,-0.4752311864279739
2006-11,3.1412884719890855,11,-1.1580279016470323,4.299316373636118
2006-12,6.016884302785463,12,0.4468318591243743,5.570052443661089
2007-01,9.91794887264114,1,2.4956593449122915,7.422289527728849
2007-02,11.234715738800414,2,1.6275560783753658,9.607159660425049
2007-03,13.307928327861495,3,1.856200762745535,11.45172756511596
2007-06,13.666803654330735,6,0.3119975692688385,13.354806085061897
2007-07,11.270582031418481,7,-2.8752933534637677,14.145875384882249
2007-09,8.953558588397723,9,-1.8347213831374056,10.788279971535129
2007-10,7.47164445296862,10,1.9200217335285088,5.551622719440111
2008-01,6.0848867840103775,1,2.4956593449122915,3.589227439098086
2008-02,4.836962796416914,2,1.6275560783753658,3.2094067180415484
2008-06,4.0668758275042665,6,0.3119975692688385,3.754878258235428
2008-07,3.7068107960656085,7,-2.8752933534637677,6.582104149529377
2008-09,3.4408374618691777,9,-1.8347213831374056,5.275558845006583
2008-11,3.7073284196379914,11,-1.1580279016470323,4.865356321285024
2009-01,4.215085395452713,1,2.4956593449122915,1.719426050540422
2009-02,4.033001581865441,2,1.6275560783753658,2.405445503490075
2009-03,3.594591739678477,3,1.856200762745535,1.738390976932942
2009-04,0.9266574763926804,4,-0.7173420814106414,1.6439995578033217
2009-05,-4.041465007288293,5,-2.0581633055183297,-1.9833017017699635
2009-09,-5.958332318554587,9,-1.8347213831374056,-4.123610935417181
2009-10,-2.2695398322927183,10,1.9200217335285088,-4.1895615658212275
2009-11,2.0282501952894636,11,-1.1580279016470323,3.186278096936496
2010-01,5.455726991006454,1,2.4956593449122915,2.9600676460941626
2010-02,5.029516813518254,2,1.6275560783753658,3.4019607351428878
2010-03,3.6764315037508632,3,1.856200762745535,1.8202307410053282
2010-04,2.518759680919574,4,-0.7173420814106414,3.236101762330215
2010-06,1.1572508169796043,6,0.3119975692688385,0.8452532477107658
2010-07,-1.8331826309550818,7,-2.8752933534637677,1.0421107225086859
2010-08,-4.5651527627694,8,-2.1487486047298843,-2.4164041580395157
2010-09,-6.03391856380262,9,-1.8347213831374056,-4.199197180665214
2010-10,-5.773844902330128,10,1.9200217335285088,-7.693866635858637
