Year-Month,monthly_anomaly,Value
2010-03,-13.538920040495444,0.7
2011-04,-11.2770178058416,1.9
2011-05,-10.075982273744096,0.4
2011-07,-8.597178984841163,1.0
2011-08,-8.054033325342193,0.4
2011-10,-8.495507369472742,0.8
2012-02,-9.671871862902321,0.5
2012-06,-11.745258038705295,0.4
2012-10,-17.216396998255437,0.3
2013-01,-16.630908962753193,-0.1
2013-05,2.134912070131679,0.8
2013-06,-3.336789381135752,1.2
2013-07,-2.820757042028903,0.8
2013-08,-2.15743520082514,0.2
2014-01,1.1556523764516895,1.4
2014-02,5.485510530504617,0.1
2014-03,5.552119877154423,0.9
2014-04,4.271122874501676,0.8
2014-05,3.7826806471994123,0.5
2014-07,1.6876548250656276,-0.2
2014-09,-2.747338772137548,-0.7
