Year-Month,nzd0348_Average_Value,month,climatology,monthly_anomaly
1999-09,4.10916487199679,9,0.5587473159770394,3.5504175560197506
2000-01,2.9163658105997508,1,2.5049984317790175,0.41136737882073326
2000-05,1.3694172837348573,5,-1.8237978672959834,3.1932151510308406
2000-07,-0.7302658896252532,7,-2.29898137622168,1.5687154865964268
2000-08,-1.227644255787961,8,-0.7758521425439414,-0.4517921132440196
2001-01,-0.2646106581853625,1,2.5049984317790175,-2.76960908996438
2001-04,1.2148341506068503,4,-0.4401840328140477,1.6550181834208981
2001-05,2.3548297706535273,5,-1.8237978672959834,4.178627637949511
2001-06,2.648817360631698,6,-3.780062672811095,6.428880033442793
2001-09,2.349563001864258,9,0.5587473159770394,1.7908156858872184
2001-10,1.6152010395866814,10,1.501347091750762,0.11385394783591929
2002-06,0.5384577448254296,6,-3.780062672811095,4.318520417636525
2002-07,-0.2686774287439918,7,-2.29898137622168,2.0303039474776883
2002-08,-0.7646484854103844,8,-0.7758521425439414,0.011203657133556977
2002-10,-0.7491269733861056,10,1.501347091750762,-2.2504740651368675
2002-12,-0.6589758883659002,12,2.812924710942863,-3.4719005993087633
2003-01,-0.6931661024672094,1,2.5049984317790175,-3.198164534246227
2003-03,-0.6161236305596072,3,0.8919434973365997,-1.508067127896207
2003-05,-0.24297527715668446,5,-1.8237978672959834,1.580822590139299
2003-07,0.7107268464606089,7,-2.29898137622168,3.009708222682289
2003-10,1.7491388212659225,10,1.501347091750762,0.24779172951516037
2003-12,2.232884104532245,12,2.812924710942863,-0.580040606410618
2004-01,2.0309187973333778,1,2.5049984317790175,-0.4740796344456397
2004-02,1.7002621146001575,2,1.613541238646859,0.08672087595329847
2004-04,1.4190167421859032,4,-0.4401840328140477,1.8592007749999508
2004-06,1.2698651851076697,6,-3.780062672811095,5.049927857918765
2004-07,1.4313215494660632,7,-2.29898137622168,3.7303029256877434
2004-08,1.4093556002710474,8,-0.7758521425439414,2.1852077428149888
2004-09,1.885325974316177,9,0.5587473159770394,1.3265786583391375
2004-10,2.0293778572310854,10,1.501347091750762,0.5280307654803233
2004-11,0.9199179558083836,11,2.7441776537397575,-1.8242596979313739
2005-02,0.10286608857110574,2,1.613541238646859,-1.5106751500757534
2005-03,-1.296770660388419,3,0.8919434973365997,-2.188714157725019
2005-04,-3.659046009885838,4,-0.4401840328140477,-3.21886197707179
2005-05,-4.854970205135097,5,-1.8237978672959834,-3.0311723378391138
2005-06,-3.4985199395863535,6,-3.780062672811095,0.2815427332247413
2005-08,0.7217946723330513,8,-0.7758521425439414,1.4976468148769926
2005-10,2.8994171530219073,10,1.501347091750762,1.3980700612711452
2005-11,2.987518848089186,11,2.7441776537397575,0.24334119434942858
2006-01,2.3939447630122066,1,2.5049984317790175,-0.11105366876681089
2006-02,0.7088605573619694,2,1.613541238646859,-0.9046806812848897
2006-05,-0.9593085482140447,5,-1.8237978672959834,0.8644893190819387
2006-07,-1.2259398492487772,7,-2.29898137622168,1.0730415269729028
2006-08,-0.5052228079695958,8,-0.7758521425439414,0.27062933457434557
2006-09,1.3741808754146387,9,0.5587473159770394,0.8154335594375993
2006-10,2.887052177942511,10,1.501347091750762,1.385705086191749
2006-11,4.264539177983041,11,2.7441776537397575,1.5203615242432833
2007-01,5.455915499901112,1,2.5049984317790175,2.950917068122094
2007-02,6.080176727362545,2,1.613541238646859,4.466635488715686
2007-05,6.32553732848746,5,-1.8237978672959834,8.149335195783443
2007-10,6.568817128506913,10,1.501347091750762,5.06747003675615
2007-11,6.614104001851922,11,2.7441776537397575,3.869926348112165
2008-01,5.923560139843471,1,2.5049984317790175,3.4185617080644537
2008-02,4.153152688869968,2,1.613541238646859,2.5396114502231084
2008-03,1.5568559070141499,3,0.8919434973365997,0.6649124096775502
2008-05,-1.0559184576540854,5,-1.8237978672959834,0.7678794096418979
2008-06,-2.8586637123175485,6,-3.780062672811095,0.9213989604935464
2008-07,-2.355763980135426,7,-2.29898137622168,-0.05678260391374623
2008-08,0.2749192000774572,8,-0.7758521425439414,1.0507713426213985
2008-09,1.8215334604271807,9,0.5587473159770394,1.2627861444501414
2008-12,2.0321393895012863,12,2.812924710942863,-0.7807853214415768
2009-02,1.233734629627602,2,1.613541238646859,-0.3798066090192571
2009-04,-0.1494483922483124,4,-0.4401840328140477,0.2907356405657353
2009-06,-1.1760691001265413,6,-3.780062672811095,2.6039935726845536
2009-07,-1.085720411632519,7,-2.29898137622168,1.213260964589161
2009-08,-0.07709147416434059,8,-0.7758521425439414,0.6987606683796008
2009-09,0.8304165578920466,9,0.5587473159770394,0.2716692419150072
2009-10,1.2921692749105456,10,1.501347091750762,-0.20917781684021652
2009-12,1.4508986716665602,12,2.812924710942863,-1.3620260392763028
2010-03,1.14466551597271,3,0.8919434973365997,0.2527220186361102
2010-04,-0.10071162151060942,4,-0.4401840328140477,0.3394724113034383
2010-07,-0.6766335726580223,7,-2.29898137622168,1.6223478035636578
2010-08,-0.46005967000115794,8,-0.7758521425439414,0.3157924725427835
2010-09,0.19923007795038192,9,0.5587473159770394,-0.35951723802665747
2011-01,0.38169540044320827,1,2.5049984317790175,-2.1233030313358094
2011-06,-0.5686844460910732,6,-3.780062672811095,3.2113782267200217
2011-07,-0.5944742442573558,7,-2.29898137622168,1.7045071319643241
2011-09,0.2832782066539033,9,0.5587473159770394,-0.2754691093231361
2011-10,1.512921037891051,10,1.501347091750762,0.011573946140288838
2011-11,2.3937404528108335,11,2.7441776537397575,-0.35043720092892405
2012-01,2.686281389246366,1,2.5049984317790175,0.18128295746734846
2012-03,2.6689414766989277,3,0.8919434973365997,1.7769979793623278
2012-04,2.1161209607257883,4,-0.4401840328140477,2.556304993539836
2012-05,1.1896247863026856,5,-1.8237978672959834,3.013422653598669
2012-06,0.8094424700572347,6,-3.780062672811095,4.58950514286833
2012-11,1.3690050705373469,11,2.7441776537397575,-1.3751725832024106
2013-01,1.7750807837469529,1,2.5049984317790175,-0.7299176480320646
2013-02,1.7572013644279225,2,1.613541238646859,0.14366012578106346
2013-05,1.6798304661529078,5,-1.8237978672959834,3.503628333448891
2013-07,1.9531440887598752,7,-2.29898137622168,4.252125464981555
2013-09,2.738204244696735,9,0.5587473159770394,2.1794569287196954
2013-10,3.633618432531532,10,1.501347091750762,2.13227134078077
2013-11,4.408866336081984,11,2.7441776537397575,1.6646886823422267
2013-12,4.48497881628923,12,2.812924710942863,1.672054105346367
2014-01,3.325762693824217,1,2.5049984317790175,0.8207642620451994
2014-02,2.2720451380072957,2,1.613541238646859,0.6585038993604366
2014-03,1.0668020516189836,3,0.8919434973365997,0.17485855428238384
2014-05,0.852724050280854,5,-1.8237978672959834,2.6765219175768373
2014-07,0.5307796474191325,7,-2.29898137622168,2.8297610236408124
2014-08,-0.01941147094745209,8,-0.7758521425439414,0.7564406715964893
2014-10,-0.22417197660009097,10,1.501347091750762,-1.725519068350853
2014-11,1.0533038362890816,11,2.7441776537397575,-1.6908738174506759
2014-12,2.7363187511105145,12,2.812924710942863,-0.07660595983234852
2015-01,2.982038131859236,1,2.5049984317790175,0.4770397000802187
2015-03,1.786090823227984,3,0.8919434973365997,0.8941473258913842
2015-04,-2.494851777374598,4,-0.4401840328140477,-2.0546677445605503
2015-05,-7.27550988691611,5,-1.8237978672959834,-5.4517120196201265
2015-06,-9.75184922472633,6,-3.780062672811095,-5.971786551915235
2015-07,-6.619279617695774,7,-2.29898137622168,-4.320298241474094
2015-08,-5.140471901627427,8,-0.7758521425439414,-4.364619759083485
2015-09,-4.00554576237621,9,0.5587473159770394,-4.564293078353249
2015-10,-2.754385864325049,10,1.501347091750762,-4.255732956075811
2015-12,-1.836400743162611,12,2.812924710942863,-4.649325454105474
2016-02,-0.8766340413044327,2,1.613541238646859,-2.4901752799512917
2016-03,-0.7402090203799888,3,0.8919434973365997,-1.6321525177165885
2016-04,-1.7365805486088686,4,-0.4401840328140477,-1.2963965157948207
2016-05,-3.085198856038436,5,-1.8237978672959834,-1.2614009887424524
2016-06,-2.743391871394663,6,-3.780062672811095,1.0366708014164319
2016-07,-1.3721715009818614,7,-2.29898137622168,0.9268098752398186
2016-09,-0.9330031937051625,9,0.5587473159770394,-1.491750509682202
2016-11,-0.865356485326396,11,2.7441776537397575,-3.6095341390661533
2016-12,-0.6307252205663123,12,2.812924710942863,-3.4436499315091753
2017-01,-0.8692593355769517,1,2.5049984317790175,-3.374257767355969
2017-03,-1.7921202890129955,3,0.8919434973365997,-2.6840637863495953
2017-04,-3.683543490846046,4,-0.4401840328140477,-3.243359458031998
2017-05,-7.06178631736153,5,-1.8237978672959834,-5.237988450065546
2017-06,-8.489387185364485,6,-3.780062672811095,-4.7093245125533905
2017-07,-6.669010034751285,7,-2.29898137622168,-4.370028658529605
2017-08,-4.36715870461193,8,-0.7758521425439414,-3.591306562067988
2017-09,-2.719876547438284,9,0.5587473159770394,-3.2786238634153237
2017-10,-0.91492532475708,10,1.501347091750762,-2.416272416507842
2017-12,-0.21285450475930878,12,2.812924710942863,-3.0257792157021717
2018-01,-0.14712327655479246,1,2.5049984317790175,-2.65212170833381
2018-02,-0.6440068566975945,2,1.613541238646859,-2.2575480953444536
2018-03,-1.5977935390433993,3,0.8919434973365997,-2.489737036379999
2018-04,-2.6737035588083344,4,-0.4401840328140477,-2.2335195259942866
2018-05,-2.7744862711928544,5,-1.8237978672959834,-0.950688403896871
2018-07,-2.6519359797947653,7,-2.29898137622168,-0.3529546035730853
2018-08,-2.9168982035409745,8,-0.7758521425439414,-2.141046060997033
2018-09,-3.3421035690149803,9,0.5587473159770394,-3.90085088499202
2018-10,-1.7264978189776723,10,1.501347091750762,-3.227844910728434
2018-11,0.12596643392167495,11,2.7441776537397575,-2.6182112198180825
2019-01,1.2480512872099647,1,2.5049984317790175,-1.2569471445690528
2019-02,0.7351180768072361,2,1.613541238646859,-0.878423161839623
2019-03,-1.7868694896719632,3,0.8919434973365997,-2.678812987008563
2019-05,-5.030539107280028,5,-1.8237978672959834,-3.2067412399840443
2019-06,-6.699532005457032,6,-3.780062672811095,-2.919469332645937
2019-07,-5.4959552148396185,7,-2.29898137622168,-3.1969738386179385
2019-08,-2.1606926961327892,8,-0.7758521425439414,-1.3848405535888477
2019-09,-0.05760863026618701,9,0.5587473159770394,-0.6163559462432264
2019-10,0.5085047768434964,10,1.501347091750762,-0.9928423149072657
2019-11,0.9935872291372405,11,2.7441776537397575,-1.750590424602517
2019-12,1.375691269409904,12,2.812924710942863,-1.437233441532959
2020-02,1.3044043300378894,2,1.613541238646859,-0.3091369086089697
2020-03,0.9128159514390747,3,0.8919434973365997,0.020872454102474958
2020-04,0.3149243204960093,4,-0.4401840328140477,0.7551083533100571
2020-05,-0.2098050368515143,5,-1.8237978672959834,1.613992830444469
2020-06,-1.4868674750229074,6,-3.780062672811095,2.2931951977881875
2020-07,-1.9765876017961002,7,-2.29898137622168,0.3223937744255798
