Year-Month,dates,monthly_anomaly,nzd0053_Average_Value,Value,Smooth_Value
1999-11,1999-11-14 22:04:18.000000000,375.2600307384923,374.5063937328616,1.0,1.134534485034553
2000-02,2000-02-09 22:10:19.000000000,381.2040098363175,373.2959019899789,1.7,1.1252096839580497
2000-04,2000-04-21 22:09:53.500000000,369.14418120341196,370.16733222837576,1.2,0.8547350591947336
2000-05,2000-05-20 10:06:32.000000000,363.4800644867952,366.94655887575993,0.4,0.6682251425375931
2000-06,2000-06-09 22:03:16.000000000,365.1641727503266,365.91505438531476,0.2,0.5440736596022042
2000-08,2000-08-12 06:06:37.333333376,364.0833384991078,364.21197568094476,0.7,0.6533876947298695
2000-09,2000-09-09 10:05:12.000000000,369.1425409206178,359.51390469751954,0.9,0.8331702708866523
2000-10,2000-10-22 22:07:50.000000000,334.0134081070444,354.8328542711034,1.1,1.0113549486051254
2001-01,2001-01-03 22:01:48.000000000,366.874441712134,353.1333140997892,1.0,1.099432606924579
2001-02,2001-02-11 22:08:01.000000000,334.56493506493507,352.4657928001877,1.7,0.9631002551949309
2001-03,2001-03-24 22:01:35.000000000,358.6874371782065,353.86734699961744,0.9,0.722322448279438
2001-06,2001-06-11 22:07:10.500000000,357.30426659878583,357.9957931708044,0.3,0.03168281082958975
2001-08,2001-08-15 22:00:14.000000000,369.5335536685537,362.8622613210679,-0.4,-0.07380105577313285
2001-09,2001-09-15 22:06:07.000000000,367.0887686714994,366.76736050890315,0.2,-0.02296703966542569
2001-11,2001-11-19 21:59:56.000000000,371.4460120687394,369.17678914473396,0.7,0.12259466968714453
2001-12,2001-12-05 21:59:55.000000000,362.89826096979937,369.51359618890746,-0.8,0.17169415698217197
2002-01,2002-01-22 22:00:16.000000000,377.49903327441785,369.45373530344085,0.4,0.23509956236746107
2002-02,2002-02-23 22:00:19.000000000,367.60890724659953,368.75694930197193,1.1,0.24345402761200755
2002-03,2002-03-27 22:00:13.000000000,360.78836624913544,368.0769029949137,0.2,0.14572296533286758
2002-04,2002-04-28 22:00:14.000000000,360.1804978354979,367.9397009643045,-0.1,-0.013956437143125194
2002-06,2002-06-15 21:59:55.000000000,380.64792054099746,368.0616103759846,0.2,-0.3280487827325997
2002-07,2002-07-09 21:59:47.500000000,365.05052409129337,366.5972705438512,-0.5,-0.4695336673613069
2002-08,2002-08-18 21:59:33.000000000,359.1295980942135,363.8472806319191,-1.0,-0.578878292374044
2002-09,2002-09-26 22:05:21.000000000,383.44336199154384,361.0541684501009,-0.6,-0.6284752334702429
2002-11,2002-11-13 22:05:30.000000000,342.7899003017185,356.90314383698126,-0.5,-0.6219976552700359
2003-01,2003-01-09 21:59:45.000000000,370.3720456466609,353.26659897338175,-0.2,-0.4623099719849417
2003-02,2003-02-01 22:06:10.000000000,332.07097711811997,350.4487878695393,-0.7,-0.3289967811973743
2003-04,2003-04-06 22:06:21.000000000,332.5792813852813,350.6545697216105,-0.1,-0.05401673373596516
2003-05,2003-05-24 22:06:17.000000000,360.87212710366555,354.04682475337245,-0.3,0.04694898633143355
2003-07,2003-07-28 21:48:04.000000000,363.22137170521785,358.78006781789884,0.3,0.14766904093761296
2003-08,2003-08-29 09:57:17.500000000,364.43404794838864,366.0908520372785,0.1,0.1250263344373116
2003-09,2003-09-30 21:49:06.000000000,382.8936217628525,371.5609219324293,-0.1,0.09077050066461818
2004-02,2004-02-17 09:53:26.000000000,373.7234888188734,371.5036792018616,1.2,0.20129081981936306
2004-04,2004-04-09 14:02:40.666666624,362.417902766252,367.1312366198201,-0.9,0.21989593843084967
2004-05,2004-05-16 14:01:51.333333376,371.5250462642771,369.51257544465847,1.0,0.2275696385160732
2004-06,2004-06-15 05:59:57.000000000,375.29395146661324,372.729285846247,0.8,0.15971909848107424
2004-07,2004-07-26 21:57:12.000000000,370.7185554445555,372.5382369024602,-0.5,0.015232943054413549
2004-08,2004-08-19 16:00:17.250000000,374.71690519187774,375.6362546254862,-0.3,-0.1358578806443562
2004-09,2004-09-16 21:55:17.000000000,382.2631734931735,379.7373388520532,-0.3,-0.28077053027950555
2004-11,2004-11-19 21:56:31.000000000,382.3491047414125,380.49915996547713,-0.7,-0.5760185988097057
2004-12,2004-12-13 22:00:36.000000000,370.73713003046333,380.9067552971873,-0.8,-0.7054308887416567
2005-01,2005-01-16 22:03:49.666666624,384.873176667858,380.9865790426962,0.3,-0.7984578501804348
2005-02,2005-02-19 21:59:34.000000000,375.12998714106413,379.0563373479299,-3.1,-0.8508679657622821
2005-03,2005-03-15 21:59:44.750000000,379.2204016560363,378.5727990271687,0.3,-0.7363788458811699
2005-04,2005-04-08 10:02:51.250000000,377.8587066199978,375.99759116804375,-0.6,-0.5786116602908132
2005-05,2005-05-20 06:00:17.333333376,368.44839520024135,373.17614638753616,-0.8,-0.3860343736470225
2005-06,2005-06-15 04:05:00.250000000,374.48536006372547,373.60120584520706,0.4,-0.16949143279551832
