Year-Month,monthly_anomaly,Value,Smooth_Value
2010-02,-10.755774951542286,-1.5,-0.639891240792322
2010-03,-7.084387671141026,0.7,0.01359964068467534
2010-04,-4.7757469698674315,1.2,0.56304692846665
2010-06,3.3006156606297274,0.4,1.1402902916886717
2010-07,2.7594954845901403,1.8,1.4692567370828828
2010-11,0.2253981143661104,1.3,2.0680184359205867
2011-02,11.806540635199127,2.7,2.4253285725820106
2011-03,14.610339231209558,2.5,2.1330970884837077
2011-04,14.002348353535785,1.9,1.6051307332893405
2011-05,10.50694098439354,0.4,1.0169432921454769
2011-07,7.37290203630393,1.0,0.5982844462097672
2011-08,0.6461743165248923,0.4,0.6516513470284173
2011-09,-7.681816561148883,1.0,0.8404190813216383
2011-11,-12.705693053338548,1.1,1.3178896869862748
2012-01,-14.3315695455282,1.1,1.2059962205692583
2012-05,-12.230116564754837,0.0,0.07196736100076412
2012-09,-12.796272179731718,0.2,0.07841439070791689
2012-10,-17.620119642449907,0.3,0.07657435479577653
2012-11,-18.647487444592187,0.3,0.0005691139132383422
2012-12,-12.999140928919328,-0.6,-0.08734184182925653
2013-04,-4.796255341853193,0.2,0.6957604779802276
2013-05,4.56706008525348,0.8,0.8064724511421395
2013-06,-8.352180009896452,1.2,0.8216744786762366
2013-07,-11.22666788685473,0.8,0.6740416633019274
2013-08,-10.464247448919329,0.2,0.4551861576351097
2013-10,-11.65272347311246,-0.1,0.27471401207029705
2013-11,-9.907147976316901,0.7,0.38369459001891676
2013-12,-7.398296748727519,0.1,0.5124324723812641
2014-02,3.0876448291380623,0.1,0.6908612920560041
2014-04,9.243002898472115,0.8,0.6460853225546503
2014-05,14.425222547114126,0.5,0.4445705855486947
2014-07,13.648714475977105,-0.2,-0.1828188571475681
