Year-Month,nzd0115_Average_Value,Value,Smooth_Value
1999-09,2.0589142401844187,-0.1,0.6274096506596983
2000-12,2.9273331542747156,0.8,1.15180351190318
2001-03,3.7467406704648845,0.9,0.7220173380613266
2001-11,4.260822091710303,0.7,0.12260540020681404
2002-01,5.233999728849263,0.4,0.23510099017667166
2002-04,5.9040785716112705,-0.1,-0.0139576779185598
2002-06,5.191234765848359,0.2,-0.32804944673016956
2002-08,0.6070058215153171,-1.0,-0.5788784577326681
2002-09,-4.952630321782298,-0.6,-0.6284752709626812
2002-12,-6.028491197526478,-1.1,-0.5715731930553796
2003-01,-5.285175696850068,-0.2,-0.4623099352086559
2003-02,-3.0331696508818853,-0.7,-0.32899675733481193
2003-08,-0.7786770275476151,0.1,0.12502633261310825
2003-11,-0.21104958910708607,-0.3,0.08319166116403671
2004-05,-0.4161468264406649,1.0,0.2275696385657509
2004-06,0.7285258982015255,0.8,0.15971909851130045
2004-07,2.303816506769806,-0.5,0.015232943069474258
2004-10,2.5900609653119187,-0.1,-0.42496017677972336
2005-02,2.9512423914911894,-3.1,-0.8508679657633463
2005-03,3.8048055255398516,0.3,-0.736378845881673
2005-04,4.308982238714803,-0.6,-0.57861166029096
2005-05,3.809782238190112,-0.8,-0.38603437364698157
2005-07,3.0090370440996743,0.2,0.014176534712217137
2005-09,2.3608233988236718,0.4,0.3292793946526224
2005-11,2.754808005243895,-0.2,0.5536373430910175
2006-04,4.627432808783778,1.1,0.5478553455343137
2006-05,5.347261949293257,-0.5,0.23367435010867332
2006-06,4.143802135696313,0.2,-0.08032444670821337
2006-07,1.1533553131480667,-0.6,-0.36875721733750183
2006-09,-0.7940156411261623,-0.6,-0.6684943692545365
2006-12,-0.6955833697235048,-0.3,-0.47491414086889416
2007-01,0.9058740469691202,-0.8,-0.37128401723098925
2007-02,2.246206422264775,-0.1,-0.2484074826245651
2007-05,1.0281652778825205,-0.1,0.013796039852005237
2007-09,-0.7900818431848937,0.2,0.5643673811211403
2008-02,-3.1061848783975647,2.6,1.4939284472439804
2008-08,-5.156372992639768,1.0,0.8521321363859761
2008-11,-5.771088097453252,1.3,1.2599666917544534
2008-12,-5.086826855009464,1.4,1.2883490636001202
2009-01,-2.767759270562061,1.1,1.2370482470489026
2009-03,-0.849498736992099,0.4,0.880782076578278
2009-05,-0.0232779857190345,-0.1,0.38517235920373993
2009-06,1.1305384051932872,0.1,0.1728641136753752
2009-07,1.0135475446546987,0.2,-0.018804099788612832
2009-08,0.47787555234373813,-0.2,-0.21367358632787226
2009-09,0.10002417816658682,0.3,-0.4112740844388726
2010-03,-0.669713696202303,0.7,0.02507261019638915
