Year-Month,monthly_anomaly,Value,Smooth_Value
2010-01,-2.784838306851907,-1.1,-0.9897872364304615
2010-03,0.14578849147902845,0.7,0.01359964068467534
2010-05,-0.501891888038028,0.9,0.8891734668229551
2010-06,-0.7650268130096486,0.4,1.1402902916886717
2010-07,-1.8706851845863608,1.8,1.4692567370828828
2010-09,-2.071296662952868,2.2,1.8671198933612125
2010-11,-2.053522497015385,1.3,2.0680184359205867
2011-01,-0.3552957783953286,2.3,2.4604497365213556
2011-02,-0.5018652336530938,2.7,2.4253285725820106
2011-03,0.3140947360101322,2.5,2.1330970884837077
2011-04,-0.05861889841903564,1.9,1.6051307332893405
2011-06,0.2773507239983572,0.2,0.6679250764032887
2011-07,0.5810183497748699,1.0,0.5982844462097672
2011-08,0.5883223391877314,0.4,0.6516513470284173
2011-09,1.6463023240193475,1.0,0.8404190813216383
2012-01,0.8725539279092588,1.1,1.2059962205692583
2012-04,-5.687822462194942,-0.3,0.18500898794159426
2012-07,-5.150455948501805,-0.0,0.03709016061034365
2012-10,-4.560362162081382,0.3,0.07657435479577653
2013-01,-5.8589203703674,-0.1,0.0008938703072879153
2013-03,-10.817039664268949,1.5,0.5541443370034689
2013-04,-11.21108368014965,0.2,0.6957604779802276
2013-05,-4.316590536574844,0.8,0.8064724511421395
2013-06,-1.6751276960303474,1.2,0.8216744786762366
2013-07,-1.0014600702538485,0.8,0.6740416633019274
2013-08,-1.1232469899318975,0.2,0.4551861576351097
2013-09,1.059621273531643,0.3,0.3096360433429728
2013-10,0.053179170712015014,-0.1,0.27471401207029705
2013-11,-1.748827206158265,0.7,0.38369459001891676
2013-12,-1.7556297569063752,0.1,0.5124324723812641
2014-01,-0.21218158832210907,1.4,0.6696643459024141
2014-02,-0.7410217780806421,0.1,0.6908612920560041
2014-03,-1.306225604202814,0.9,0.7183132235971011
2014-04,-1.325394979749706,0.8,0.6460853225546503
2014-05,-1.3978976886299253,0.5,0.4445705855486947
2014-06,-1.9779499996005725,0.2,0.14882258161675058
2014-08,-3.079486199946254,-0.7,-0.47051392722209645
2014-09,-2.8542198495438056,-0.7,-0.6416407366579129
2014-10,-3.0024957652516706,-0.6,-0.719986008161615
2014-12,-2.318922237001225,-0.6,-0.7411403614991183
