Year-Month,nzd0100_Average_Value,Value,Smooth_Value
2014-06,384.7786000203906,0.2,-0.29333373904509147
2014-07,381.56779754925617,-0.2,-0.3487138665037874
2014-08,378.8737683324622,-0.7,-0.42864076273086066
2014-10,377.30721270520644,-0.6,-0.518582912432241
2014-12,377.0963547909351,-0.6,-0.41769800655814987
2015-01,377.694373161604,-0.8,-0.3062343948325223
2015-02,379.00737349627826,0.2,-0.1923623685305097
2015-04,380.9778941057413,-0.0,-0.18252277389416863
2015-05,385.2530215597258,-0.7,-0.3099301459157358
2015-06,390.0555937372739,0.6,-0.49479395873748083
2015-07,394.2299849853409,-1.1,-0.7355704058278387
2015-11,394.9176197083714,-0.5,-1.2251444185813323
2015-12,393.07048408727826,-0.6,-1.2069014222130565
2016-01,390.3450527400945,-2.2,-1.1522751969130391
2016-02,387.98814400031154,-2.0,-1.0181831192234143
2016-03,385.5902076271757,0.1,-0.827025365879253
2016-04,384.7282250318275,-1.2,-0.6625656686641619
2016-05,385.5907769548653,0.4,-0.5506286739942947
