Year-Month,monthly_anomaly,Value
2010-02,-11.561837703842315,-1.5
2010-03,-8.269892614111507,0.7
2010-06,-1.607804568608757,0.4
2010-07,-2.62645610448015,1.8
2010-10,-2.2578644393808345,1.7
2010-11,-3.140750881396167,1.3
2011-02,-6.020806276550155,2.7
2011-04,-12.786635664082418,1.9
2011-05,-15.10377086262635,0.4
2011-07,-12.76069553485449,1.0
2011-08,-13.471557597041677,0.4
2011-09,-14.753156501334125,1.0
2011-10,-12.102439616152893,0.8
2011-11,-15.819933257287445,1.1
2012-01,-16.88534159218812,1.1
2012-06,-4.052106226613242,0.4
2012-10,-4.38683537312537,0.3
2012-12,-3.7037919780731037,-0.6
2013-01,-3.804192697299774,-0.1
2013-04,-2.6401259783554933,0.2
2013-05,-1.2110200303803766,0.8
2013-06,-5.263632924106063,1.2
2013-07,-9.845807449612927,0.8
2013-08,-8.542269100909778,0.2
2013-10,-8.415804710344045,-0.1
2013-11,-7.954666772531226,0.7
2013-12,-7.3944762031394635,0.1
2014-02,5.1783473148341095,0.1
2014-03,8.219401316047502,0.9
2014-04,11.091759758638114,0.8
2014-05,11.340476643819352,0.5
2014-07,11.263173572076562,-0.2
