Year-Month,nzd0059_Average_Value,month,climatology,monthly_anomaly
1999-10,8.6907291875854,10,-3.112660688114693,11.803389875700095
2000-04,9.137871372529755,4,2.8339668447290753,6.30390452780068
2000-08,8.393078596868815,8,-2.3659833054810213,10.759061902349837
2000-10,6.65203939329194,10,-3.112660688114693,9.764700081406634
2000-11,5.056352481898834,11,-4.975453066867453,10.031805548766286
2001-05,4.153804930447498,5,3.2519586952648876,0.9018462351826102
2001-06,3.240918895330351,6,1.2220239333551994,2.0188949619751515
2001-12,1.9900843178891023,12,0.9146637281140196,1.0754205897750828
2002-03,1.0429274336474237,3,7.819399745650903,-6.776472312003479
2002-05,0.5465651313814642,5,3.2519586952648876,-2.7053935638834234
2002-07,2.1560778264790277,7,-3.1537961604203364,5.309873986899364
2002-08,5.467567331490518,8,-2.3659833054810213,7.833550636971539
2003-04,9.539179036126114,4,2.8339668447290753,6.705212191397039
2003-05,12.943457559115501,5,3.2519586952648876,9.691498863850613
2004-05,13.500145152538906,5,3.2519586952648876,10.248186457274018
2004-06,10.861940013773712,6,1.2220239333551994,9.639916080418512
2004-07,9.132381872904373,7,-3.1537961604203364,12.28617803332471
2004-08,9.36749728435518,8,-2.3659833054810213,11.733480589836201
2004-10,9.639685699850466,10,-3.112660688114693,12.752346387965158
2004-11,10.563152326916398,11,-4.975453066867453,15.53860539378385
2004-12,12.683047982337587,12,0.9146637281140196,11.768384254223568
2005-01,17.32164520728299,1,2.3814576521469353,14.940187555136056
2005-03,23.541387443805018,3,7.819399745650903,15.721987698154116
2005-04,25.0268151824784,4,2.8339668447290753,22.192848337749325
2005-06,20.35092109859719,6,1.2220239333551994,19.12889716524199
2005-08,12.89207000216485,8,-2.3659833054810213,15.258053307645872
2005-09,7.613347784559147,9,-7.230031825032348,14.843379609591494
2006-01,3.1205580145849345,1,2.3814576521469353,0.7391003624379993
2006-03,0.36716303600329203,3,7.819399745650903,-7.452236709647611
2006-04,-1.3160565720712216,4,2.8339668447290753,-4.1500234168002965
2006-07,-2.2837271832812878,7,-3.1537961604203364,0.8700689771390486
2006-09,-3.6214582110194025,9,-7.230031825032348,3.608573614012945
2006-12,-5.313353128093011,12,0.9146637281140196,-6.228016856207031
2007-02,-6.645282712124574,2,-2.63449802705811,-4.010784685066464
2007-05,-8.99276802260795,5,3.2519586952648876,-12.244726717872837
2007-07,-12.148780950836096,7,-3.1537961604203364,-8.99498479041576
