Year-Month,monthly_anomaly,Value
2000-01,2.120570903619721,0.7
2000-03,8.231498402824345,1.3
2000-07,12.10008033324881,-0.2
2000-08,12.1118967514014,0.7
2000-11,-2.1575822278742725,1.8
2001-03,3.1978259641837687,0.9
2001-05,13.99163266464295,-0.5
2001-09,18.20077036856113,0.2
2001-10,18.468561253604143,-0.0
2002-02,19.693684069071622,1.1
2002-08,-17.058203000854398,-1.0
2002-10,-4.810907080498285,-0.4
2002-12,-4.952468167555125,-1.1
2003-01,-6.856886397469104,-0.2
2003-02,-7.024355693602233,-0.7
2003-04,-2.6871514287256417,-0.1
2003-07,3.2199457734630395,0.3
2003-11,5.982387743571452,-0.3
2003-12,3.017706355485306,1.1
2004-01,1.8679309827141846,-1.3
2004-02,-4.215966884847516,1.2
2004-03,-4.2068715933061265,0.4
2004-04,-2.5204667245090664,-0.9
2004-06,-3.6417522784563325,0.8
2004-07,-4.877257288875175,-0.5
2004-08,-1.9489153376130197,-0.3
2004-09,0.647804118858561,-0.3
2005-01,8.345881038864189,0.3
2005-02,7.671610676511905,-3.1
2005-03,9.628906652142987,0.3
2005-04,11.125462889119431,-0.6
2005-08,7.098386690636834,-0.3
2005-09,3.972167394503703,0.4
2005-10,4.633902202908716,1.2
2006-01,2.3015759242569014,1.7
2006-02,5.781769847618904,0.1
2006-03,7.306280189133497,1.8
2006-05,10.159719102076654,-0.5
2006-06,7.1133773913221745,0.2
2006-07,4.455872997184532,-0.6
2006-08,1.9105858506545583,-1.0
2007-04,4.404504053681545,-0.1
2007-09,9.399670293771374,0.2
2007-10,1.2878226775610113,0.7
2007-12,6.838241228151893,1.7
2008-03,7.858935311852349,1.4
2008-04,3.9133333397524988,0.7
2008-08,-7.44078129513533,1.0
2008-10,-13.065411008474852,1.3
2008-12,-10.49685978191725,1.4
2009-03,-6.007043203426222,0.4
2009-05,-2.8073389385496186,-0.1
2009-12,-10.789736325095967,-0.7
2010-01,-3.6927090149544775,-1.1
2010-05,-4.1047613771901865,0.9
2010-06,-2.4847306733233183,0.4
2010-09,-4.9188580181942925,2.2
2010-10,-4.685378300377343,1.7
2010-11,-4.645663934493835,1.3
2011-01,-3.210402896528817,2.3
2011-02,-2.155983809825951,2.7
2011-03,0.45735814143620107,2.5
2011-09,0.815321735664244,1.0
2012-02,0.03587946581918471,0.5
2012-03,-0.14373268745680332,0.7
2012-04,0.5655837306957815,-0.3
2012-05,-0.7600182414040679,0.0
2012-06,-3.51704878493249,0.4
2012-07,-5.607732366779902,-0.0
2012-08,-8.270007739551021,-0.2
2012-10,-15.449589188960138,0.3
2013-01,-13.265568505930958,-0.1
2013-03,-5.404109230635521,1.5
2013-05,5.122931814745941,0.8
2013-06,0.9245543095365214,1.2
2013-09,7.778299459456127,0.3
2013-11,5.635340504837588,0.7
2013-12,4.40876406584731,0.1
2014-01,-0.6175521919668232,1.4
2014-02,-1.7196796971762411,0.1
2014-03,-5.353659174485507,0.9
2014-04,-5.37607231381142,0.8
2014-05,-5.731373299861347,0.5
2014-06,-6.394475271961199,0.2
2014-07,-6.561531268429963,-0.2
2014-08,-9.634975031453521,-0.7
2014-09,-10.285342275317578,-0.7
2014-12,-11.643138010440978,-0.6
2015-01,-10.367336864052604,-0.8
2015-02,-0.5147500033785144,0.2
2015-03,-1.1589234040497949,0.7
2015-04,-0.3143621566545033,-0.0
2015-05,-0.3406477106017672,-0.7
2015-06,-2.222458877827828,0.6
2015-07,-2.435504693120462,-1.1
2015-09,-7.695086142529582,-1.6
2015-12,-5.239912421181401,-0.6
2016-01,-0.33162662672646454,-2.2
2016-03,0.8318684430239208,0.1
2016-04,1.1546593280669317,-1.2
2016-05,-1.749498720670915,0.4
2016-06,-5.23972819798018,0.6
2016-07,-11.030110793777673,0.4
2016-08,-15.123945770527547,0.7
2016-09,-12.610105542851153,1.2
2016-10,-14.860952344193704,-0.3
2017-02,-7.0411050618357995,-0.1
2017-04,-7.775815793486255,-0.2
2017-05,-6.853528302168627,0.3
2017-06,-7.455543493763614,0.4
2017-07,-7.590512789896743,0.8
2017-08,-6.89067600939188,0.5
2017-11,-7.109869612076975,0.9
2017-12,-5.0976552461934705,-0.1
2018-01,-2.8167316851837407,1.1
2018-03,0.06434499431420694,1.5
2018-05,-1.0340272599686975,0.4
2018-06,-2.2467975421517523,0.1
2018-08,-10.128302472401373,-0.3
2018-09,-14.727174887022725,-0.9
2018-10,-11.841965611727279,0.4
2018-12,-8.807164385169674,1.0
2019-01,-10.795629206995944,-0.0
2019-02,-7.116087705671733,-1.4
2019-03,0.9180637426768743,0.3
2019-04,2.309090409814085,0.1
2019-06,2.3879777204261217,0.5
2019-08,3.470030179546128,-0.1
2019-10,-8.239077038822755,-0.4
2019-11,-8.92741582542461,-0.8
2019-12,-12.025424836877527,-0.6
2020-01,-10.810572704439222,0.2
2020-02,-6.759960801678922,-0.1
2020-03,-1.8836742481446325,0.1
2020-04,1.3477942438205313,0.2
2020-05,2.9554276162376754,0.4
2020-07,7.148401010904149,0.4
2020-08,6.135693181955715,1.1
