Year-Month,monthly_anomaly
1999-12,-4.455446449649872
2000-01,2.120570903619721
2000-03,8.231498402824345
2000-07,12.10008033324881
2000-08,12.1118967514014
2000-11,-2.1575822278742725
2001-03,3.1978259641837687
2001-05,13.99163266464295
2001-09,18.20077036856113
2001-10,18.468561253604143
2002-02,19.693684069071622
2002-08,-17.058203000854398
2002-10,-4.810907080498285
2002-12,-4.952468167555125
2003-01,-6.856886397469104
2003-02,-7.024355693602233
2003-04,-2.6871514287256417
2003-07,3.2199457734630395
2003-11,5.982387743571452
2003-12,3.017706355485306
2004-01,1.8679309827141846
2004-02,-4.215966884847516
2004-03,-4.2068715933061265
2004-04,-2.5204667245090664
2004-06,-3.6417522784563325
2004-07,-4.877257288875175
2004-08,-1.9489153376130197
2004-09,0.647804118858561
2005-01,8.345881038864189
2005-02,7.671610676511905
2005-03,9.628906652142987
2005-04,11.125462889119431
2005-08,7.098386690636834
2005-09,3.972167394503703
2005-10,4.633902202908716
2006-01,2.3015759242569014
2006-02,5.781769847618904
2006-03,7.306280189133497
2006-05,10.159719102076654
2006-06,7.1133773913221745
2006-07,4.455872997184532
2006-08,1.9105858506545583
2007-04,4.404504053681545
2007-09,9.399670293771374
2007-10,1.2878226775610113
2007-12,6.838241228151893
2008-03,7.858935311852349
2008-04,3.9133333397524988
2008-08,-7.44078129513533
2008-10,-13.065411008474852
2008-12,-10.49685978191725
2009-03,-6.007043203426222
2009-05,-2.8073389385496186
2009-12,-10.789736325095967
2010-01,-3.6927090149544775
2010-05,-4.1047613771901865
2010-06,-2.4847306733233183
2010-09,-4.9188580181942925
2010-10,-4.685378300377343
2010-11,-4.645663934493835
2011-01,-3.210402896528817
2011-02,-2.155983809825951
2011-03,0.45735814143620107
2011-09,0.815321735664244
2012-02,0.03587946581918471
2012-03,-0.14373268745680332
2012-04,0.5655837306957815
2012-05,-0.7600182414040679
2012-06,-3.51704878493249
2012-07,-5.607732366779902
2012-08,-8.270007739551021
2012-10,-15.449589188960138
2013-01,-13.265568505930958
2013-03,-5.404109230635521
2013-05,5.122931814745941
2013-06,0.9245543095365214
2013-09,7.778299459456127
2013-11,5.635340504837588
2013-12,4.40876406584731
2014-01,-0.6175521919668232
2014-02,-1.7196796971762411
2014-03,-5.353659174485507
2014-04,-5.37607231381142
2014-05,-5.731373299861347
2014-06,-6.394475271961199
2014-07,-6.561531268429963
2014-08,-9.634975031453521
2014-09,-10.285342275317578
2014-12,-11.643138010440978
2015-01,-10.367336864052604
2015-02,-0.5147500033785144
2015-03,-1.1589234040497949
2015-04,-0.3143621566545033
2015-05,-0.3406477106017672
2015-06,-2.222458877827828
2015-07,-2.435504693120462
2015-09,-7.695086142529582
2015-12,-5.239912421181401
2016-01,-0.33162662672646454
2016-03,0.8318684430239208
2016-04,1.1546593280669317
2016-05,-1.749498720670915
2016-06,-5.23972819798018
2016-07,-11.030110793777673
2016-08,-15.123945770527547
2016-09,-12.610105542851153
2016-10,-14.860952344193704
2017-02,-7.0411050618357995
2017-04,-7.775815793486255
2017-05,-6.853528302168627
2017-06,-7.455543493763614
2017-07,-7.590512789896743
2017-08,-6.89067600939188
2017-11,-7.109869612076975
2017-12,-5.0976552461934705
2018-01,-2.8167316851837407
2018-03,0.06434499431420694
2018-05,-1.0340272599686975
2018-06,-2.2467975421517523
2018-08,-10.128302472401373
2018-09,-14.727174887022725
2018-10,-11.841965611727279
2018-12,-8.807164385169674
2019-01,-10.795629206995944
2019-02,-7.116087705671733
2019-03,0.9180637426768743
2019-04,2.309090409814085
2019-06,2.3879777204261217
2019-08,3.470030179546128
2019-10,-8.239077038822755
2019-11,-8.92741582542461
2019-12,-12.025424836877527
2020-01,-10.810572704439222
2020-02,-6.759960801678922
2020-03,-1.8836742481446325
2020-04,1.3477942438205313
2020-05,2.9554276162376754
2020-07,7.148401010904149
2020-08,6.135693181955715
2020-09,2.7557022374617484
2020-10,-4.058235827670425
2020-11,-5.324306550813533
2021-01,-6.478092104760802
2021-02,-4.642149387238123
2021-03,1.0045873234566496
2021-04,4.146642863982669
2021-05,5.873307476378657
2021-07,11.397449261297563
2021-08,9.240452351061107
2021-10,-3.7481123618712475
2021-11,-5.553938979565516
2022-01,-1.5708114088793024
2022-02,2.3193634703717194
2022-03,5.817834855856125
2022-04,9.974277894880943
2022-05,9.687884421456886
2022-06,8.372050346584505
2022-07,5.903227069169468
2022-08,1.4340591473960893
2022-09,-2.819293132844358
2022-10,-4.595471624103702
2022-11,-9.51201998469036
2022-12,-6.207456111831817
2023-02,-0.6994559514933624
2023-03,4.54494646267348
2023-04,6.881227022430383
2023-05,6.73242187439296
2023-06,3.378568178707346
2023-07,0.552421418450204
2023-08,-2.272615296247775
2023-09,-6.238363519215854
2023-10,-8.282894062744276
2023-11,-5.158302111482119
2024-01,0.7276882785343295
2024-02,6.359825714404208
2024-04,10.069473822473583
2024-05,8.717484083818949
2024-06,8.58783112566918
2024-07,7.952025129200412
2024-08,3.6843770299161993
2024-09,-0.026154668477105517
2024-10,-2.735575255759309
2025-01,-4.424745001510948
2025-02,2.725535951730347
2025-03,8.494081927361432
2025-04,16.077286112068805
2025-05,16.56765860685938
2025-06,15.607112791566752
2025-07,15.956485366526552
2025-08,13.98421672776004
2025-09,8.572342669722142
2025-11,3.123638725522455
