Year-Month,monthly_anomaly,Value,Smooth_Value
2000-04,-5.5195292656254304,1.2,0.8567624395208745
2000-05,-0.05092226385231354,0.4,0.7052965307330857
2000-08,2.6429424537541926,0.7,0.6953137205770475
2000-09,-0.6405262514880853,0.9,0.8414419411610389
2000-10,-1.3312006970864603,1.1,0.9873674697231403
2001-01,-4.383046905790525,1.0,1.047664582712588
2001-06,6.22849493990704,0.3,0.07658308652256224
2001-09,5.3057112312029755,0.2,-0.006870112245616438
2001-12,-1.4505803011905245,-0.8,0.1568477073525554
2002-03,-1.0334525739401148,0.2,0.11333712796710962
2002-05,-0.9783066510913335,-0.8,-0.1827389818089669
2002-06,2.0025996436663878,0.2,-0.3202953703726244
2002-07,-0.15097322824255444,-0.5,-0.4538436404008915
2002-08,-4.9221867475303585,-1.0,-0.557907683548359
2002-10,-10.114470500992148,-0.4,-0.6231317347687828
2002-11,-10.47873869659052,-0.5,-0.6064813094131212
2003-01,-7.2850511070750725,-0.2,-0.45249899873151095
2003-08,-0.9921274779794781,0.1,0.12182375246661391
2003-11,0.6142878597899711,-0.3,0.10232425246318513
2003-12,2.860472811570458,1.1,0.13114373855990422
2004-01,3.871308782638748,-1.3,0.14922494305717174
2004-02,5.1665535966842775,1.2,0.20000089995091794
2004-03,4.029579705487529,0.4,0.217173930956258
2004-05,12.63318004982493,1.0,0.20223054161656162
2004-06,15.180282942381838,0.8,0.13258027181395865
2004-07,17.941676227495655,-0.5,0.0008209385774929912
2004-08,17.811523934098098,-0.3,-0.14290392219614906
2004-10,19.855574788079398,-0.1,-0.4292531857642973
2005-01,13.811765015329806,0.3,-0.7713754587456078
2005-02,15.447671310087529,-3.1,-0.806632513415865
2005-06,20.292684498762327,0.4,-0.1825643346238268
2005-11,5.468882639217614,-0.2,0.565958970983785
2006-01,-6.0427150771236,1.7,0.758321044061758
2006-04,-1.9333241962173462,1.1,0.5035695520823653
2006-05,-2.462278572948241,-0.5,0.22279876102247764
2006-07,-0.8570649641449872,-0.6,-0.32734792072369495
2006-08,0.7446079671422069,-1.0,-0.5222534642401323
2006-09,-2.1709690513419377,-0.6,-0.6214222915363693
2006-11,-1.8985074710685648,0.1,-0.5693913700794899
2006-12,-2.2359709903563707,-0.3,-0.48457116178780735
2007-01,1.3336680531958653,-0.8,-0.38771115647910515
2007-04,11.374302614985094,-0.1,-0.0739605235186841
2007-07,7.167933550154475,-0.3,0.22543172938638112
2007-08,3.6784270205940843,0.4,0.39011217572789125
2007-10,-0.1884383483862422,0.7,0.8510776163803396
2007-11,-1.59725174802141,0.9,1.1081210010073335
2008-06,1.4230209562526368,0.6,0.7656351746905473
2008-08,-4.982033076625962,1.0,0.8855712340874637
2008-09,-9.403537781156366,1.2,1.0202046662842792
2008-11,-8.52497259866368,1.3,1.2252894710550624
2008-12,-9.635298063549861,1.4,1.2474349478045623
2009-03,-8.211157326655554,0.4,0.8689652381344863
2009-09,-18.530174614783554,0.3,-0.41884814715838053
2009-10,-10.835995577397016,-1.2,-0.5946122955162467
2009-11,-15.347172615972624,-0.6,-0.6932160686496955
2009-12,-9.024219468593763,-0.7,-0.6989706470141258
2010-02,-2.5974407220555484,-1.5,-0.3410227813426449
2010-03,1.198535896391604,0.7,0.02933595641607628
