Year-Month,dates,monthly_anomaly,nzd0321_Average_Value,Value,Smooth_Value
1999-11,1999-11-16 21:53:32.000000000,373.3365018208661,381.29983234955284,1.0,1.134534485034553
1999-12,1999-12-25 21:59:40.000000000,378.2021729020032,380.83207181304147,1.4,1.1556659214253293
2000-03,2000-03-14 21:59:23.000000000,390.8898958416543,380.36190585511144,1.3,1.0216075893444252
2000-05,2000-05-14 09:55:51.000000000,379.5813508590828,378.4382222826162,0.4,0.6682251425375931
2000-06,2000-06-18 21:58:39.000000000,365.7473298551486,376.69924204163175,0.2,0.5440736596022042
2000-07,2000-07-13 21:52:07.000000000,377.8656435266966,376.85251131927106,-0.2,0.5344736370024811
2000-08,2000-08-05 21:57:56.000000000,378.17173182492843,377.65384402827596,0.7,0.6533876947298695
2000-11,2000-11-25 21:57:10.000000000,372.0346416426839,378.7033316696647,1.8,1.1329008364746243
2000-12,2000-12-04 21:50:58.000000000,388.6642968167368,379.6586088329722,0.8,1.1526164932394691
2001-01,2001-01-21 21:51:34.000000000,388.3907231040564,379.43634454918066,1.0,1.099432606924579
2001-02,2001-02-06 21:51:02.000000000,374.9448744860238,377.9538398474678,1.7,0.9631002551949309
2001-03,2001-03-10 21:50:58.000000000,393.3978863450273,376.1233267075532,0.9,0.722322448279438
2001-05,2001-05-25 09:53:32.500000000,357.2018239673746,375.08599411670195,-0.5,0.18949545768888398
2001-06,2001-06-22 21:50:19.000000000,388.42529653623086,381.0956649692313,0.3,0.03168281082958975
2001-07,2001-07-07 21:56:12.000000000,387.4690620131876,385.34700072885175,-0.2,-0.058454774185066824
2001-09,2001-09-02 21:49:17.000000000,387.79328619508124,385.7122835265243,0.2,-0.02296703966542569
2001-11,2001-11-05 21:49:02.000000000,392.7028059573619,384.6514513699078,0.7,0.12259466968714453
2001-12,2001-12-30 21:55:25.000000000,358.388125970626,382.7833563569734,-0.8,0.17169415698217197
2002-02,2002-02-16 21:55:42.000000000,398.04466779412354,381.62144553985405,1.1,0.24345402761200755
2002-05,2002-05-12 09:52:30.000000000,379.23051545379747,379.2105136873905,-0.8,-0.1854162108594572
2002-07,2002-07-10 21:55:13.000000000,374.21370429798225,377.14444752306065,-0.5,-0.4695336673613069
2002-08,2002-08-20 21:48:46.000000000,376.39403313296714,376.67671291918793,-1.0,-0.578878292374044
2002-09,2002-09-05 21:48:38.000000000,373.128478464551,377.3557138181691,-0.6,-0.6284752334702429
2002-12,2002-12-26 21:48:59.000000000,366.24246185659155,379.45651642651904,-1.1,-0.5715732408296883
2003-01,2003-01-02 21:55:10.000000000,385.2312722853052,382.78449413368406,-0.2,-0.4623099719849417
2003-02,2003-02-28 21:49:44.000000000,401.4406788247214,385.67679204356307,-0.7,-0.3289967811973743
2003-03,2003-03-16 05:53:28.000000000,387.579910273209,386.1202093006652,0.3,-0.17727704848579368
2003-04,2003-04-01 21:49:22.000000000,377.0010712814218,383.83501586974404,-0.1,-0.05401673373596516
2003-07,2003-07-30 09:46:19.000000000,376.769623804234,382.6600260261947,0.3,0.14766904093761296
2003-08,2003-08-23 21:49:02.000000000,391.88564300726637,382.6604338687756,0.1,0.1250263344373116
2003-10,2003-10-26 21:49:02.000000000,392.21589254013094,382.26098725537884,0.0,0.07414377277007737
2003-11,2003-11-18 21:55:27.000000000,373.1783344680837,381.060292325095,-0.3,0.0831916616081652
2003-12,2003-12-21 21:39:18.000000000,374.61069785127063,379.9682867642019,1.1,0.11772148105890402
2004-04,2004-04-18 21:46:37.000000000,387.121090617465,379.0191351637537,-0.9,0.21989593843084967
2004-05,2004-05-20 21:47:32.000000000,383.7627835042541,377.65171445781203,1.0,0.2275696385160732
2004-06,2004-06-30 21:42:34.000000000,369.393353190484,376.20511885307366,0.8,0.15971909848107424
2004-07,2004-07-16 09:49:21.750000000,379.2104855927152,376.12263644293625,-0.5,0.015232943054413549
2004-08,2004-08-08 21:49:38.000000000,362.92622179416713,373.6101710619856,-0.3,-0.1358578806443562
2004-09,2004-09-18 21:44:34.000000000,364.82091606015155,372.7248707235939,-0.3,-0.28077053027950555
2004-11,2004-11-25 09:52:59.000000000,374.3363412675932,374.1543496164842,-0.7,-0.5760185988097057
2004-12,2004-12-23 21:46:52.000000000,382.8513064713065,376.73416965115007,-0.8,-0.7054308887416567
2005-01,2005-01-15 21:52:57.000000000,380.1206823293524,378.189994185445,0.3,-0.7984578501804348
2005-02,2005-02-09 13:52:15.000000000,373.74900021633624,381.9437742073216,-3.1,-0.8508679657622821
2005-03,2005-03-15 21:52:46.666666624,403.2891365222742,390.403224692451,0.3,-0.7363788458811699
2005-04,2005-04-05 21:53:54.000000000,378.586318954594,388.8534162511664,-0.6,-0.5786116602908132
2005-05,2005-05-08 21:50:15.000000000,380.7621239088159,387.90262908046583,-0.8,-0.3860343736470225
2005-06,2005-06-13 09:51:15.500000000,391.1728001608004,390.3923625058467,0.4,-0.16949143279551832
2005-08,2005-08-20 05:53:48.000000000,398.1162778751152,396.15097534165824,-0.3,0.17140572719038086
2005-09,2005-09-20 21:55:16.000000000,392.324611984018,394.2012552023411,0.4,0.3292793946525564
2005-10,2005-10-22 21:56:03.000000000,393.58184498816496,388.2566533382809,1.2,0.4625023729795763
2005-11,2005-11-08 09:52:33.500000000,389.3767759329833,383.6907125319565,-0.2,0.5536373430910003
2006-01,2006-01-19 15:52:08.250000000,378.594291011707,382.12454954807833,1.7,0.7839332228998178
2006-02,2006-02-27 21:56:55.000000000,367.66045328249345,384.00189253047864,0.1,0.8105005390110417
2006-03,2006-03-15 21:56:55.000000000,389.53822990373016,384.7052247672868,1.8,0.7553153397555725
2006-06,2006-06-17 13:56:37.333333376,386.8915988136584,382.49472264524644,0.2,-0.08032444670821177
2006-07,2006-07-22 21:53:46.000000000,363.576276526621,378.57224309497144,-0.6,-0.36875721733750166
