Year-Month,dates,monthly_anomaly,nzd0025_Average_Value,Value,Smooth_Value
1999-11,1999-11-21 22:10:24.000000000,402.6085576259489,412.1814640718916,1.0,1.134534485034553
2000-04,2000-04-29 22:09:53.000000000,419.6361736411736,412.49935875505275,1.2,0.8547350591947336
2000-05,2000-05-15 22:09:42.000000000,418.0249761002886,412.0714918496037,0.4,0.6682251425375931
2000-09,2000-09-20 22:08:03.000000000,411.1722749819624,410.627186515564,0.9,0.8331702708866523
2000-10,2000-10-14 22:07:54.500000000,404.05750182915676,407.4351878751412,1.1,1.0113549486051254
2001-01,2001-01-26 22:08:07.000000000,409.9496284271284,404.4507798347287,1.0,1.099432606924579
2001-04,2001-04-16 22:07:42.000000000,394.9168445839874,402.67105880160204,0.2,0.4376799458297985
2001-06,2001-06-03 22:07:16.000000000,410.82268398268394,401.2857215609498,0.3,0.03168281082958975
2001-09,2001-09-15 22:06:07.000000000,399.4827692471681,399.1517988194821,0.2,-0.02296703966542569
2001-12,2001-12-20 22:06:14.000000000,390.318027259934,399.95053124974396,-0.8,0.17169415698217197
2002-03,2002-03-18 22:06:22.000000000,412.77184824434823,403.4062744313604,0.2,0.14572296533286758
2002-04,2002-04-03 22:06:21.000000000,435.58240896358546,404.20708745647465,-0.1,-0.013956437143125194
2002-05,2002-05-21 22:06:17.000000000,383.5286554621848,402.97481890794353,-0.8,-0.1854162108594572
2002-07,2002-07-24 22:05:50.000000000,390.141006151743,402.67908368106276,-0.5,-0.4695336673613069
2002-10,2002-10-28 22:05:22.000000000,404.86128639781276,404.1288118438215,-0.4,-0.6375083671966623
2003-01,2003-01-16 22:06:02.000000000,412.11505591630595,406.7398137387295,-0.2,-0.4623099719849417
2003-05,2003-05-24 22:06:17.000000000,400.25273213677696,410.0092857698504,-0.3,0.04694898633143355
2003-11,2003-11-16 22:06:11.000000000,411.3031746031746,414.0316734720901,-0.3,0.0831916616081652
2004-02,2004-02-04 22:06:41.000000000,423.1794454194454,417.81736086556845,1.2,0.20129081981936306
2004-05,2004-05-22 22:02:29.500000000,429.0237874278499,420.08842862241255,1.0,0.2275696385160732
2004-06,2004-06-11 22:06:38.000000000,417.8793367346939,418.12960777176596,0.8,0.15971909848107424
2004-08,2004-08-30 22:06:20.000000000,416.4873275613275,415.44115324036,-0.3,-0.1358578806443562
