Year-Month,nzd0236_Average_Value,Value,Smooth_Value
2010-01,-6.639563250390168,-1.1,-0.6910800161705196
2010-03,-0.0013102856921746175,0.7,-0.05218462012834227
2010-04,5.749360012444281,1.2,0.38061407945952697
2010-05,8.834033972604905,0.9,0.7583413254010949
2010-06,9.671217853427097,0.4,1.094954923964087
2010-07,8.095453724434178,1.8,1.4201525341494383
2010-08,4.359243344535388,1.8,1.6864146011842973
2010-09,0.1755093022316938,2.2,1.888426844279208
2010-10,-2.461391683859333,1.7,2.033495582513128
2010-12,-4.083095140143271,2.9,2.2834497140882584
2011-01,-5.1771871441951784,2.3,2.3021264980235796
2011-02,-3.479397964046572,2.7,2.197003210333334
2011-03,0.5237500402063255,2.5,1.945270057497177
2011-04,3.5250825576181826,1.9,1.5800057781799457
2011-05,3.9804495698671496,0.4,1.1959257713245708
2011-06,3.6968325987435744,0.2,0.9233003494095419
2011-07,3.3486313594704225,1.0,0.8039636280995116
2011-08,2.7548635254689486,0.4,0.7993830175691794
2011-09,1.132653014801749,1.0,0.8928077470933018
2011-10,-0.7904216208108503,0.8,1.0231111551056138
2011-11,-1.7452161016885808,1.1,1.1410768303628176
2012-01,-1.2587860558916004,1.1,1.0394047319959012
2012-04,1.7611719079815171,-0.3,0.3315834923120898
2012-05,6.575902127945404,0.0,0.18023995304299517
2012-06,6.982596678618033,0.4,0.09292001926053267
2012-07,1.893119784006144,-0.0,0.03611247325787745
2012-08,-2.1418061285841743,-0.2,0.010426095188144519
2012-09,-6.164231010415404,0.2,0.012457168175795964
2012-10,-9.00744454388829,0.3,0.015421298102166801
2012-11,-10.795591984826524,0.3,0.013372183273504179
2012-12,-10.480957194788333,-0.6,0.03198337776248001
2013-02,-7.146140907788283,-0.2,0.2910506764444273
2013-03,-2.232684555187222,1.5,0.48068865623768053
2013-04,1.8321715240577168,0.2,0.6050098855844758
2013-05,4.429464874553748,0.8,0.6845911558295187
2013-06,6.341369507022902,1.2,0.6950081599192421
2013-07,6.200949445668104,0.8,0.6246597957079081
2013-08,1.0580400465434423,0.2,0.5180551655031975
2013-09,-5.259479653534663,0.3,0.439185616534134
2013-10,-9.063600252520638,-0.1,0.41670303319605356
2013-11,-10.249426078316224,0.7,0.4637942313804983
2013-12,-7.189077091569155,0.1,0.5362345788461161
2014-01,-5.582090341910786,1.4,0.6160445287537221
2014-02,-6.365323466639372,0.1,0.6367740255034507
2014-03,-1.8611212256125753,0.9,0.6190791769672462
2014-05,6.814894382902786,0.5,0.3436880667491397
2014-06,5.4216108353465655,0.2,0.10111724997010557
2014-07,0.5678555633803134,-0.2,-0.16347245448711323
2014-08,-1.0770007440711453,-0.7,-0.39882861117476587
2014-09,-1.8905479466989021,-0.7,-0.5577574008131962
2014-10,-2.794963828640651,-0.6,-0.6265284917700005
2014-11,-4.139925843895864,-0.9,-0.6072162856557499
2014-12,-5.6689793908841,-0.6,-0.49894757388435035
2015-01,-6.5004957659319835,-0.8,-0.3333806716857359
2015-02,-5.865596802981991,0.2,-0.15340194163602272
2015-03,-6.8947847066515475,0.7,-0.053744338346246076
2015-04,-4.619699826958781,-0.0,-0.08987393402343799
2015-05,0.48815398919378605,-0.7,-0.23350742994727156
2015-06,4.3009299453310454,0.6,-0.44637553472814706
2015-07,3.2597815201011775,-1.1,-0.7420414647601024
2015-08,-1.9822498455037065,-1.4,-1.0178044881340476
2015-09,-2.9825496460898724,-1.6,-1.2107370435231035
2015-10,-2.7944454744476754,-1.7,-1.3003777375854972
2015-11,-5.246746658277316,-0.5,-1.3095166165879992
2015-12,-8.891999565367176,-0.6,-1.3053462003989913
2016-01,-9.65620686228334,-2.2,-1.2651127181548563
2016-02,-8.310851722300395,-2.0,-1.0876905989476433
2016-03,-5.99933217819351,0.1,-0.7758306365188635
2016-04,1.3293913832462434,-1.2,-0.433651335838066
2016-05,3.128958058253165,0.4,-0.067956686706039
2016-06,2.728242855062092,0.6,0.22929946950288277
2016-07,2.3673962970774407,0.4,0.41815847882614415
2016-08,1.7619596575387466,0.7,0.49985063513420575
2016-09,0.766366797123026,1.2,0.47358862353906644
2016-10,0.08746789593999109,-0.3,0.3608239474711461
2016-11,-1.9951272066498942,-0.1,0.2637204855231916
2016-12,-5.6343811048261,0.3,0.21101723323559934
2017-01,-8.192395258433361,0.2,0.19103979886841205
2017-02,-3.427401052657384,-0.1,0.20200076476660445
2017-03,-1.1812842530733412,0.9,0.24310829117866267
2017-04,-0.8901987295382116,-0.2,0.2800148978234491
2017-05,0.8819501173991897,0.3,0.351361072066641
2017-06,6.269146941433601,0.4,0.442452312626867
2017-07,5.206919469636791,0.8,0.5328873324375721
2017-08,0.16119490222414834,0.5,0.5975479208069951
2017-09,-5.950372034778985,0.6,0.6409950523280876
2017-10,-7.266894938640313,0.9,0.6569510437263585
2017-12,-7.4014482060421924,-0.1,0.5900642893855013
2018-02,-7.163947883976081,-0.5,0.5405534318388195
2018-03,-3.7235276307737615,1.5,0.5325344595767977
2018-04,2.2454885788055794,0.5,0.457367108064254
2018-05,4.5841012232487355,0.4,0.33491377377024717
2018-06,4.909454761195448,0.1,0.18977384115669801
2018-07,1.4142547538484835,0.2,0.05377849759994335
2018-08,-1.6564505658349344,-0.3,-0.05121594076331265
2018-09,-2.5353269922195305,-0.9,-0.08710632419636016
2018-10,-3.8973456463102973,0.4,-0.04343217621100896
2018-11,-5.5058532704920164,-0.1,-5.4539852807917316e-05
2018-12,-5.423850981798231,1.0,0.012435783633918313
2019-02,-6.16494464745364,-1.4,-0.1122995601202082
2019-03,-1.424344523382004,0.3,-0.10816298867633259
2019-04,3.731411851813717,0.1,-0.10499643676179538
2019-05,5.556777556652456,-0.4,-0.12719755416113745
2019-06,5.47492060292006,0.5,-0.17638660879647913
2019-07,4.203242835363172,-0.4,-0.284495251460924
2019-08,3.5846531572965668,-0.1,-0.4083010653035235
2019-09,3.0605696882910727,-1.2,-0.5174154944221151
2019-10,0.6902860751139228,-0.4,-0.5471943089919223
2019-11,-1.9079909718460726,-0.8,-0.508836002030156
2020-01,-4.791634258556266,0.2,-0.2394338580254324
2020-02,-4.330957638375607,-0.1,-0.08531536641946708
2020-03,0.2598633444659625,0.1,0.0642670953991159
2020-05,1.224304728617491,0.4,0.34365080424969424
2020-07,1.7880739510676347,0.4,0.6094713573653429
2020-09,2.3811852869413257,0.9,0.8541466730545245
2020-10,1.6866793419908748,0.5,0.9550271618437167
2020-12,0.26616206505624745,1.8,1.1578807425544413
