Year-Month,nzd0321_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2010-01,4.164674606707038,1,-0.0993081363465205,4.263982743053559,-1.1,-0.3283283109196807
2010-04,6.177381492904678,4,0.3864648320916193,5.790916660813059,1.2,0.35672564771543397
2010-07,8.778836930337103,7,-2.2488615861849484,11.027698516522051,1.8,1.2999972629312548
2010-08,10.434882317129203,8,-3.027617115574712,13.462499432703915,1.8,1.5695093896367354
2010-10,10.088285717602949,10,-1.3136877158181348,11.401973433421084,1.7,1.9519140253763514
2010-11,7.491333926485618,11,-2.4919011377971456,9.983235064282763,1.3,2.0636595830473468
2011-01,4.796381509900537,1,-0.0993081363465205,4.895689646247058,2.3,2.1047145490955637
2011-02,2.766641702203371,2,1.5405212382544886,1.2261204639488823,2.7,2.0094786432935936
2011-03,1.9354577079575348,3,2.2982558296176636,-0.3627981216601288,2.5,1.8405303366924897
2011-07,1.5060329902077896,7,-2.2488615861849484,3.754894576392738,1.0,1.076927085489946
2011-08,1.5116801196232201,8,-3.027617115574712,4.539297235197932,0.4,1.0055434492382593
2011-11,1.8805165487835929,11,-2.4919011377971456,4.3724176865807385,1.1,0.9736405911138795
2011-12,2.586654538166412,12,-2.452458042259098,5.03911258042551,2.5,0.9359945741506325
2012-06,3.4574134672068735,6,-2.5571502471686034,6.014563714375477,0.4,0.1714839787308447
2012-07,4.19918587648916,7,-2.2488615861849484,6.448047462674109,-0.0,0.0992690865859135
2013-01,4.538305802673197,1,-0.0993081363465205,4.637613939019717,-0.1,0.19163325403298223
2013-02,4.566635648110382,2,1.5405212382544886,3.0261144098558934,-0.2,0.2952761183976156
2013-03,4.162995797045579,3,2.2982558296176636,1.8647399674279157,1.5,0.4064810518562061
2013-05,2.4205580843167525,5,-0.8010415843108935,3.221599668627646,0.8,0.5588906247797535
2013-06,-0.4470026260001003,6,-2.5571502471686034,2.110147621168503,1.2,0.5911352323489076
2013-07,-2.807888014700152,7,-2.2488615861849484,-0.5590264285152036,0.8,0.5893438015280912
2013-08,-4.128001727306528,8,-3.027617115574712,-1.1003846117318163,0.2,0.5685566738449183
2013-09,-4.717208278218213,9,-1.030148522929331,-3.687059755288882,0.3,0.5496657518956664
2013-10,-4.766319062607358,10,-1.3136877158181348,-3.452631346789223,-0.1,0.5433252528920337
2013-11,-4.251542174355442,11,-2.4919011377971456,-1.7596410365582962,0.7,0.5532542342708374
2014-01,-2.6387038501582167,1,-0.0993081363465205,-2.5393957138116963,1.4,0.5693925555386073
2014-02,0.922515831769212,2,1.5405212382544886,-0.6180054064852766,0.1,0.5425272163600707
2014-03,3.040005879812717,3,2.2982558296176636,0.7417500501950536,0.9,0.48477815717152684
2014-04,2.838558604456026,4,0.3864648320916193,2.4520937723644067,0.8,0.3839255224482153
2014-05,1.7047573160035008,5,-0.8010415843108935,2.505798900314394,0.5,0.23928339674394605
2014-06,-1.1340127797348518,6,-2.5571502471686034,1.4231374674337516,0.2,0.06172348898896588
2014-07,-1.563006194112054,7,-2.2488615861849484,0.6858553920728943,-0.2,-0.13064036401825344
2014-08,1.841956795290289,8,-3.027617115574712,4.869573910865001,-0.7,-0.31585331128448957
2014-09,0.15395328225922097,9,-1.030148522929331,1.184101805188552,-0.7,-0.47388715837156903
2014-10,-5.913308608097555,10,-1.3136877158181348,-4.59962089227942,-0.6,-0.5953844521945266
2014-11,-10.851412707805123,11,-2.4919011377971456,-8.359511570007978,-0.9,-0.677268651935854
