Year-Month,Value,Smooth_Value
2007-01,-0.8,-0.3251184946321467
2007-02,-0.1,-0.27128481353261524
2007-03,0.2,-0.19329754541904326
2007-04,-0.1,-0.11013148353113292
2007-05,-0.1,-0.016180324519896427
2007-06,0.5,0.09479545268435013
2007-07,-0.3,0.2237966394337838
2007-08,0.4,0.39714931128781017
2007-09,0.2,0.6084422538412229
2007-10,0.7,0.8514424207333278
2007-11,0.9,1.0943891247383541
2007-12,1.7,1.2960565273346978
2008-01,1.8,1.4030694697046089
2008-02,2.6,1.3872992600719174
2008-03,1.4,1.2454253648039155
2008-04,0.7,1.0499210465134008
2008-05,-0.1,0.8829204825129267
2008-06,0.6,0.8046877847079577
2008-07,0.3,0.8140545348469017
2008-08,1.0,0.8970593281339184
2008-09,1.2,1.0076123513452366
2008-10,1.3,1.106057583248715
2008-11,1.3,1.1647632306531346
2008-12,1.4,1.1682189014142328
2009-01,1.1,1.1093665014719247
2009-02,1.9,0.9956342554277368
2009-03,0.4,0.8338649815412001
2009-04,0.8,0.6874243571076117
2009-05,-0.1,0.5925614980759444
