Year-Month,monthly_anomaly,Value
2000-02,3.63299055961796,1.7
2000-04,2.64312452292699,1.2
2000-05,2.631679538867603,0.4
2000-08,-1.0267813994769945,0.7
2000-10,-4.54550549571633,1.1
2000-11,-6.456995134212058,1.8
2001-04,-1.92411557150314,0.2
2001-05,-1.919135514359654,-0.5
2001-07,0.2070957349646732,-0.2
2001-08,1.3438732429349818,-0.4
2001-09,3.5744888675971396,0.2
2001-10,5.957209755417191,-0.0
2002-01,9.341007986396036,0.4
2002-02,10.621623611058196,1.1
2002-04,11.070441784893541,-0.1
2002-08,3.163532327409697,-1.0
2002-09,1.1320948670014672,-0.6
2002-11,-4.573451391644516,-0.5
2003-01,-1.9900702247259552,-0.2
2003-02,0.10236517798118908,-0.7
2003-04,0.08201747993709274,-0.1
2003-05,-2.877893211190221,-0.3
2003-07,-2.901146809685512,0.3
2003-08,-5.675805506527176,0.1
2003-09,-7.7214833441205295,-0.1
2003-10,-7.2624689940449585,0.0
2003-11,-4.692211688981835,-0.3
2003-12,-1.5756891017129895,1.1
2004-01,-3.0561484358479487,-1.3
2004-02,-0.08488608005803255,1.2
2004-03,2.074676913025184,0.4
2004-04,4.847879462198371,-0.9
2004-05,5.1832542561839645,1.0
2004-06,5.782937664605463,0.8
2004-07,6.297259827012109,-0.5
2004-08,5.092311923854512,-0.3
2004-09,4.304104316636934,-0.3
2004-10,1.9382725728780437,-0.1
2004-11,2.648373045359812,-0.7
2004-12,3.1436920212999784,-0.8
2005-02,1.4280811653611423,-3.1
2005-03,0.508215128670176,0.3
2005-05,-0.6850719606523706,-0.8
2005-06,0.01640597218013133,0.4
2005-07,-1.769630185012262,0.2
2005-08,-3.1405935077185188,-0.3
2005-09,-4.2667219001994106,0.4
2005-10,-5.117301649672644,1.2
2005-11,-4.812475498694695,-0.2
2006-01,-5.19806402741536,1.7
2006-02,-5.148775355835969,0.1
2006-04,-1.0668427495192936,1.1
2006-05,-2.9353718616992355,-0.5
2006-06,-3.8751733010973552,0.2
2006-07,-6.597967565457688,-0.6
2006-09,-6.569987511972992,-0.6
2006-10,-6.811756258989872,-1.3
2006-11,-4.4524564238013955,0.1
2006-12,-4.572454432259846,-0.3
2007-01,1.8283816874022556,-0.8
2007-02,3.667681522590739,-0.1
2007-03,5.014281198455892,0.2
2007-06,14.361522809284484,0.5
2007-07,11.667687076954289,-0.3
2007-09,12.78744863063938,0.2
2007-10,12.577428687782875,0.7
2008-01,7.98708098973878,1.8
2008-02,5.799275561769358,2.6
2008-06,3.716211744628531,0.6
2008-07,6.421301053501216,0.3
