Year-Month,nzd0161_Average_Value,month,climatology,monthly_anomaly,Value
2010-01,3.5882495833691213,1,5.744893361053924,-2.1566437776848026,-1.1
2010-05,4.164612631364198,5,-3.1774507751291976,7.342063406493396,0.9
2010-06,-6.864669345646657,6,-4.406372573326003,-2.4582967723206544,0.4
2010-07,-10.342776191932701,7,-11.155045069986352,0.8122688780536507,1.8
2010-11,-13.143647572997459,11,-0.12342511221895276,-13.020222460778506,1.3
2010-12,5.567755725561565,12,-2.2179365388434586,7.785692264405023,2.9
2011-03,1.910058208497901,3,6.109669292806944,-4.199611084309043,2.5
2011-04,2.6605640647943893,4,4.122938851920366,-1.4623747871259765,1.9
2011-05,1.7778268755273519,5,-3.1774507751291976,4.95527765065655,0.4
2011-08,-3.6271161605445674,8,-6.603679923781279,2.9765637632367112,0.4
2011-09,-2.154598338704476,9,-3.697761028686899,1.543162689982423,1.0
2012-03,0.619582569922305,3,6.109669292806944,-5.490086722884639,0.7
2012-04,7.082784859929005,4,4.122938851920366,2.959846008008639,-0.3
2012-05,0.10606386393491304,5,-3.1774507751291976,3.283514639064111,0.0
2012-07,-20.16381904566632,7,-11.155045069986352,-9.008773975679967,-0.0
2012-08,-18.733360574671643,8,-6.603679923781279,-12.129680650890364,-0.2
2013-01,1.4596728712756155,1,5.744893361053924,-4.285220489778308,-0.1
2013-02,52.06916257071865,2,7.1883053071440255,44.880857263574626,-0.2
2013-03,29.455433781871974,3,6.109669292806944,23.34576448906503,1.5
2013-04,7.86691647106979,4,4.122938851920366,3.7439776191494243,0.2
2013-05,-3.248090312530482,5,-3.1774507751291976,-0.07063953740128426,0.8
2013-06,-16.02317920660699,6,-4.406372573326003,-11.616806633280987,1.2
2013-07,-20.76467370799968,7,-11.155045069986352,-9.609628638013328,0.8
2013-09,2.140264614201493,9,-3.697761028686899,5.838025642888391,0.3
2013-11,0.18779632726541573,11,-0.12342511221895276,0.3112214394843685,0.7
2013-12,3.5416984433493415,12,-2.2179365388434586,5.7596349821928,0.1
2014-01,8.471500361544619,1,5.744893361053924,2.726607000490695,1.4
2014-02,-2.1180862837891774,2,7.1883053071440255,-9.306391590933202,0.1
2014-03,-2.6448787604036266,3,6.109669292806944,-8.75454805321057,0.9
2014-04,3.1306129804885745,4,4.122938851920366,-0.9923258714317913,0.8
2014-05,1.6846803585986554,5,-3.1774507751291976,4.862131133727853,0.5
2014-06,-21.200620846241545,6,-4.406372573326003,-16.794248272915542,0.2
2014-07,-9.629258864841994,7,-11.155045069986352,1.5257862051443585,-0.2
2014-08,-10.45428643834638,8,-6.603679923781279,-3.8506065145651007,-0.7
2014-09,-4.666226234893437,9,-3.697761028686899,-0.9684652062065382,-0.7
2014-10,-10.39877738868141,10,-5.5559450386286935,-4.842832350052716,-0.6
2014-12,-10.740629660884945,12,-2.2179365388434586,-8.522693122041487,-0.6
