Year-Month,dates,monthly_anomaly,nzd0029_Average_Value,Value,Smooth_Value
1999-10,1999-10-04 22:10:38.000000000,391.2071745241913,395.9553610668813,1.0,1.1174440949002622
2000-02,2000-02-09 22:10:19.000000000,399.029167807578,394.9369259476593,1.7,1.1252096839580497
2000-04,2000-04-29 22:09:53.000000000,411.3009683268254,392.37247942669427,1.2,0.8547350591947336
2000-09,2000-09-20 22:08:03.000000000,368.5457474110064,388.18913876145604,0.9,0.8331702708866523
2001-01,2001-01-26 22:08:07.000000000,396.8489845117615,384.41718664276226,1.0,1.099432606924579
2001-06,2001-06-03 22:07:16.000000000,378.8524604724944,380.9043067224919,0.3,0.03168281082958975
2002-06,2002-06-22 22:06:03.000000000,365.53446091213397,378.87949352685723,0.2,-0.3280487827325997
2002-08,2002-08-09 22:05:46.000000000,372.38464464242577,379.3437586654039,-1.0,-0.578878292374044
2003-05,2003-05-16 22:06:18.500000000,384.20055189385425,383.4272711156405,-0.3,0.04694898633143355
2004-01,2004-01-19 22:06:35.000000000,397.85313818118766,388.8675575804888,-1.3,0.13496369371252057
2004-05,2004-05-18 21:58:14.000000000,394.94978531630886,392.2172109211954,1.0,0.2275696385160732
2004-06,2004-06-11 22:06:38.000000000,396.9977722965108,395.0034032412851,0.8,0.15971909848107424
2004-07,2004-07-29 22:06:27.000000000,395.61952765863765,397.44498725191943,-0.5,0.015232943054413549
2004-08,2004-08-30 22:06:20.000000000,397.3123344140601,399.98241222595095,-0.3,-0.1358578806443562
2004-11,2004-11-02 22:06:28.000000000,398.70446659784056,402.8532985925348,-0.7,-0.5760185988097057
2005-01,2005-01-17 22:05:20.000000000,400.30216339552385,407.4484230529504,0.3,-0.7984578501804348
2005-04,2005-04-11 22:04:41.500000000,424.658619670771,411.4969685303279,-0.6,-0.5786116602908132
2005-06,2005-06-17 14:06:22.000000000,403.5940850719973,406.80833497211125,0.4,-0.16949143279551832
2006-01,2006-01-08 22:07:25.000000000,407.37848259406235,401.5921744095619,1.7,0.7839332228998178
2006-02,2006-02-13 22:07:54.500000000,397.702161462473,398.11931210495175,0.1,0.8105005390110417
2006-03,2006-03-13 22:07:41.000000000,395.2182199002043,395.0600335219151,1.8,0.7553153397555725
2006-04,2006-04-30 22:07:38.000000000,396.3217634936766,393.3603540095918,1.1,0.547855345534318
2006-06,2006-06-21 22:08:57.000000000,390.966355197895,392.4156288724254,0.2,-0.08032444670821177
2006-07,2006-07-11 22:07:24.000000000,388.97577585294914,393.72691343054225,-0.6,-0.36875721733750166
2006-09,2006-09-05 22:07:11.000000000,385.00823453384714,396.34060524380175,-0.6,-0.6684943692545372
2006-12,2006-12-11 10:07:06.000000000,417.8560814145538,398.3503681932196,-0.3,-0.4749141408688943
2007-07,2007-07-22 22:07:45.000000000,391.49047433528494,395.605354760402,-0.3,0.19062786563074385
2007-08,2007-08-07 22:07:40.000000000,364.87947429059227,392.4215269818446,0.4,0.3486779115963473
2007-10,2007-10-02 22:10:31.000000000,395.67655012730904,390.68978494297147,0.7,0.8381826777803929
2007-11,2007-11-27 22:07:48.000000000,391.9355147833663,389.2324186655068,0.9,1.1301249405803613
2008-06,2008-06-06 22:07:24.000000000,402.0732048436091,387.4258031916569,0.6,0.6890397946344518
2008-08,2008-08-09 22:06:47.000000000,375.19648254915563,384.9466575767233,1.0,0.8521321363859762
2008-09,2008-09-26 22:06:23.000000000,376.2889416328078,383.0991899484469,1.2,1.017610555805137
2008-11,2008-11-21 22:04:54.333333248,383.7078670642968,381.64667085738694,1.3,1.2599666917544532
2008-12,2008-12-31 22:07:13.000000000,374.8279591836735,381.7321187842794,1.4,1.2883490636001196
2009-03,2009-03-21 22:07:47.000000000,396.5854206385998,382.54437521813935,0.4,0.8807820765782781
2009-05,2009-05-08 22:08:01.000000000,378.21914957298014,383.2306080852386,-0.1,0.3851723592037397
2009-10,2009-10-15 22:07:44.000000000,367.0742359174136,384.73503119080453,-1.2,-0.6096160452483192
2010-03,2010-03-16 22:09:43.500000000,398.2656816141897,388.6153537372283,0.7,0.025072610196389122
2011-04,2011-04-12 22:11:12.000000000,387.1317763634668,390.66313039217965,1.9,1.5799915061567875
2011-05,2011-05-30 22:11:11.000000000,390.31250798256417,390.64697902079246,0.4,1.1960255297277054
2011-07,2011-07-17 22:11:06.000000000,394.33743010199106,389.91444287565974,1.0,0.8040753065935997
2011-08,2011-08-18 22:10:59.000000000,391.88388034372974,388.605577639935,0.4,0.7994631107180805
2011-10,2011-10-21 22:10:56.000000000,374.9226895658942,387.35188202191927,0.8,1.0231353139302968
2012-02,2012-02-10 22:11:42.000000000,393.90505187550883,387.1491105858906,0.5,0.8100986489744938
2012-06,2012-06-01 22:11:59.000000000,383.606921477169,387.6119965121247,0.4,0.0929192109529097
2012-10,2012-10-23 22:13:24.000000000,383.6767906915121,389.1059331241881,0.3,0.01542149344265556
2013-01,2013-01-11 22:13:44.000000000,385.00619813599064,391.5513054084301,-0.1,0.12877603064538562
2013-05,2013-05-15 22:16:29.000000000,407.59969832591935,395.0514854541441,0.8,0.6845911481954685
2013-06,2013-06-16 22:16:24.500000000,393.3626093023924,396.918578140513,1.2,0.6950081523889651
2013-07,2013-07-10 22:16:18.000000000,397.01044032328593,399.46708225314467,0.8,0.6246597898826778
2013-08,2013-08-27 22:16:18.000000000,400.7072246589861,403.3179372403694,0.2,0.518055161707278
2014-01,2014-01-06 22:18:54.000000000,409.5023146862177,405.89341264109515,1.4,0.6160445290632642
2014-02,2014-02-23 22:18:20.000000000,412.59779507716775,406.48000327592206,0.1,0.6367740257912965
2014-03,2014-03-27 22:17:50.000000000,405.2505557621415,405.9474263883051,0.9,0.6190791771821652
2014-04,2014-04-12 22:17:37.000000000,400.3858930113901,404.8385362074912,0.8,0.5239745327634476
2014-05,2014-05-22 22:17:09.500000000,406.82357879172866,402.9387656826095,0.5,0.34368806682025876
2014-07,2014-07-17 22:17:28.000000000,395.7154197764107,400.9365152379433,-0.2,-0.16347245448507966
2014-09,2014-09-19 22:17:42.000000000,389.66375092307084,400.48595701958664,-0.7,-0.5577574008255578
2015-01,2015-01-25 22:17:32.000000000,404.77098415768626,401.160955927847,-0.8,-0.3333806716881643
2015-02,2015-02-26 22:17:23.000000000,409.1961705000887,402.0129007295186,0.2,-0.1534019416368714
2015-07,2015-07-20 22:17:10.000000000,409.8070172358666,402.4942944391556,-1.1,-0.7420414647596683
2015-08,2015-08-05 22:17:13.000000000,390.2280846590797,402.85578115693124,-1.4,-1.017804488133632
2015-10,2015-10-24 22:17:40.000000000,410.7296506488009,404.16052973820854,-1.7,-1.3003777375850663
2015-11,2015-11-25 22:17:44.000000000,399.72824665147914,406.0686316497006,-0.5,-1.3095166165876693
2015-12,2015-12-19 22:17:42.500000000,413.66791455590976,410.76023204163675,-0.6,-1.305346200399005
2016-01,2016-01-12 22:17:40.000000000,396.88448169624024,416.5584915123724,-2.2,-1.2651127181556319
2016-10,2016-10-10 22:17:54.000000000,409.8256558266311,421.3260632513023,-0.3,0.36082394753324526
2017-01,2017-01-30 22:17:38.000000000,475.3566666666666,424.9987557657881,0.2,0.19103979911114777
2017-03,2017-03-03 22:17:25.000000000,422.76320306604714,424.4444031558888,0.9,0.2431082913369857
2017-08,2017-08-10 22:17:37.000000000,404.34783365343037,422.12616295509446,0.5,0.5975479158492067
2018-05,2018-05-09 22:16:40.000000000,428.3997274711625,420.3203926869128,0.4,0.33491393758943433
2018-12,2018-12-19 22:17:28.000000000,400.20868945004577,419.32807995244434,1.0,0.012432223615373151
2019-01,2019-01-04 22:17:27.000000000,418.76864721179106,420.3479162177063,-0.0,-0.04766125410163622
2019-02,2019-02-05 22:17:21.000000000,426.7691481501296,422.45421622622706,-1.4,-0.11230309543137362
2019-03,2019-03-25 22:17:09.000000000,427.4159508936664,424.54582038754455,0.3,-0.10816323054748654
2019-05,2019-05-28 22:17:17.000000000,426.80775195509483,426.0010059916304,-0.4,-0.127176368136431
2019-12,2019-12-22 22:17:51.000000000,425.825020996452,426.5169537180251,-0.6,-0.39742531677751464
2020-02,2020-02-16 22:17:36.500000000,424.76722405795124,424.8410066452947,-0.1,-0.08649757481591265
2020-07,2020-07-01 22:17:22.000000000,441.143017100083,420.9152373739744,0.4,0.6108044000940398
2020-09,2020-09-03 22:17:46.000000000,414.4076355596284,416.9151445726683,0.9,0.8722753085894718
2021-01,2021-01-25 22:17:44.000000000,379.78238095238095,413.7423248565924,1.9,1.2232675317015738
2021-05,2021-05-01 22:17:07.000000000,431.4967373607256,413.0592387697624,0.5,0.6755091794597552
2021-07,2021-07-04 22:17:29.000000000,409.29936542666877,412.75501975572536,1.4,0.7158135088531101
2021-12,2021-12-19 22:17:52.000000000,419.9428332624317,412.76741221258055,1.5,1.0563240158398963
2022-04,2022-04-18 22:17:25.000000000,410.2394066579718,412.6501989463095,1.7,1.436733270911948
2022-05,2022-05-08 22:17:19.500000000,412.5847440400293,412.9588642245444,1.4,1.4366394442482766
2022-06,2022-06-13 22:17:43.500000000,411.34445743214235,413.4937409865328,1.7,1.4009145967429764
2022-07,2022-07-23 22:17:31.500000000,412.22939403894367,413.48862564082833,0.8,1.3498415885888282
2023-01,2023-01-04 20:25:07.000000000,429.07318672790626,411.5398133026612,1.4,1.141271887200743
2023-02,2023-02-12 22:17:58.000000000,403.72361755401755,405.186809143866,1.4,0.8846161876186638
2023-03,2023-03-03 09:18:22.000000000,390.7851882654792,396.80812957483556,0.2,0.5430247396920351
2023-05,2023-05-15 22:17:12.000000000,393.7556294344731,393.9835860965925,-1.0,-0.10443648249846854
2023-06,2023-06-16 22:17:03.000000000,395.015896908285,394.41609301056116,0.3,-0.3220635027057483
2023-07,2023-07-06 22:17:11.000000000,397.76913301780223,397.24738201346645,-0.3,-0.509533960678775
2023-09,2023-09-20 22:17:40.000000000,408.05822323784577,400.1699581579408,-1.3,-0.7154955234396758
2023-10,2023-10-18 22:17:47.500000000,400.5304480003981,403.3872755740192,-0.5,-0.6761382651406032
2023-11,2023-11-15 22:17:47.000000000,399.72589600303706,408.10008027728907,-0.8,-0.5791542114599506
2024-02,2024-02-19 22:17:39.000000000,411.4018302244822,412.468431022709,-1.4,-0.25905318798012544
2024-03,2024-03-30 22:17:36.000000000,429.7950664699067,416.81704894998467,0.4,-0.14907111494633202
2024-04,2024-04-23 22:17:03.000000000,415.932754294324,420.0896550549815,-0.2,-0.060783999339707497
2024-05,2024-05-09 22:17:07.000000000,422.15172828177816,423.5799089930805,0.5,0.01138694262068293
2024-06,2024-06-14 22:16:54.500000000,429.3794397061902,425.07214196577286,0.0,0.057552050197961835
2024-08,2024-08-17 22:17:16.500000000,421.1917055980332,423.13064254865657,0.9,0.24307280584671428
2024-12,2024-12-03 22:17:45.000000000,421.2786612319973,421.94738800357055,1.2,0.7449139280467446
