Year-Month,nzd0115_Average_Value,month,climatology,monthly_anomaly,Value
2010-03,1.3366447344850345,3,5.064174649339829,-3.727529914854795,0.7
2010-05,-13.765273843582879,5,-2.4959487928984614,-11.269325050684417,0.9
2010-11,-7.569255603447813,11,-4.50774363913063,-3.061511964317183,1.3
2011-01,19.582533194201552,1,1.9777315547189411,17.604801639482613,2.3
2011-03,26.406324239892236,3,5.064174649339829,21.342149590552406,2.5
2011-04,14.472344602322858,4,4.434063740790815,10.038280861532044,1.9
2011-05,2.5731010611886815,5,-2.4959487928984614,5.069049854087143,0.4
2011-07,-5.147102816251516,7,-2.690970819324429,-2.4561319969270876,1.0
2011-09,-2.635679085751191,9,-5.180977708419257,2.545298622668066,1.0
2012-03,-0.7145253853610187,3,5.064174649339829,-5.778700034700848,0.7
2012-04,-1.0233757788412055,4,4.434063740790815,-5.45743951963202,-0.3
2012-06,-23.663565329937832,6,-1.1260234852667068,-22.537541844671125,0.4
2012-07,8.739985344806781,7,-2.690970819324429,11.43095616413121,-0.0
2012-09,-19.581791296183173,9,-5.180977708419257,-14.400813587763917,0.2
2012-10,-8.277027028474054,10,-10.052533611528624,1.77550658305457,0.3
2013-02,-9.717309987091456,2,4.047717477290607,-13.765027464382062,-0.2
2013-03,-3.6095649855539595,3,5.064174649339829,-8.673739634893789,1.5
2013-04,6.575706535483136,4,4.434063740790815,2.1416427946923218,0.2
2013-05,-4.547464764965918,5,-2.4959487928984614,-2.0515159720674565,0.8
2013-06,-10.640051264589724,6,-1.1260234852667068,-9.514027779323017,1.2
2013-07,-15.56063561634825,7,-2.690970819324429,-12.869664797023821,0.8
2013-09,2.8949430843549533,9,-5.180977708419257,8.07592079277421,0.3
2013-10,-18.490694171424362,10,-10.052533611528624,-8.438160559895739,-0.1
2013-11,-3.2082463214208254,11,-4.50774363913063,1.2994973177098044,0.7
2013-12,1.2196266477244693,12,-3.2011586947887705,4.4207853425132395,0.1
2014-01,-10.799011256881675,1,1.9777315547189411,-12.776742811600617,1.4
2014-04,-8.33953882567154,4,4.434063740790815,-12.773602566462355,0.8
2014-05,-1.1429004183784586,5,-2.4959487928984614,1.3530483745200028,0.5
2014-07,-2.3795435209026703,7,-2.690970819324429,0.31142729842175854,-0.2
2014-08,-9.950960092570684,8,1.1912065010720128,-11.142166593642697,-0.7
2014-10,-18.92645029223537,10,-10.052533611528624,-8.873916680706746,-0.6
2014-12,-5.178360132788578,12,-3.2011586947887705,-1.9772014379998075,-0.6
