Year-Month,dates,monthly_anomaly,nzd0242_Average_Value,Value,Smooth_Value
2010-01,2010-01-07 21:45:04.000000000,344.80482248520707,342.0109209281153,-1.1,-0.6910800161779608
2010-02,2010-02-08 21:45:30.000000000,340.8246766122766,340.88263358747963,-1.5,-0.4629696995744539
2010-03,2010-03-12 21:45:47.000000000,333.2442079254079,339.5641964293188,0.7,-0.05218462012544492
2010-04,2010-04-29 21:45:51.000000000,339.26893146853143,338.6872698622309,1.2,0.3806140794748909
2010-06,2010-06-16 21:45:48.000000000,335.4938300588301,338.1812933499352,0.4,1.094954924022491
2010-07,2010-07-10 21:45:52.500000000,337.89727564102566,338.0000965026186,1.8,1.4201525342331704
2010-08,2010-08-19 21:45:54.000000000,342.2926251526252,337.9576586855428,1.8,1.6864146012833843
2010-09,2010-09-12 21:45:57.000000000,336.8578377682147,337.53328074888213,2.2,1.8884268443633652
2010-10,2010-10-22 21:46:07.000000000,334.07500820167485,337.31865844336625,1.7,2.0334955825207492
2010-12,2010-12-17 21:46:43.000000000,340.88724927978006,337.695747914115,2.9,2.2834497135944654
2011-01,2011-01-02 21:43:35.000000000,332.3742008948906,337.5189809082062,2.3,2.3021264970408923
2011-02,2011-02-27 21:47:11.000000000,338.7674566174566,337.07893857957146,2.7,2.197003208727833
2011-03,2011-03-23 21:47:15.500000000,336.4760413197913,335.65926118493843,2.5,1.9452700552764968
2011-04,2011-04-16 21:47:16.000000000,335.7689627039627,333.9889293969872,1.9,1.5800057756716674
2011-05,2011-05-18 21:47:14.000000000,330.8651603568844,333.22908497835004,0.4,1.1959257694229637
2011-07,2011-07-05 21:47:11.000000000,326.93133283383287,333.1203939314781,1.0,0.8039636336868894
2011-08,2011-08-22 21:47:04.000000000,335.9627479034376,333.7484508942218,0.4,0.7993830321028083
2011-09,2011-09-07 21:46:59.000000000,339.12454170350725,334.511177049138,1.0,0.8928077747632154
2011-10,2011-10-25 21:47:02.000000000,339.38570288685673,335.0525265798073,0.8,1.0231111988734425
2011-11,2011-11-26 21:47:22.000000000,330.6143474747475,335.5290497425181,1.1,1.1410768888873497
2012-06,2012-06-21 21:48:08.000000000,336.49453828223056,336.5787608276755,0.4,0.09291883329941641
2012-07,2012-07-07 21:48:21.000000000,331.5673081239748,338.293596095932,-0.0,0.036110942784175336
2012-08,2012-08-24 21:48:53.000000000,339.8786596736597,340.7561337473355,-0.2,0.010424548256646942
2012-09,2012-09-09 21:49:04.000000000,346.38504124081044,343.301586651716,0.2,0.012456363457869529
2012-10,2012-10-11 21:49:21.000000000,344.2594005582894,345.1676705596063,0.3,0.015422596767032152
2012-12,2012-12-22 21:49:47.500000000,350.5884973668308,345.50840352391424,-0.6,0.03199559004832079
2013-01,2013-01-15 21:49:48.000000000,346.52298421884626,342.666314185626,-0.1,0.1287974824620308
2013-05,2013-05-27 21:52:36.500000000,335.7793378077861,337.65132084556836,0.8,0.6846044722582668
2013-06,2013-06-24 21:49:16.000000000,323.87180772219233,332.9985037038056,1.2,0.6949596777458135
2013-07,2013-07-22 21:52:18.000000000,333.4487683198028,330.091261263649,0.8,0.6244944002479694
2013-08,2013-08-15 21:52:18.000000000,325.23587345604585,328.78485022774214,0.2,0.517705730234298
2013-09,2013-09-16 21:52:34.500000000,332.5456761544117,331.80952258671056,0.3,0.43859138036903006
2013-10,2013-10-06 21:55:33.000000000,330.1272199448062,335.0785350426565,-0.1,0.41584842662369975
2014-01,2014-01-10 21:51:46.666666752,342.9359822775021,336.47247780529705,1.4,0.6159206559458059
2014-02,2014-02-11 21:54:32.000000000,330.324893229376,333.65852654857656,0.1,0.6384472217254057
2014-03,2014-03-23 21:50:35.000000000,315.2687780818215,331.7875523051983,0.9,0.6240193775533182
2014-05,2014-05-22 21:52:06.500000000,333.1542734745033,331.0425106509517,0.5,0.3600044155789294
2014-06,2014-06-23 21:52:16.000000000,333.1540782876127,331.19319954489094,0.2,0.123833048065226
2014-07,2014-07-13 21:52:44.333333248,330.053171095968,330.9073912954161,-0.2,-0.13757067749248011
2014-08,2014-08-10 21:52:30.000000000,333.62858128390695,330.2938167692639,-0.7,-0.3786973254706007
2014-09,2014-09-15 21:53:46.500000000,331.0997241647242,329.673950417168,-0.7,-0.5609740516352697
2014-10,2014-10-13 21:52:42.000000000,321.7205517529921,331.33546569854633,-0.6,-0.6815283089225554
2014-11,2014-11-10 21:53:54.000000000,342.0136912895533,335.22174364925235,-0.9,-0.7529348778646072
