Year-Month,nzd0053_Average_Value,Value,Smooth_Value
1999-09,8.18549241664296,-0.1,0.6274096506596983
1999-11,7.832644142506875,1.0,0.8930132653821374
2000-02,6.4233312363689405,1.7,1.1179178037540736
2000-04,3.1423123107145665,1.2,0.8751864388760255
2000-05,0.1443727947143294,0.4,0.6869074158242008
2000-06,-1.0946995145392342,0.2,0.55786491501389
2000-08,-2.9004488408295526,0.7,0.6578389483805368
2000-09,-6.2821723784582275,0.9,0.834820842453822
2000-10,-9.140788966998866,1.1,1.0114173081872042
2001-01,-9.702957952913867,1.0,1.0987256877590568
2001-03,-9.928418295611193,0.9,0.7220173380613266
2001-06,-9.14939665335072,0.3,0.03168799988287435
2001-08,-7.294841035608628,-0.4,-0.07376912818189862
2001-09,-4.04811045110613,0.2,-0.022940477160674648
2001-11,-0.5734674707107659,0.7,0.12260540020681404
2001-12,0.5141363676231134,-0.8,0.1716991858513284
2002-01,1.0714685233496015,0.4,0.23510099017667166
2002-02,0.8496741858483949,1.1,0.24345356639052262
2002-03,0.40241116661818127,0.2,0.1457217799031526
2002-04,-0.12015851605048816,-0.1,-0.0139576779185598
2002-06,-1.0326953470250375,0.2,-0.32804944673016956
2002-07,-4.689187165751569,-0.5,-0.46953404183136815
2002-08,-9.222954722098189,-1.0,-0.5788784577326681
2002-09,-11.774313089331372,-0.6,-0.6284752709626812
2002-11,-14.621233854871463,-0.5,-0.6219976064240297
2003-01,-16.58102706870359,-0.2,-0.4623099352086559
2003-02,-17.6839480157078,-0.7,-0.32899675733481193
2003-04,-16.155377348035458,-0.1,-0.05401672840185664
2003-05,-12.434969955819195,-0.3,0.046948987157040024
2003-07,-7.965948761828058,0.3,0.14766903896147793
2003-08,-2.021738447144592,0.1,0.12502633261310825
2003-09,1.3964931754713585,-0.1,0.09077049930889343
2004-02,0.658736413903918,1.2,0.2012908198804635
2004-04,-0.4572749273237485,-0.9,0.21989593849997568
2004-05,1.4846850623133174,1.0,0.2275696385657509
2004-06,3.3371937609831734,0.8,0.15971909851130045
2004-07,4.024180262425851,-0.5,0.015232943069474258
2004-08,4.9795460442691635,-0.3,-0.1358578806392446
2004-09,7.16302448400325,-0.3,-0.28077053027987076
2004-11,8.58975977359713,-0.7,-0.5760185988128048
2004-12,9.358168860039912,-0.8,-0.7054308887442565
2005-01,10.066450443965966,0.3,-0.7984578501822438
2005-02,10.150406026450252,-3.1,-0.8508679657633463
2005-03,9.34566261174956,0.3,-0.736378845881673
2005-04,5.034314479699146,-0.6,-0.57861166029096
2005-05,2.9357675655710196,-0.8,-0.38603437364698157
