Year-Month,dates,monthly_anomaly,nzd0161_Average_Value,Value,Smooth_Value
1999-11,1999-11-14 22:05:06.000000000,409.6399481074481,392.7049062993536,1.0,1.134534485034553
1999-12,1999-12-25 21:58:52.000000000,386.39002267573693,391.30651960043264,1.4,1.1556659214253293
2000-05,2000-05-24 22:03:46.000000000,387.08368650103273,390.07092510305296,0.4,0.6682251425375931
2000-07,2000-07-08 10:00:27.500000000,388.3526700047264,389.8919134777375,-0.2,0.5344736370024811
2000-10,2000-10-15 22:01:56.000000000,386.68086408415104,391.35369536431364,1.1,1.0113549486051254
2000-11,2000-11-25 21:56:23.000000000,390.65006006006,393.0576337856035,1.8,1.1329008364746243
2000-12,2000-12-02 22:02:33.000000000,399.80029143897997,394.70434643121877,0.8,1.1526164932394691
2001-02,2001-02-04 22:02:14.000000000,397.28809496488856,395.43905349563437,1.7,0.9631002551949309
2001-03,2001-03-21 09:59:07.500000000,399.3612880625395,394.09841822204925,0.9,0.722322448279438
2001-06,2001-06-12 22:01:24.000000000,392.5211010534244,390.9045608650847,0.3,0.03168281082958975
2001-08,2001-08-12 09:57:49.500000000,374.93193815191194,389.0926958528405,-0.4,-0.07380105577313285
2001-09,2001-09-17 21:54:32.000000000,400.18195893055486,392.0257241139408,0.2,-0.02296703966542569
2001-10,2001-10-11 21:54:09.000000000,393.0419097222222,394.0001722933013,-0.0,0.04919194127091873
2002-01,2002-01-14 22:00:47.500000000,398.73947416663646,393.14197596483996,0.4,0.23509956236746107
2002-02,2002-02-23 22:01:07.000000000,387.8519671201814,389.8370698531274,1.1,0.24345402761200755
2002-05,2002-05-30 22:00:25.000000000,384.86998812800203,387.1560201531947,-0.8,-0.1854162108594572
2002-08,2002-08-27 21:54:00.000000000,371.15072327044027,385.2324492861323,-1.0,-0.578878292374044
2002-10,2002-10-18 09:56:51.500000000,390.79287119925414,384.56606626217194,-0.4,-0.6375083671966623
2002-12,2002-12-08 22:00:03.000000000,373.72068444861776,384.4396852786309,-1.1,-0.5715732408296883
2003-01,2003-01-22 09:57:24.000000000,386.1606582982662,385.1471146211317,-0.2,-0.4623099719849417
2003-05,2003-05-10 21:54:46.000000000,393.58239766081874,385.50308417638263,-0.3,0.04694898633143355
2003-07,2003-07-21 21:42:33.000000000,389.95861210317463,384.99384002551204,0.3,0.14766904093761296
2003-08,2003-08-08 21:50:35.666666624,383.68526038189725,383.9054542801575,0.1,0.1250263344373116
2003-09,2003-09-30 21:49:30.000000000,367.13190483952894,383.5847316178894,-0.1,0.09077050066461818
2003-10,2003-10-25 21:44:04.000000000,393.78007068016535,384.0871300760294,0.0,0.07414377277007737
2003-11,2003-11-15 13:55:10.000000000,384.6563114537542,384.2581039358704,-0.3,0.0831916616081652
2003-12,2003-12-03 21:50:43.000000000,376.4668131868132,384.80267349757486,1.1,0.11772148105890402
2004-01,2004-01-04 21:50:58.000000000,386.0761554621849,385.94976664521,-1.3,0.13496369371252057
2004-02,2004-02-11 21:53:40.000000000,387.5746618440174,387.1168245734436,1.2,0.20129081981936306
2004-03,2004-03-09 21:55:15.000000000,392.1073101673102,386.5547124618885,0.4,0.22363496921727863
2004-04,2004-04-18 21:45:49.000000000,390.13815570672716,385.22679742132425,-0.9,0.21989593843084967
2004-06,2004-06-12 21:53:11.000000000,387.3454717600562,383.13450593006746,0.8,0.15971909848107424
2004-07,2004-07-20 21:54:44.000000000,374.93722404399153,380.01079636314154,-0.5,0.015232943054413549
2004-08,2004-08-23 22:00:35.000000000,381.2014762002077,380.9127970290005,-0.3,-0.1358578806443562
2004-10,2004-10-02 21:56:26.000000000,378.11072501072505,382.9212764987808,-0.1,-0.4249601767770454
2005-02,2005-02-16 09:57:15.000000000,389.8713375639512,385.5756033912274,-3.1,-0.8508679657622821
2005-04,2005-04-16 05:57:41.000000000,386.6157677994418,383.38265142040655,-0.6,-0.5786116602908132
2005-05,2005-05-14 22:01:24.500000000,369.7810436480672,377.1406135739199,-0.8,-0.3860343736470225
2005-07,2005-07-14 09:56:52.000000000,379.59268154761907,376.52733592162417,0.2,0.01417653471209615
2005-08,2005-08-03 21:55:25.000000000,371.44279411764705,378.770923429979,-0.3,0.17140572719038086
2005-09,2005-09-08 21:54:40.500000000,386.33455671084425,381.9903507311088,0.4,0.3292793946525564
2005-10,2005-10-22 21:55:15.000000000,385.7143803110469,384.30695134022255,1.2,0.4625023729795763
2005-11,2005-11-26 22:00:53.500000000,382.2183198076714,385.4751653962911,-0.2,0.5536373430910003
2006-02,2006-02-10 22:02:39.000000000,392.83943396226414,386.0133360133226,0.1,0.8105005390110417
2006-04,2006-04-16 09:59:46.000000000,383.41318565299485,384.7728440876716,1.1,0.547855345534318
2006-06,2006-06-16 14:00:38.666666624,383.64144295011215,378.4415189898668,0.2,-0.08032444670821177
2006-07,2006-07-18 14:00:38.666666752,362.89595994467885,372.0653250533248,-0.6,-0.36875721733750166
2006-09,2006-09-07 21:55:37.000000000,387.57349005424953,376.83091119576693,-0.6,-0.6684943692545372
2006-10,2006-10-16 22:01:19.000000000,365.8571303690573,381.26368706034776,-1.3,-0.6653359507683264
2007-03,2007-03-02 21:56:31.000000000,400.31065185185184,386.21340015177844,0.2,-0.13883572122863497
2007-04,2007-04-19 21:56:31.000000000,393.26447474747465,389.83963425021733,-0.1,-0.05863019693059586
2007-05,2007-05-13 21:56:24.000000000,397.1343374455986,392.13715902881773,-0.1,0.013796039852005094
2007-06,2007-06-06 21:56:17.000000000,372.28954337899546,392.78106893866044,0.5,0.09543329391613106
2007-09,2007-09-25 22:04:48.000000000,385.58425405405404,394.21055739220196,0.2,0.5643673811211403
2008-01,2008-01-23 22:02:09.000000000,419.6239685825452,395.63457981494673,1.8,1.5214109593272513
2008-02,2008-02-20 22:02:23.500000000,397.0130637732344,394.0465569174757,2.6,1.4939284472439813
2008-05,2008-05-07 21:56:04.000000000,388.81412136536034,389.2710510512285,-0.1,0.7817637070793704
2008-06,2008-06-24 21:55:40.000000000,368.16598185941046,384.97933128214527,0.6,0.6890397946344518
2008-10,2008-10-29 21:55:48.000000000,390.662735042735,381.4387597422787,1.3,1.1641536384049163
2009-01,2009-01-17 21:56:56.000000000,380.1164564035072,378.0367806010741,1.1,1.237048247048902
2009-03,2009-03-19 09:59:06.500000000,373.722231026544,374.3573600160245,0.4,0.8807820765782781
2009-05,2009-05-17 22:02:39.000000000,363.22421970768505,372.9568106284323,-0.1,0.3851723592037397
2009-06,2009-06-02 22:02:15.000000000,373.6880552510599,373.97143410670367,0.1,0.17286411367537502
2009-09,2009-09-11 09:59:05.000000000,373.5829720671999,377.2034100643463,0.3,-0.4112740844388729
2010-01,2010-01-29 21:56:53.000000000,390.6890170940171,380.7386022317298,-1.1,-0.6470969383079039
2010-05,2010-05-09 10:01:04.000000000,386.7726828104567,381.0540929415872,0.9,0.7967676696246367
2010-06,2010-06-30 21:58:13.000000000,377.3607344231225,378.8183209158478,0.4,1.115769549894253
2010-07,2010-07-23 22:04:02.000000000,367.8320311184309,377.31210822718475,1.8,1.4286799687238907
2010-11,2010-11-17 10:01:39.000000000,370.176955169687,376.98139925900784,1.3,2.1605978593646133
2010-12,2010-12-22 22:02:05.000000000,388.4455704365079,379.1049949368147,2.9,2.281263082497855
2011-03,2011-03-29 21:59:38.000000000,387.9281707317074,380.9952928536006,2.5,1.9450021535459638
2011-04,2011-04-13 22:01:34.000000000,383.3757393933499,382.0716619382293,1.9,1.5799915061567875
2011-05,2011-05-23 22:05:23.000000000,383.46452978988253,382.3761067546954,0.4,1.1960255297277054
2011-08,2011-08-20 21:59:26.000000000,382.2356962025317,382.09552936200913,0.4,0.7994631107180805
2011-09,2011-09-05 09:59:54.500000000,381.6306945036524,381.28200078089014,1.0,0.8928563789210106
2012-03,2012-03-22 22:05:56.000000000,380.14551820271737,380.2453426840543,0.7,0.5604309931401212
2012-04,2012-04-07 22:05:52.000000000,385.83699106032384,379.595993753881,-0.3,0.3315805761657042
2012-05,2012-05-02 22:00:31.000000000,381.94141622345995,379.46799498939214,0.0,0.18023824098377791
2012-07,2012-07-05 22:00:41.000000000,364.6461722883598,380.9445984658566,-0.0,0.03611223821124772
2012-08,2012-08-22 22:01:14.000000000,365.2974031746032,385.383880840107,-0.2,0.010426162568839163
2013-01,2013-01-04 22:07:58.000000000,378.4757119727722,392.3329825270311,-0.1,0.12877603064538562
2013-02,2013-02-05 22:08:01.000000000,435.1982857142857,399.10721308979515,-0.2,0.2910507030836552
2013-03,2013-03-17 22:07:54.000000000,409.2836420400074,400.36290836315766,1.5,0.48068866250295716
2013-04,2013-04-15 10:04:54.000000000,388.32550441990287,390.8014762777201,0.2,0.6050098815616316
2013-05,2013-05-16 22:10:45.500000000,376.26560219789667,379.40648540206325,0.8,0.6845911481954685
2013-06,2013-06-05 22:13:51.000000000,366.4744182466079,374.67781566123506,1.2,0.6950081523889651
2013-07,2013-07-08 22:01:27.000000000,365.85553333333337,374.4348449922074,0.8,0.6246597898826778
2013-09,2013-09-07 14:07:37.000000000,383.3183851186286,378.130592000495,0.3,0.4391856144620286
2013-11,2013-11-17 10:10:34.500000000,379.331640035253,381.9228243500739,0.7,0.4637942312377939
2013-12,2013-12-21 04:09:22.500000000,385.9595407374981,384.5975055641573,0.1,0.5362345790492358
2014-01,2014-01-31 22:12:52.000000000,387.9209484584314,383.254213070475,1.4,0.6160445290632642
2014-02,2014-02-01 22:02:54.000000000,378.02868158207605,381.5458480093,0.1,0.6367740257912965
2014-03,2014-03-13 10:07:35.249999872,379.5854203949242,380.7126792204093,0.9,0.6190791771821652
