Year-Month,dates,monthly_anomaly,nzd0011_Average_Value,Value,Smooth_Value
1999-12,1999-12-07 22:10:30.000000000,389.1971960544631,399.9025808064198,1.4,1.1556659214253293
2000-04,2000-04-29 22:09:53.000000000,407.6801571753178,400.5444752903724,1.2,0.8547350591947336
2000-05,2000-05-15 22:09:42.000000000,414.5133751463915,400.63877706361603,0.4,0.6682251425375931
2000-08,2000-08-19 22:08:38.000000000,395.878958542464,399.7888524742606,0.7,0.6533876947298695
2000-09,2000-09-20 22:08:03.000000000,391.7574872364955,399.1396898796131,0.9,0.8331702708866523
2000-10,2000-10-14 22:07:54.500000000,394.44657606480905,399.93373685354277,1.1,1.0113549486051254
2001-01,2001-01-26 22:08:07.000000000,410.1115546183889,402.2877438223288,1.0,1.099432606924579
2001-06,2001-06-03 22:07:16.000000000,408.8767239347323,403.53913215323144,0.3,0.03168281082958975
2001-09,2001-09-15 22:06:07.000000000,404.7936634972367,403.42192951838103,0.2,-0.02296703966542569
2001-12,2001-12-20 22:06:14.000000000,397.00335200199095,402.1412844933851,-0.8,0.17169415698217197
2002-03,2002-03-18 22:06:22.000000000,411.4389793967104,400.9811899558974,0.2,0.14572296533286758
2002-05,2002-05-21 22:06:17.000000000,400.2291333974668,398.72805451455,-0.8,-0.1854162108594572
2002-06,2002-06-22 22:06:03.000000000,401.3848896371119,395.6475750621193,0.2,-0.3280487827325997
2002-07,2002-07-24 22:05:50.000000000,393.6106893573415,392.3649017030047,-0.5,-0.4695336673613069
2002-08,2002-08-09 22:05:46.000000000,372.723644763197,390.1426639388276,-1.0,-0.578878292374044
2002-10,2002-10-20 22:05:18.000000000,391.7075312240502,391.46508107515933,-0.4,-0.6375083671966623
2002-11,2002-11-13 22:05:30.000000000,384.37787233234604,395.85172568002866,-0.5,-0.6219976552700359
2003-01,2003-01-16 22:06:02.000000000,420.0650137412472,399.8118206637913,-0.2,-0.4623099719849417
2003-08,2003-08-28 22:05:57.000000000,403.3085790492921,402.6731439736268,0.1,0.1250263344373116
2003-11,2003-11-16 22:06:11.000000000,401.91388311165474,404.9306593896295,-0.3,0.0831916616081652
2003-12,2003-12-26 21:56:18.000000000,407.60162112193365,407.1499345891904,1.1,0.11772148105890402
2004-01,2004-01-19 22:06:35.000000000,407.1463418214233,409.5613398854812,-1.3,0.13496369371252057
2004-02,2004-02-04 22:06:41.000000000,411.1364294929105,412.4454329842,1.2,0.20129081981936306
2004-03,2004-03-23 22:06:52.000000000,396.39174685690284,415.81443847281673,0.4,0.22363496921727863
2004-05,2004-05-22 22:02:29.500000000,435.78844519931704,420.4256824501924,1.0,0.2275696385160732
2004-06,2004-06-11 22:06:38.000000000,416.4159617682198,420.7663474956202,0.8,0.15971909848107424
