Year-Month,nzd0257_Average_Value,month,climatology,monthly_anomaly,Value
1999-12,-6.080067057708802,12,0.7542940232574848,-6.8343610809662865,1.4
2000-01,7.396417618724098,1,2.129485548604843,5.266932070119255,0.7
2000-03,-0.5474312476339105,3,4.8949147491010505,-5.442345996734961,1.3
2000-07,-1.3147133918322615,7,-4.811627183228093,3.4969137913958313,-0.2
2000-08,-9.12823516654489,8,-2.9332181624851907,-6.195017004059699,0.7
2000-11,-0.055252178852577875,11,-0.4764008190046712,0.4211486401520933,1.8
2001-03,-0.4006551340814425,3,4.8949147491010505,-5.295569883182493,0.9
2001-05,-12.64233515069202,5,-2.707402069922561,-9.934933080769458,-0.5
2001-09,14.998518630719694,9,0.05696802526626102,14.941550605453433,0.2
2001-10,1.4331109001880395,10,-1.5056711893594108,2.93878208954745,-0.0
2002-02,18.562230481246427,2,4.841204234804483,13.721026246441944,1.1
2002-08,-11.716691369473157,8,-2.9332181624851907,-8.783473206987967,-1.0
2002-10,-1.6617751553004854,10,-1.5056711893594108,-0.15610396594107456,-0.4
2002-12,7.905463442371038,12,0.7542940232574848,7.151169419113553,-1.1
2003-01,8.439661551119725,1,2.129485548604843,6.310176002514882,-0.2
2003-02,-6.0480566437608365,2,4.841204234804483,-10.88926087856532,-0.7
2003-04,-1.9700552947901093,4,-0.0985540529867204,-1.871501241803389,-0.1
2003-07,3.313659470722308,7,-4.811627183228093,8.1252866539504,0.3
2003-11,-0.002079940428946817,11,-0.4764008190046712,0.47432087857572436,-0.3
2003-12,1.6320764390648623,12,0.7542940232574848,0.8777824158073775,1.1
2004-01,3.6514599876097997,1,2.129485548604843,1.5219744390049565,-1.3
2004-02,-6.94896256173981,2,4.841204234804483,-11.790166796544293,1.2
2004-03,5.705614121370604,3,4.8949147491010505,0.8106993722695535,0.4
2004-04,1.9019805590221044,4,-0.0985540529867204,2.000534612008825,-0.9
2004-06,-10.099377233974252,6,-6.882845971370314,-3.2165312626039384,0.8
2004-07,-12.773691651449852,7,-4.811627183228093,-7.962064468221759,-0.5
2004-08,-2.9099922968943233,8,-2.9332181624851907,0.023225865590867478,-0.3
2004-09,-0.11125518237840686,9,0.05696802526626102,-0.16822320764466786,-0.3
2005-01,14.788116499520296,1,2.129485548604843,12.658630950915452,0.3
2005-02,11.316992530956473,2,4.841204234804483,6.47578829615199,-3.1
2005-03,9.443590675265899,3,4.8949147491010505,4.548675926164848,0.3
2005-04,3.4869285682583264,4,-0.0985540529867204,3.585482621245047,-0.6
2005-08,4.415171456418274,8,-2.9332181624851907,7.3483896189034645,-0.3
2005-09,10.825487149107351,9,0.05696802526626102,10.76851912384109,0.4
2005-10,11.039792805048283,10,-1.5056711893594108,12.545463994407694,1.2
2006-01,0.74713601290999,1,2.129485548604843,-1.3823495356948532,1.7
2006-02,5.327462682381664,2,4.841204234804483,0.48625844757718095,0.1
2006-03,15.050872842690893,3,4.8949147491010505,10.155958093589842,1.8
2006-05,7.461462256246726,5,-2.707402069922561,10.168864326169288,-0.5
2006-06,-6.792508564458848,6,-6.882845971370314,0.0903374069114653,0.2
2006-07,-6.993869846453405,7,-4.811627183228093,-2.1822426632253125,-0.6
2006-08,-4.484784968707726,8,-2.9332181624851907,-1.5515668062225352,-1.0
2007-04,2.2094565093302756,4,-0.0985540529867204,2.308010562316996,-0.1
2007-09,3.497174549381008,9,0.05696802526626102,3.440206524114747,0.2
2007-10,-17.310268184996023,10,-1.5056711893594108,-15.804596995636611,0.7
2007-12,15.290504854348288,12,0.7542940232574848,14.536210831090804,1.7
2008-03,13.512007478932205,3,4.8949147491010505,8.617092729831153,1.4
2008-04,-15.761714126147677,4,-0.0985540529867204,-15.663160073160956,0.7
2008-08,-1.2350335758917772,8,-2.9332181624851907,1.6981845865934135,1.0
2008-10,4.1323627199801845,10,-1.5056711893594108,5.638033909339596,1.3
2008-12,24.668889065685327,12,0.7542940232574848,23.91459504242784,1.4
2009-03,7.349239342605581,3,4.8949147491010505,2.4543245935045306,0.4
2009-05,20.673489219114426,5,-2.707402069922561,23.380891289036988,-0.1
2009-12,2.8066321611130087,12,0.7542940232574848,2.052338137855524,-0.7
2010-01,2.231641040519512,1,2.129485548604843,0.10215549191466877,-1.1
2010-05,2.3469091851940096,5,-2.707402069922561,5.054311255116571,0.9
2010-06,-5.551874048811621,6,-6.882845971370314,1.3309719225586925,0.4
2010-09,-8.262289856147284,9,0.05696802526626102,-8.319257881413545,2.2
2010-10,4.671446061103251,10,-1.5056711893594108,6.177117250462661,1.7
2010-11,-1.4306156690823943,11,-0.4764008190046712,-0.9542148500777232,1.3
2011-01,22.289991310728784,1,2.129485548604843,20.16050576212394,2.3
2011-02,-4.604042516115554,2,4.841204234804483,-9.445246750920036,2.7
2011-03,-3.1410956550379274,3,4.8949147491010505,-8.036010404138977,2.5
2011-09,-5.300178174820685,9,0.05696802526626102,-5.357146200086946,1.0
2012-02,2.846518960576981,2,4.841204234804483,-1.9946852742275016,0.5
2012-03,-3.5671830192938336,3,4.8949147491010505,-8.462097768394884,0.7
2012-04,-3.4108523536297177,4,-0.0985540529867204,-3.3122983006429974,-0.3
2012-05,-6.5324340764752,5,-2.707402069922561,-3.8250320065526386,0.0
2012-06,7.9866322322054515,6,-6.882845971370314,14.869478203575765,0.4
2012-07,-4.539666557408671,7,-4.811627183228093,0.27196062581942204,-0.0
2012-08,-7.762690621399479,8,-2.9332181624851907,-4.829472458914288,-0.2
2012-10,-16.25541344811658,10,-1.5056711893594108,-14.74974225875717,0.3
2013-01,6.5907839688394185,1,2.129485548604843,4.461298420234575,-0.1
2013-03,11.010557664618723,3,4.8949147491010505,6.115642915517673,1.5
2013-05,4.101742020905673,5,-2.707402069922561,6.809144090828235,0.8
2013-06,-4.167382839516682,6,-6.882845971370314,2.7154631318536318,1.2
2013-09,7.757521141936533,9,0.05696802526626102,7.700553116670272,0.3
2013-11,5.365887246949432,11,-0.4764008190046712,5.842288065954103,0.7
2013-12,-6.999675882140719,12,0.7542940232574848,-7.753969905398203,0.1
2014-01,-11.12303743516952,1,2.129485548604843,-13.252522983774362,1.4
2014-02,-0.662108198184623,2,4.841204234804483,-5.503312432989106,0.1
2014-03,-3.403621045185177,3,4.8949147491010505,-8.298535794286227,0.9
2014-04,0.9966626805613126,4,-0.0985540529867204,1.095216733548033,0.8
2014-05,-16.927516079434746,5,-2.707402069922561,-14.220114009512184,0.5
2014-06,0.7991586550468986,6,-6.882845971370314,7.682004626417212,0.2
2014-07,-4.906069731632729,7,-4.811627183228093,-0.09444254840463628,-0.2
2014-08,-2.6744745084182515,8,-2.9332181624851907,0.2587436540669392,-0.7
2014-09,-9.717962403036259,9,0.05696802526626102,-9.77493042830252,-0.7
2014-12,-8.319938306998372,12,0.7542940232574848,-9.074232330255857,-0.6
2015-01,-16.068443899498213,1,2.129485548604843,-18.197929448103057,-0.8
2015-02,-2.619334927219876,2,4.841204234804483,-7.460539162024359,0.2
2015-03,-10.571069636139152,3,4.8949147491010505,-15.465984385240201,0.7
2015-04,-7.422368932758439,4,-0.0985540529867204,-7.323814879771718,-0.0
2015-05,-12.009302094284914,5,-2.707402069922561,-9.301900024362354,-0.7
2015-06,-27.2608701017874,6,-6.882845971370314,-20.37802413041709,0.6
2015-07,-15.185051064038268,7,-4.811627183228093,-10.373423880810176,-1.1
2015-09,-4.3947808075045005,9,0.05696802526626102,-4.451748832770762,-1.6
2015-12,-5.262827844953927,12,0.7542940232574848,-6.017121868211412,-0.6
2016-01,-2.8067174442258542,1,2.129485548604843,-4.936202992830697,-2.2
2016-03,-4.0423886513861085,3,4.8949147491010505,-8.93730340048716,0.1
2016-05,-21.586126242990908,5,-2.707402069922561,-18.878724173068345,0.4
2016-06,-5.169377655948501,6,-6.882845971370314,1.7134683154218129,0.6
2016-07,-8.181135490407865,7,-4.811627183228093,-3.369508307179772,0.4
2016-08,-2.8384070759654656,8,-2.9332181624851907,0.09481108651972514,0.7
2016-09,0.04365747508897095,9,0.05696802526626102,-0.013310550177290069,1.2
2016-10,-7.989149763755968,10,-1.5056711893594108,-6.483478574396557,-0.3
2017-02,-5.127873938159798,2,4.841204234804483,-9.96907817296428,-0.1
2017-04,-7.190223027820721,4,-0.0985540529867204,-7.0916689748340005,-0.2
2017-05,2.80746254956218,5,-2.707402069922561,5.514864619484741,0.3
2017-06,-0.9892822146649386,6,-6.882845971370314,5.893563756705375,0.4
2017-07,-4.140201326275834,7,-4.811627183228093,0.6714258569522586,0.8
2017-08,-0.5362271373928038,8,-2.9332181624851907,2.3969910250923867,0.5
2017-11,5.869034036714793,11,-0.4764008190046712,6.345434855719464,0.9
2017-12,5.903562128799326,12,0.7542940232574848,5.149268105541841,-0.1
2018-01,5.932325348114175,1,2.129485548604843,3.802839799509332,1.1
2018-03,1.256756794663381,3,4.8949147491010505,-3.6381579544376694,1.5
2018-05,-6.652609163293709,5,-2.707402069922561,-3.945207093371148,0.4
2018-06,4.6930968176998435,6,-6.882845971370314,11.575942789070158,0.1
2018-08,-12.131149106089186,8,-2.9332181624851907,-9.197930943603996,-0.3
2018-09,0.5402439687569189,9,0.05696802526626102,0.48327594349065794,-0.9
2018-10,-1.6626099283434173,10,-1.5056711893594108,-0.15693873898400645,0.4
2018-12,0.3015894593631221,12,0.7542940232574848,-0.45270456389436275,1.0
2019-01,-13.710382535458296,1,2.129485548604843,-15.839868084063138,-0.0
2019-02,4.169435848007035,2,4.841204234804483,-0.6717683867974475,-1.4
2019-03,-3.5078326688280472,3,4.8949147491010505,-8.402747417929097,0.3
2019-04,-2.6183303501426622,4,-0.0985540529867204,-2.519776297155942,0.1
2019-06,-11.9565566004114,6,-6.882845971370314,-5.073710629041086,0.5
2019-08,-2.432228256618304,8,-2.9332181624851907,0.5009899058668865,-0.1
2019-10,-12.992699023766757,10,-1.5056711893594108,-11.487027834407346,-0.4
2019-11,-11.652362445753093,11,-0.4764008190046712,-11.175961626748421,-0.8
2019-12,-15.630900907058477,12,0.7542940232574848,-16.38519493031596,-0.6
2020-01,-10.434666811137141,1,2.129485548604843,-12.564152359741986,0.2
2020-02,5.383772599123718,2,4.841204234804483,0.5425683643192354,-0.1
2020-03,-2.4788706241801406,3,4.8949147491010505,-7.373785373281191,0.1
2020-04,-1.2128214239348316,4,-0.0985540529867204,-1.1142673709481112,0.2
2020-05,-6.080566941885396,5,-2.707402069922561,-3.3731648719628344,0.4
2020-07,-8.8387308529555,7,-4.811627183228093,-4.027103669727407,0.4
2020-08,-2.4453478323272373,8,-2.9332181624851907,0.48787033015795345,1.1
2020-09,-12.975268600977802,9,0.05696802526626102,-13.032236626244064,0.9
