Year-Month,nzd0002_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
1999-10,16.277339286476316,10,0.30968352013006956,15.967655766346246,1.0,1.1174440949002622
2000-03,15.295856738950576,3,3.121847364646764,12.174009374303811,1.3,1.0216075893444252
2000-08,13.492625572280183,8,-0.14591122478611018,13.638536797066292,0.7,0.6533876947298695
2000-09,12.58624877403252,9,-0.5891552341996663,13.175404008232185,0.9,0.8331702708866523
2000-10,11.885411249425086,10,0.30968352013006956,11.575727729295016,1.1,1.0113549486051254
2001-04,11.077181930774778,4,7.631502962184599,3.4456789685901787,0.2,0.4376799458297985
2001-06,9.194940328938074,6,-4.040881434938124,13.2358217638762,0.3,0.03168281082958975
2001-08,6.474425127217422,8,-0.14591122478611018,6.620336352003532,-0.4,-0.07380105577313285
2001-12,6.306577001868489,12,1.6335087870430338,4.673068214825456,-0.8,0.17169415698217197
2002-01,6.936232111158778,1,2.660125331634132,4.276106779524646,0.4,0.23509956236746107
2002-02,7.3213494747215595,2,0.6766617253929272,6.644687749328632,1.1,0.24345402761200755
2002-03,7.227877336509794,3,3.121847364646764,4.1060299718630295,0.2,0.14572296533286758
2002-07,6.469550474143731,7,-7.685393988258885,14.154944462402616,-0.5,-0.4695336673613069
2002-08,7.013977907671136,8,-0.14591122478611018,7.159889132457247,-1.0,-0.578878292374044
2003-03,9.176404158560246,3,3.121847364646764,6.0545567939134814,0.3,-0.17727704848579368
2003-04,10.75781841012342,4,7.631502962184599,3.126315447938821,-0.1,-0.05401673373596516
2003-05,11.088645404996884,5,1.6978824517016722,9.390762953295212,-0.3,0.04694898633143355
2003-08,10.330476949964744,8,-0.14591122478611018,10.476388174750854,0.1,0.1250263344373116
2003-09,9.873943130953467,9,-0.5891552341996663,10.463098365153133,-0.1,0.09077050066461818
2003-11,9.740500080119952,11,0.1684137365760751,9.572086343543877,-0.3,0.0831916616081652
2003-12,9.387382554875634,12,1.6335087870430338,7.7538737678326,1.1,0.11772148105890402
2004-01,7.342615127828681,1,2.660125331634132,4.682489796194549,-1.3,0.13496369371252057
2004-03,3.3423551805217753,3,3.121847364646764,0.22050781587501112,0.4,0.22363496921727863
2004-05,-1.3092072896531293,5,1.6978824517016722,-3.0070897413548012,1.0,0.2275696385160732
2004-06,-5.451595505719716,6,-4.040881434938124,-1.4107140707815917,0.8,0.15971909848107424
2004-07,-7.94046390324551,7,-7.685393988258885,-0.2550699149866249,-0.5,0.015232943054413549
2004-08,-3.5543505128022823,8,-0.14591122478611018,-3.4084392880161722,-0.3,-0.1358578806443562
2004-11,9.652074665756373,11,0.1684137365760751,9.483660929180298,-0.7,-0.5760185988097057
2005-01,16.384669867572885,1,2.660125331634132,13.724544535938753,0.3,-0.7984578501804348
2005-04,17.223724550263555,4,7.631502962184599,9.592221588078957,-0.6,-0.5786116602908132
2005-06,11.377270261136186,6,-4.040881434938124,15.418151696074311,0.4,-0.16949143279551832
2005-09,5.992650564616099,9,-0.5891552341996663,6.581805798815766,0.4,0.3292793946525564
2005-11,0.6190229223310597,11,0.1684137365760751,0.4506091857549846,-0.2,0.5536373430910003
2006-01,-4.705986714278323,1,2.660125331634132,-7.366112045912455,1.7,0.7839332228998178
2006-02,-11.061578351241021,2,0.6766617253929272,-11.738240076633948,0.1,0.8105005390110417
2006-05,-17.04691988660746,5,1.6978824517016722,-18.744802338309132,-0.5,0.2336743501086755
2006-06,-21.72230959625191,6,-4.040881434938124,-17.681428161313786,0.2,-0.08032444670821177
2006-07,-18.69070781861407,7,-7.685393988258885,-11.005313830355185,-0.6,-0.36875721733750166
