Year-Month,nzd0234_Average_Value,Value,Smooth_Value
2007-01,359.6567690425774,-0.8,-0.3251171629243425
2007-02,358.45085331320973,-0.1,-0.27127646745360723
2007-04,359.0978420635211,-0.1,-0.11008892015299415
2007-06,360.24171636049124,0.5,0.0948868859175242
2007-07,361.1205232343609,-0.3,0.22390315642930692
2007-08,360.7863587295295,0.4,0.39724715534907984
2008-01,359.63738259001866,1.8,1.401914538831738
2008-07,359.6205082905351,0.3,0.8161563924588865
2008-08,360.6715540535356,1.0,0.9048625807781062
2008-09,361.6372714585295,1.2,1.024273537101321
2008-11,362.94994758619754,1.3,1.2080735324491874
2009-05,364.89195178305874,-0.1,0.39640784785183536
2009-06,366.91420558999164,0.1,0.175925889689878
2009-08,366.29390109906126,-0.2,-0.2310582526256286
2009-09,364.1793717160328,0.3,-0.4182142383947497
2009-10,361.53809965780425,-1.2,-0.5833610106105986
2009-11,359.4591860045159,-0.6,-0.6727860267055883
2009-12,358.88595764452714,-0.7,-0.6713166809489718
2010-03,360.0145245542973,0.7,0.03470597422504279
2010-04,362.0395166669239,1.2,0.41098224702648256
2010-05,364.04336768607345,0.9,0.7621025334186409
2010-07,366.28787367036,1.8,1.4022457638259775
2010-08,367.1094588540569,1.8,1.6678034762774099
2010-09,367.07655988631643,2.2,1.8775157872916097
2011-01,367.0049811195165,2.3,2.2205973218687327
2011-02,367.40633253494025,2.7,2.10886937165362
2011-03,368.19326146750734,2.5,1.8878973635331349
2011-04,368.5772007299615,1.9,1.5877079307237145
2011-06,367.9685971185805,0.2,1.0423272373503036
2011-07,366.27869877434676,1.0,0.9179520738607723
2011-08,363.94248647030844,0.4,0.8838279731670607
2011-10,361.6372932237912,0.8,0.9980830630376822
2011-12,359.93763718048297,2.5,1.0636532113818897
2012-01,359.7311286989696,1.1,0.9540644776008054
2012-03,361.23536549463046,0.7,0.5680209458166249
2012-04,365.0239143521854,-0.3,0.37218487073592466
2012-05,370.18236749530587,0.0,0.22510968255973052
2012-06,370.04904398559563,0.4,0.12482381936134532
2012-08,368.9605603279659,-0.2,0.017654910841200806
2013-03,370.0490546397159,1.5,0.4495853448388478
2013-04,373.5425861550378,0.2,0.5571649527106878
2013-05,376.4724333731697,0.8,0.6280553586729892
2013-06,377.1897010777386,1.2,0.646791522820522
2013-07,373.33105538345353,0.8,0.6086549453309916
2013-08,366.37255059135646,0.2,0.543502656205822
2013-11,363.13893518130317,0.7,0.5061648921871899
2013-12,361.5486201925498,0.1,0.5499598030747488
2014-01,362.11997174599276,1.4,0.5935994448855075
2014-02,364.1811093600281,0.1,0.5932296314414737
2014-03,365.9473279497449,0.9,0.5553962112593106
2014-05,367.05133140029847,0.5,0.2917522736831785
2014-06,366.90454937793885,0.2,0.0819665866792769
2014-07,365.66583512791175,-0.2,-0.1417553001841093
2014-08,364.1980154714251,-0.7,-0.3402527186374313
2014-09,361.2903985563809,-0.7,-0.47800529414963183
2014-10,359.111911797088,-0.6,-0.5419768572748163
2014-11,358.51604846649417,-0.9,-0.533005907682736
2015-01,358.3156187331795,-0.8,-0.337033385476915
2015-02,360.64099160451235,0.2,-0.21386362961651761
2015-03,362.8570500585331,0.7,-0.1514132771834069
2015-04,365.7660492824298,-0.0,-0.18918100462768112
2015-05,368.4158667463609,-0.7,-0.31345215857547654
2015-06,368.2349800415321,0.6,-0.4986882728636996
2015-07,366.3694033455053,-1.1,-0.743510121418288
2015-08,364.2527516646322,-1.4,-0.9778704611111998
2015-09,362.7163191549132,-1.6,-1.154002666225749
2015-10,362.3747932973648,-1.7,-1.2505232072257995
2015-11,362.6553985311498,-0.5,-1.2739233879361067
2016-02,364.25702918158686,-2.0,-1.0165827793428561
2016-03,368.49734243042155,0.1,-0.7426358255606083
2016-04,374.3319058243705,-1.2,-0.43903087168277755
2016-05,376.51025042787603,0.4,-0.12264804140729157
2016-06,375.13674729054776,0.6,0.1420719710480961
2016-07,369.29563346775495,0.4,0.32335397405358773
2016-08,365.6705198077274,0.7,0.418043277788879
2016-09,364.7339270206493,1.2,0.4277755690553165
2016-10,364.52199702292404,-0.3,0.37180882979244245
2016-11,365.2451753600472,-0.1,0.31766506887384116
2016-12,366.5192554176348,0.3,0.29087824331106954
