Year-Month,nzd0286_Average_Value,Value,Smooth_Value
2009-09,355.44277800165423,0.3,-0.3586278424112238
2009-12,356.1605087156642,-0.7,-0.6269745284044517
2010-02,354.83943886561474,-1.5,-0.300173283776794
2010-03,353.31946768999046,0.7,0.04430171802852853
2010-04,351.8978098001667,1.2,0.41429043918157415
2010-05,350.85821840447016,0.9,0.760624829629617
2010-06,350.4632010652103,0.4,1.0832436868710824
2010-07,350.4468485242352,1.8,1.3907967565525459
2010-08,350.8926169653612,1.8,1.6492310538911399
2010-09,351.42905812006563,2.2,1.850068796819462
2010-10,351.7519003103422,1.7,1.9942552624019145
2010-11,351.3934465543797,1.3,2.1046064279016834
2011-01,350.0784468620866,2.3,2.191215050361577
2011-02,347.82010635430726,2.7,2.120400043267508
2011-03,346.3003837845255,2.5,1.9786917690786259
2011-04,345.32456281587395,1.9,1.8079046987697092
2011-05,344.9222060944804,0.4,1.6824350677481223
