Year-Month,nzd0054_Average_Value
1999-10,405.8858742465877
2000-02,405.8733809925912
2000-04,405.2928858836826
2000-05,404.0207375997597
2000-09,402.43583596109056
2000-11,401.5730603173147
2001-06,400.11518728483946
2001-12,398.30991626085375
2002-02,396.9213272154616
2002-03,395.3611270396
2002-07,393.96517103635637
2002-10,393.86622670832315
2002-11,395.3447650243265
2003-01,397.6557038292878
2003-04,399.94899351524083
2003-05,402.8843437587485
2003-11,404.79231044990007
2003-12,405.61320406824314
2004-05,405.2409839609122
2004-06,402.52294037777926
2004-07,399.16381894607224
2004-08,398.19014720571414
2004-11,399.1597330511274
2004-12,402.35650115116607
2005-01,408.6780612053119
2005-03,414.3508161709559
2005-04,412.5903633974472
2005-06,404.0604172465189
2005-08,395.96312342644427
2005-09,390.75429233190675
2006-01,389.04561785122655
2006-04,388.6789271015049
2006-06,388.1516019255231
2006-07,387.5296039705959
2006-09,387.19043487646866
2006-11,387.5816933128938
2006-12,388.3271375066002
2007-04,389.0825625575167
2007-05,388.7703102315906
2007-07,387.19431850648715
2007-10,385.0004591968541
2007-11,382.8631791321019
2008-04,380.4298216783661
2008-08,376.0744475806899
2008-09,372.9530036132717
2008-11,370.87999545210727
2008-12,369.3114398713873
2009-06,368.8337559107798
2009-09,368.8816427253137
2009-10,370.45143857257546
2009-11,373.69577363480755
2009-12,378.5761363556019
2010-02,385.4060030895565
2010-03,390.2578837184328
2010-07,391.1010108909348
2010-11,390.8478334021218
2011-02,390.24844722839634
2011-03,389.3860324445959
2011-04,388.01667819732666
2011-05,385.44420573438697
2011-07,382.14855189152496
2011-08,378.52512584758693
2011-09,375.710631258021
2011-10,374.8477688673226
2011-11,375.36111853380197
2012-01,376.93702320189516
2012-05,378.3627081157583
2012-06,380.24354830092796
2012-09,382.5424007149421
2012-10,384.94917912929276
2012-12,386.760340088859
2013-04,387.37298250225956
2013-05,385.96637410631445
2013-06,381.9502699045235
2013-07,378.53090759097506
2013-08,376.2669575251132
2013-09,375.81733866699926
2013-10,378.77455323056347
2013-11,384.1312967871113
2013-12,387.7646150448438
2014-01,390.73531749641177
2014-02,393.1340665168097
2014-03,392.57831976966446
2014-04,389.08917811342184
2014-05,384.40912143464703
2014-07,381.19554274329084
2015-07,378.5276925734373
2015-08,377.3733950655
2015-10,378.18834512789994
2015-12,381.45768366173206
2016-01,384.186168358917
2016-04,384.3795889079668
2016-05,382.8928703446367
2016-09,380.8722103930592
2016-10,379.29749736506477
2017-01,378.4323948223584
2017-03,376.7987584442964
2017-04,374.39401423402813
2017-09,372.94029222120133
2018-04,372.01982856423604
2018-05,371.3154553152683
2018-06,371.2010914763972
2018-07,371.7552393954706
2018-08,372.708342331352
2018-11,373.6830974898102
2019-01,375.13927804467124
2019-05,377.26419946914984
2019-10,379.91978525478237
2019-11,383.19623637438093
2019-12,386.4127905593339
2020-02,389.30592533551754
2020-04,391.2700391401091
2020-05,392.0681376550942
2020-08,391.65711960246637
2020-09,390.9538295225579
2020-12,390.60698824381865
2021-01,391.00055532113134
2021-03,392.281300044317
2021-05,393.41397934599627
2021-06,394.03651411982776
2021-07,394.0118966893995
2021-09,393.3946003595369
2021-10,393.226451071813
2021-11,393.9338734106749
2021-12,395.1582638178339
2022-05,395.64549758108234
2022-06,394.39101240985207
2022-07,391.4978106699766
2022-09,387.66021052056857
2022-12,384.0851421516846
2023-01,382.033931904849
2023-02,380.047029293232
2023-03,377.8645088576089
2023-05,374.98314365687077
2023-06,370.6916877345487
2023-07,366.97085159624464
2023-09,366.7388522083537
2023-10,367.4944615538658
2023-11,368.41553830176673
2023-12,370.29282068981684
2024-02,373.2287123531519
2024-03,374.34765898291295
2024-04,376.7446578172717
2024-05,379.24769149996166
2024-07,383.36742162141275
2024-08,385.4087794888828
