Year-Month,nzd0279_Average_Value,month,climatology,monthly_anomaly,Value
2010-02,7.846694404649887,2,-0.7620140053952236,8.60870841004511,-1.5
2010-03,12.07022709259535,3,1.0146472473910475,11.055579845204301,0.7
2010-04,10.622520172132603,4,-1.023359374648618,11.64587954678122,1.2
2010-06,14.71017039452699,6,3.7396545523480227,10.970515842178967,0.4
2010-07,10.35777526762894,7,0.457453012821249,9.90032225480769,1.8
2010-08,-2.683954705772557,8,-1.975524735953259,-0.7084299698192977,1.8
2010-09,1.8067699715335142,9,-4.021554814430764,5.828324785964278,2.2
2010-10,4.1500697600367955,10,-0.6789620466557652,4.82903180669256,1.7
2010-12,7.594068833653911,12,-1.035502300999496,8.629571134653407,2.9
2011-01,-2.751109357358309,1,2.2993358055588136,-5.050445162917123,2.3
2011-02,-0.05903397029193597,2,-0.7620140053952236,0.7029800351032875,2.7
2011-03,-7.744937008959395,3,1.0146472473910475,-8.759584256350443,2.5
2011-04,0.6411162521024618,4,-1.023359374648618,1.6644756267510799,1.9
2011-05,-0.3954701075711269,5,1.9583205734014477,-2.3537906809725744,0.4
2011-06,3.32353877085053,6,3.7396545523480227,-0.4161157814974925,0.2
2011-07,-10.501212742319588,7,0.457453012821249,-10.958665755140837,1.0
2011-08,6.705003712850339,8,-1.975524735953259,8.680528448803598,0.4
2011-09,-7.0216489472439285,9,-4.021554814430764,-3.0000941328131647,1.0
2011-10,-9.062151905939006,10,-0.6789620466557652,-8.38318985928324,0.8
2011-11,-3.5857620751364125,11,-0.6127065753045221,-2.9730554998318905,1.1
2012-08,1.2384026771619354,8,-1.975524735953259,3.2139274131151945,-0.2
2012-09,-10.336159872987839,9,-4.021554814430764,-6.314605058557075,0.2
2012-10,-6.721149481396035,10,-0.6789620466557652,-6.04218743474027,0.3
2012-12,6.978783428943814,12,-1.035502300999496,8.01428572994331,-0.6
2013-01,-9.391279867902568,1,2.2993358055588136,-11.690615673461382,-0.1
2013-04,4.843392547462378,4,-1.023359374648618,5.866751922110996,0.2
2013-05,7.25459098228304,5,1.9583205734014477,5.296270408881592,0.8
2013-07,-7.0725747713970195,7,0.457453012821249,-7.530027784218269,0.8
2013-08,-7.26819127126787,8,-1.975524735953259,-5.292666535314611,0.2
2013-09,-5.261992294948295,9,-4.021554814430764,-1.2404374805175316,0.3
2013-10,-4.4361240039143315,10,-0.6789620466557652,-3.757161957258566,-0.1
2014-01,5.577896678969717,1,2.2993358055588136,3.2785608734109033,1.4
2014-02,-3.535195885279839,2,-0.7620140053952236,-2.7731818798846155,0.1
2014-03,-0.968688267833275,3,1.0146472473910475,-1.9833355152243226,0.9
2014-05,3.6473195112713896,5,1.9583205734014477,1.688998937869942,0.5
2014-08,-4.137950373194252,8,-1.975524735953259,-2.162425637240993,-0.7
2014-09,-1.7493581614392664,9,-4.021554814430764,2.2721966529914974,-0.7
2014-10,-5.525361566072047,10,-0.6789620466557652,-4.846399519416282,-0.6
2014-11,4.464076262070708,11,-0.6127065753045221,5.07678283737523,-0.9
