dates,nzd0321_Average_Value
1999-08-28 21:53:35+00:00,390.82842533867927
1999-09-29 21:53:40+00:00,382.04798594150935
1999-11-16 21:53:32+00:00,377.05538660849055
1999-12-25 21:59:40+00:00,383.1956759975308
2000-03-14 21:59:23+00:00,393.78251519716986
2000-05-01 21:59:06+00:00,390.2632174641791
2000-05-26 21:52:36+00:00,391.36890240625
2000-06-18 21:58:39+00:00,369.9279271028302
2000-07-13 21:52:07+00:00,391.4047077797619
2000-08-05 21:57:56+00:00,385.7997802981133
2000-11-25 21:57:10+00:00,376.34233261981143
2000-12-04 21:50:58+00:00,391.14137030188675
2001-02-06 21:51:02+00:00,379.1523463867925
2001-03-10 21:50:58+00:00,398.5916118273585
2001-05-29 21:50:25+00:00,371.64332944999995
2001-06-14 21:50:14+00:00,372.2218017028302
2001-07-07 21:56:12+00:00,391.9282804133334
2001-09-02 21:49:17+00:00,396.3490445000001
2001-11-05 21:49:02+00:00,396.99276972641513
2001-12-30 21:55:25+00:00,364.7983851313131
2002-02-16 21:55:42+00:00,401.6986719056603
2002-05-07 21:55:39+00:00,379.1539274367925
2002-05-16 21:49:21+00:00,403.048099262963
2002-07-10 21:55:13+00:00,380.0912408490566
2002-08-20 21:48:46+00:00,382.44531558476183
2002-09-05 21:48:38+00:00,376.1247918358491
2002-12-26 21:48:59+00:00,367.45400638301885
2003-01-02 21:55:10+00:00,388.0500620801887
2003-02-28 21:49:44+00:00,401.25571426
2003-03-07 21:55:34+00:00,400.9220681320755
2003-03-16 21:49:22+00:00,387.2470496009434
2003-03-23 21:55:28+00:00,390.76320945754713
2003-04-01 21:49:22+00:00,384.322613739759
2003-07-29 21:55:17+00:00,386.5291059955883
2003-07-30 21:37:21+00:00,361.1084848333333
2003-08-23 21:49:02+00:00,395.6840167736111
2003-10-26 21:49:02+00:00,397.07866656710524
2003-11-18 21:55:27+00:00,376.8672707955224
2003-12-21 21:39:18+00:00,378.63743595436887
2004-04-18 21:46:37+00:00,390.8370559867925
2004-05-20 21:47:32+00:00,389.44529202358495
2004-06-30 21:42:34+00:00,375.4486683057143
2004-07-07 21:48:56+00:00,364.1944672564516
2004-07-08 21:49:38+00:00,380.8575326691177
2004-07-23 21:49:20+00:00,405.4259259111111
2004-07-24 21:49:33+00:00,380.2653888983333
2004-08-08 21:49:38+00:00,364.4211010528302
2004-09-18 21:44:34+00:00,367.3853370509434
2004-11-20 21:55:49+00:00,371.0950592927536
2004-11-29 21:50:09+00:00,381.9688889
2005-01-15 21:52:57+00:00,377.4860002830189
2005-02-01 21:50:07+00:00,380.810625696
2005-02-08 21:56:22+00:00,378.37028006818184
2005-02-17 21:50:16+00:00,370.20414181599995
2005-03-12 21:56:32+00:00,387.34298169384607
2005-03-20 21:53:49+00:00,390.53494477391314
2005-04-05 21:53:54+00:00,379.0928401443396
2005-05-08 21:50:15+00:00,383.36976932894737
2005-06-01 21:48:06+00:00,372.46658955428575
2005-08-03 21:56:13+00:00,389.95888528750004
2005-08-27 21:54:55+00:00,393.8014508820756
2005-08-28 21:50:16+00:00,411.8242857
2005-09-12 21:54:58+00:00,393.43087111603774
2005-09-20 21:55:54+00:00,396.75137518142856
