Year-Month,nzd0348_Average_Value
1999-09,352.2314532715351
2000-01,352.10420934382125
2000-05,351.8739019431947
2000-07,351.4381373887335
2000-08,351.6463693450399
2001-01,352.3864144157333
2001-04,353.37668236273913
2001-05,354.00664022535545
2001-06,354.01098481842916
2001-09,353.55319918257635
2001-10,352.74500391314825
2002-06,351.684492149951
2002-07,350.78684147436593
2002-08,350.1258608133226
2002-10,349.8442654517036
2002-12,349.7106999037448
2003-01,349.6194211601201
2003-03,349.70377707395266
2003-05,350.1770302629577
2003-07,351.0942393891058
2003-10,351.88991754158695
2003-12,352.1895798460478
2004-01,351.7464419776009
2004-02,351.0486241177352
2004-04,350.33853328810096
2004-06,349.789717086848
2004-07,349.731244074548
2004-08,349.9945470361915
2004-09,351.4071477731323
2004-10,353.57574058084225
2004-11,353.0314230223798
2005-02,350.57205769214784
2005-03,347.2487459047845
2005-04,343.1139500478151
2005-05,341.8772201414033
2005-06,344.56070452637533
2005-08,350.2019063819736
2005-10,352.060941844232
2005-11,351.3127983751472
2006-01,350.20971512785763
2006-02,348.3778613906809
2006-05,346.9807707125262
2006-07,346.7044079801452
2006-08,347.5350148953955
2006-09,349.59932712050505
2006-10,351.14165141202267
2006-11,352.5400943082149
2007-01,353.3923372949893
2007-02,352.90869571855325
2007-05,352.14147708148965
2007-10,351.2647789738303
2007-11,350.0092633015471
2008-01,348.77210861146784
2008-02,347.47504573156965
2008-03,345.90174088417865
2008-05,344.4308240349955
2008-06,343.4722440140104
2008-07,343.74223962082914
2008-08,345.14682257255873
2008-09,345.86861371360186
2008-12,345.68719853915917
2009-02,344.84277276149174
2009-04,343.69766304080537
2009-06,342.9122353218858
2009-07,342.9446979177875
2009-08,343.5260960059885
2009-09,344.0255296089092
2009-10,344.26779024605946
2009-12,344.2285218616172
2010-03,343.1978062879757
2010-04,340.8466895873946
2010-07,339.2040630569533
2010-08,338.2277588624707
2010-09,338.07965757714925
2011-01,339.0637337446763
2011-06,339.6849041982005
2011-07,340.21954160999394
2011-09,341.0966161676166
2011-10,342.1330078655326
2011-11,342.9835840651258
2012-01,343.48837659622455
2012-03,343.623584775041
2012-04,343.22254133761726
2012-05,342.4401960587434
2012-06,342.06964776147134
2012-11,342.2436406877956
2013-01,342.3246973493126
2013-02,342.21693520541163
2013-05,342.02192537722823
2013-07,341.9853900112699
2013-09,342.2705877909993
2013-10,342.5456444339722
2013-11,342.363222087956
2013-12,341.13820723046695
2014-01,339.5142865614808
2014-02,338.50844764003875
2014-03,338.3679504519935
2014-05,339.31395607399526
2014-07,340.011175033564
2014-08,340.49062614018
2014-10,341.2477969444951
2014-11,342.74449974432684
2014-12,342.28581844509864
2015-01,341.04969911408597
2015-03,338.1727602693788
2015-04,333.46631850889213
2015-05,329.04516149599044
2015-06,326.3708610508075
2015-07,329.09278449330697
2015-08,331.77040178460135
2015-09,333.4801313351188
2015-10,334.8363440858009
2015-12,335.511114545431
2016-02,336.0198886090885
2016-03,335.84327009651525
2016-04,335.11894266994955
2016-05,334.40418644387495
2016-06,334.5202201024814
2016-07,334.7620335743248
2016-09,333.7279088272446
2016-11,332.66494396260424
2016-12,332.580326555617
2017-01,332.7980610690817
2017-03,333.04987720401743
2017-04,332.6791184949001
2017-05,331.1029259413286
2017-06,329.10717153181173
2017-07,329.60766501601285
2017-08,331.0692989643962
2017-09,332.24955102489895
2017-10,333.4686889231753
2017-12,334.00529758898307
2018-01,334.3052249273607
2018-02,334.3799222322346
2018-03,334.18123979873405
2018-04,333.97870759943356
2018-05,333.43540760384747
2018-07,332.1531614503401
2018-08,330.4446572476331
2018-09,329.5616676484615
2018-10,331.25546392050705
2018-11,333.3709156105315
2019-01,334.22986459727537
2019-02,333.55505893263904
2019-03,331.39242709253676
2019-05,328.6881618446797
2019-06,327.2550371207766
2019-07,328.1868652482014
2019-08,330.86561153501435
2019-09,332.7269521951183
2019-10,333.2712125984856
2019-11,333.6855053946231
2019-12,333.9814160178428
2020-02,333.9491932743377
2020-03,333.6631818126186
2020-04,333.12343071436254
2020-05,332.35484225014557
2020-06,331.2356768839974
2020-07,330.8074779825588
2020-08,330.6333906441828
2020-09,330.73380898913297
2020-10,331.47105078131625
2020-12,332.0685049022157
2021-01,332.07611029250444
2021-02,331.3537085179428
2021-03,330.789914899322
2021-04,331.2546949573973
2021-05,331.5386777184823
2021-07,331.37088025481376
2021-08,332.924458411175
2021-09,333.8039744815844
2021-10,333.57972459998143
2021-11,333.14359023590936
2021-12,332.7641488043655
2022-01,332.1748859285733
2022-02,331.24340042169854
2022-03,330.0295334783219
2022-04,328.2190183641067
2022-05,325.75241370872743
2022-06,325.42854897738005
2022-07,326.0446105783916
2022-08,326.861202160255
2022-09,327.6186170653257
2022-10,328.4346200647339
2022-11,329.68817843538847
2023-02,330.57806059287014
2023-03,331.6076819864619
2023-04,331.30311797787414
2023-05,330.27485610878017
2023-06,329.0571370956884
2023-07,328.1581105407196
2023-08,330.75599542348886
2023-09,335.16741650439553
2023-10,336.2790310773002
2023-11,336.8794875773318
2023-12,338.3084208060735
2024-01,338.89226159663167
2024-02,337.5571959924182
2024-03,335.86601420433306
2024-04,332.0186881957006
2024-05,327.4536203874474
2024-07,326.1186413262555
2024-09,325.9751929668086
