Year-Month,nzd0143_Average_Value
1999-08,363.2384565835194
1999-09,363.2666614481197
1999-11,362.74922732516916
1999-12,361.6292918603142
2000-02,358.94773157532495
2000-03,356.59886424434313
2000-05,355.4306740131057
2000-07,353.99628516005276
2000-09,353.3583039154221
2000-10,354.1337997423917
2000-11,355.1670862666193
2001-01,356.51826130151557
2001-02,357.77375924244524
2001-03,358.62398446703486
2001-06,358.5794503947001
2001-08,358.6661243934571
2001-09,360.46382056440103
2001-10,361.78880068339157
2002-01,362.4279743345996
2002-02,360.5522033668287
2002-03,357.9139691803692
2002-04,356.30412781071533
2002-05,355.096363867938
2002-06,355.3254876992297
2002-07,356.22114014800604
2002-08,357.33047455456784
2002-09,357.6380072783444
2002-10,357.7505954476692
2002-12,358.8613321198896
2003-01,360.0111521574046
2003-03,359.7690068470363
2003-05,359.3706328100903
2003-07,359.3449262812306
2003-08,360.04851810359
2003-09,362.12045427122354
2003-10,362.51270142439705
2003-11,361.1965078606508
2003-12,358.6142074594671
2004-01,356.41850281019975
2004-02,356.54287437853554
2004-03,357.30752223360844
2004-04,356.92190059211515
2004-05,356.52623363914864
2004-06,357.5439897444219
2004-07,359.3710050719678
2004-08,360.2524189583383
2004-09,360.3985792680789
2004-10,360.2031957492028
2004-11,359.271809497179
2005-01,358.8669261941868
2005-02,360.6078643054767
2005-03,363.0518172726098
2005-04,359.84952211337435
2005-05,355.93899383733424
2005-06,356.86185829754135
2005-07,358.9696127048229
2005-08,360.84986764426606
2005-09,361.6840439072008
2005-10,361.3130128507332
2005-11,360.32071781780235
2006-01,359.8159179587245
2006-02,359.6263963763763
2006-04,359.1907939447369
2006-05,358.2942686149457
2006-06,356.44193691655687
2006-07,356.1860254259053
2006-08,356.4425376329545
2006-09,357.007939279433
2006-10,357.43899993060336
2006-11,356.9505165899589
2006-12,356.83238410149994
2007-02,356.75124946375985
2007-03,357.16028807308186
2007-04,357.6341331691895
2007-05,356.5362524966932
2007-06,356.5663959358416
2007-09,358.3492077234689
2007-10,360.61810870375456
2007-11,361.2471840340864
2007-12,361.09082055681694
2008-01,360.8725064205403
2008-02,360.8789524634976
2008-05,361.2341435649375
2008-06,360.3616642021881
2008-08,359.1451668006654
2008-09,357.7248489293623
2008-10,355.6573168695877
2008-11,354.66357711520357
2008-12,354.91061835364843
2009-01,355.6856578924895
2009-02,357.604159026956
2009-03,359.31515264742853
2009-04,359.7913341488976
2009-06,360.9115542025567
2009-08,362.5959684772642
2009-09,363.300458496267
2009-11,362.632745772644
2010-01,358.29920490214636
2010-02,355.48264096610336
2010-03,355.86695862147553
2010-04,356.20024774801254
2010-05,356.29390851686986
2010-06,355.41937866651597
2010-07,354.73978541024536
2010-08,354.75115847632566
2010-09,354.9977462855149
2010-10,355.28917783675706
2010-11,355.06579584899254
2010-12,354.8068159882746
2011-01,355.3036543721276
2011-02,356.55473997759873
2011-03,358.58120015083097
2011-04,359.84042726362895
2011-05,360.18120143004217
2011-06,360.49913262716603
2011-08,360.5719021598729
2011-09,360.14955472390244
2012-03,359.28621521035086
2012-04,358.4812308517552
2012-05,357.57312118725747
