Year-Month,nzd0025_Average_Value,Value,Smooth_Value
2014-07,393.9082199780155,-0.2,-0.3487138665037874
2014-09,388.5604783893083,-0.7,-0.49298645237950645
2014-11,384.2803068820261,-0.9,-0.4952004665978614
2015-07,381.10186942166507,-1.1,-0.7355704058278387
2015-08,380.0163485402472,-1.4,-0.9622910582341513
2015-10,381.2606922474086,-1.7,-1.2121554705874154
2015-12,385.6183391226943,-0.6,-1.2069014222130565
2016-01,389.4012224973188,-2.2,-1.1522751969130391
2016-04,388.28625752808614,-1.2,-0.6625656686641619
2016-05,385.32632640813085,0.4,-0.5506286739942947
