Year-Month,dates,monthly_anomaly,nzd0231_Average_Value,Value,Smooth_Value
1999-10,1999-10-15 21:52:49.000000000,362.94822153148885,359.6101122145778,1.0,1.1174440949002622
1999-12,1999-12-02 21:52:40.000000000,342.47426425941427,357.44690655538267,1.4,1.1556659214253293
2000-02,2000-02-04 21:52:37.000000000,352.17787974811114,356.65750302536725,1.7,1.1252096839580497
2000-04,2000-04-24 21:52:10.000000000,349.57115119243593,357.338845020346,1.2,0.8547350591947336
2000-05,2000-05-26 21:51:48.000000000,365.29772115792923,359.09014001643857,0.4,0.6682251425375931
2000-07,2000-07-13 21:51:19.000000000,362.1133675509687,360.64751839777455,-0.2,0.5344736370024811
2000-08,2000-08-14 21:50:56.000000000,367.8117678498163,361.4368417864269,0.7,0.6533876947298695
2000-09,2000-09-15 21:50:25.000000000,364.47104180828177,361.0468439326011,0.9,0.8331702708866523
2000-10,2000-10-17 21:50:01.000000000,366.9448089267376,359.77458370465735,1.1,1.0113549486051254
2000-11,2000-11-02 21:50:13.000000000,343.65634388700687,358.2975864015868,1.8,1.1329008364746243
2000-12,2000-12-04 21:50:10.000000000,355.72123168810975,358.09006901372294,0.8,1.1526164932394691
2001-01,2001-01-05 21:50:16.000000000,353.80177846851115,358.99944380755693,1.0,1.099432606924579
2001-03,2001-03-10 21:50:10.000000000,361.7743286505425,360.60991890228956,0.9,0.722322448279438
2001-06,2001-06-30 21:49:12.000000000,375.4623995517285,361.92818404611705,0.3,0.03168281082958975
2001-09,2001-09-18 21:48:17.000000000,364.75656819847205,362.0903078481521,0.2,-0.02296703966542569
2001-10,2001-10-20 21:48:09.000000000,357.902902937508,361.7361606403534,-0.0,0.04919194127091873
2002-01,2002-01-24 21:48:42.000000000,358.59608322284834,361.80186390471476,0.4,0.23509956236746107
2002-02,2002-02-17 21:48:46.000000000,358.0495563547338,363.83753071744684,1.1,0.24345402761200755
2002-04,2002-04-14 21:48:38.000000000,368.27853428601577,367.76659864955076,-0.1,-0.013956437143125194
2002-05,2002-05-16 21:48:34.000000000,377.2986334048795,370.33288762760884,-0.8,-0.1854162108594572
2002-06,2002-06-01 21:48:28.000000000,375.0877850550843,371.500978086628,0.2,-0.3280487827325997
2002-07,2002-07-19 21:48:09.000000000,376.9286049866145,370.9695130978911,-0.5,-0.4695336673613069
2002-08,2002-08-20 21:47:58.000000000,369.0000932720475,368.8356698402873,-1.0,-0.578878292374044
2002-10,2002-10-23 21:47:39.000000000,360.70425413469246,365.85874681367517,-0.4,-0.6375083671966623
2002-11,2002-11-16 21:47:53.000000000,364.0684376713875,361.36476145648703,-0.5,-0.6219976552700359
2002-12,2002-12-26 21:48:11.000000000,353.0171940609303,357.472886454237,-1.1,-0.5715732408296883
2003-01,2003-01-19 21:48:17.500000000,350.00354741395097,356.50457121203516,-0.2,-0.4623099719849417
2003-03,2003-03-16 21:48:34.000000000,363.0036502164324,358.2669147435952,0.3,-0.17727704848579368
2003-04,2003-04-01 21:48:34.000000000,367.1414793448989,359.84323566536136,-0.1,-0.05401673373596516
2003-05,2003-05-03 21:48:37.000000000,356.33784417299825,360.82932246685255,-0.3,0.04694898633143355
2003-08,2003-08-23 21:40:42.666666624,362.78792330355935,361.2421874928884,0.1,0.1250263344373116
2003-10,2003-10-26 21:48:14.000000000,365.253985650501,360.5050933772489,0.0,0.07414377277007737
2003-12,2003-12-05 21:38:22.000000000,353.13681127709117,360.2169588478624,1.1,0.11772148105890402
2004-01,2004-01-22 21:38:40.000000000,358.6703564745051,360.83655273658894,-1.3,0.13496369371252057
2004-03,2004-03-18 21:49:07.000000000,353.78068604058495,362.3241731195226,0.4,0.22363496921727863
2004-06,2004-06-20 05:46:31.333333376,368.33310390777586,365.3705850404806,0.8,0.15971909848107424
2004-07,2004-07-24 21:48:45.000000000,371.57792417489765,365.32603089595307,-0.5,0.015232943054413549
2004-08,2004-08-17 21:48:38.000000000,360.7951908536629,363.03619070777535,-0.3,-0.1358578806443562
2004-09,2004-09-02 21:43:21.000000000,365.82537513070093,359.83337196351965,-0.3,-0.28077053027950555
2004-10,2004-10-20 21:44:28.000000000,363.1393987405555,356.9557756935084,-0.1,-0.4249601767770454
2004-11,2004-11-29 21:48:57.000000000,340.5963054884415,354.1302877111963,-0.7,-0.5760185988097057
2004-12,2004-12-07 21:45:24.000000000,354.062394065679,352.66424976443386,-0.8,-0.7054308887416567
2005-01,2005-01-24 21:46:06.000000000,349.63481609999576,352.36122779854344,0.3,-0.7984578501804348
2005-02,2005-02-09 21:46:19.000000000,354.06219458740816,353.1801371256527,-3.1,-0.8508679657622821
2005-03,2005-03-17 21:48:09.500000000,353.6408659174234,355.8413185920243,0.3,-0.7363788458811699
2005-04,2005-04-06 21:49:28.000000000,355.0417943658288,360.4860475029427,-0.6,-0.5786116602908132
2005-05,2005-05-16 21:49:27.000000000,370.47052256217773,366.6199328796125,-0.8,-0.3860343736470225
2005-06,2005-06-12 13:48:37.666666624,375.139612358312,371.6550947418952,0.4,-0.16949143279551832
2005-07,2005-07-19 21:47:39.000000000,368.6757156680371,369.3278851985827,0.2,0.01417653471209615
2005-08,2005-08-20 21:49:08.000000000,362.66858158320395,365.38319890764046,-0.3,0.17140572719038086
2005-11,2005-11-24 21:48:28.000000000,367.69936457905953,361.48506693838135,-0.2,0.5536373430910003
2006-01,2006-01-27 21:49:58.000000000,354.30445962549067,358.851188031588,1.7,0.7839332228998178
2006-02,2006-02-24 21:50:17.500000000,360.33542948457045,356.3259654206506,0.1,0.8105005390110417
2006-04,2006-04-17 21:49:52.500000000,345.3206356419388,356.5044070035669,1.1,0.547855345534318
2006-05,2006-05-27 21:49:54.000000000,368.1881671839424,360.2416942972254,-0.5,0.2336743501086755
2006-07,2006-07-22 21:52:58.000000000,363.21094958908435,362.64438380722066,-0.6,-0.36875721733750166
2006-08,2006-08-23 21:50:47.333333248,365.3823868237567,363.7454334295421,-1.0,-0.5750929734549917
2006-10,2006-10-10 21:53:56.000000000,372.11625438373227,360.6133954782799,-1.3,-0.6653359507683264
2006-12,2006-12-17 21:52:29.000000000,352.70494716267723,355.5767164045463,-0.3,-0.4749141408688943
2007-01,2007-01-20 05:51:39.666666752,350.3215704943944,352.78478608604337,-0.8,-0.37128401723098936
2007-02,2007-02-11 21:52:31.500000000,349.6883807653792,357.5204146718329,-0.1,-0.24840748262456488
2007-06,2007-06-15 21:50:07.000000000,373.08144482999876,361.9228874816052,0.5,0.09543329391613106
2007-07,2007-07-17 21:50:02.000000000,376.51120256096164,362.67021227418076,-0.3,0.19062786563074385
2007-08,2007-08-10 21:49:55.000000000,367.15574230090965,358.86576115881553,0.4,0.3486779115963473
2007-11,2007-11-22 21:50:02.000000000,322.7630258554111,353.74459823008965,0.9,1.1301249405803613
2008-01,2008-01-25 21:50:11.000000000,343.0581144544222,353.70071742752,1.8,1.5214109593272513
2008-04,2008-04-30 21:49:55.000000000,348.69502546393085,356.2201692186179,0.7,1.0099048791207539
2008-05,2008-05-16 21:49:50.000000000,385.38667829059966,359.46049216080996,-0.1,0.7817637070793704
2008-07,2008-07-11 21:49:17.000000000,357.16464531884185,360.5065912340938,0.3,0.7197785663777241
2008-08,2008-08-12 21:49:01.000000000,368.34883793299554,358.09565158005336,1.0,0.8521321363859762
2008-09,2008-09-05 21:48:50.000000000,348.78032778445356,354.12634624050673,1.2,1.017610555805137
2008-11,2008-11-08 21:48:55.000000000,337.30923499437887,352.34207475140505,1.3,1.2599666917544532
2009-01,2009-01-11 21:49:32.000000000,343.50933229572956,352.7826628017056,1.1,1.237048247048902
