Year-Month,nzd0121_Average_Value
1999-08,247.46367788032072
1999-09,247.53048355425025
1999-11,247.940472295636
2000-01,248.7225254445973
2000-05,249.37360489674813
2000-10,249.40634240977744
2001-03,248.2499227059081
2001-10,245.317903635146
2001-11,241.64162817710255
2002-01,238.20636076894056
2002-03,235.94777786879195
2002-04,234.45837182472746
2002-07,233.34459793398287
2002-08,232.82868304404172
2002-10,232.80189974629775
2002-12,233.18377920351608
2003-01,233.68512193955635
2003-08,234.7829015360687
2004-04,237.12734853109063
2004-06,239.49096685036344
2004-07,242.31456334000652
2004-09,245.26801723142216
2004-10,248.4894197680543
2004-11,251.50289079396185
2005-02,253.92543966971687
2005-04,255.80234154413978
2005-05,256.69757748059595
2005-07,256.83110893836806
2005-09,256.19939665441734
2005-11,254.75573241698947
2006-04,254.7271010303664
2006-06,258.85300742027715
2006-07,262.8597381847392
2006-11,264.1153287584725
2007-01,263.426480102125
2007-02,261.55496293785797
2007-05,259.23361128367264
2008-01,257.72682578476497
2008-02,256.6001881743745
2008-09,255.8495897288835
2008-10,255.20489154296627
2008-12,254.3656643323868
2009-01,252.660078678873
2009-05,250.2221067498962
2009-06,249.36672479773438
2009-07,250.94528566897924
2009-08,253.02397663389965
2009-09,255.49397244251716
2010-03,256.9163913980239
2010-05,256.92658957859993
2010-11,256.3555426768734
2011-01,255.38110962994838
2011-04,253.36014833430883
2011-05,249.907702985738
2011-07,247.70156042087078
2011-09,247.9649822210105
2012-04,249.29877702937256
2012-06,250.0176346550453
2012-07,251.53754727202718
2012-08,254.30989667525304
2012-09,257.82135621661735
2012-10,260.8941478213586
2013-02,262.5407266100063
2013-04,262.73715189572766
2013-05,259.42701976117263
2013-06,255.0704138320547
2013-09,252.87336996431011
2013-10,251.11217138287543
2013-11,253.1634387489624
2013-12,257.8123206098704
2014-01,260.60765865526434
2014-03,263.48470866992665
2014-04,265.0848474806284
2014-05,264.4093840652139
2014-07,262.7650308677522
2014-08,260.72929847042207
2014-10,260.89461233642254
2014-12,264.9362370689388
2015-01,268.95007252268925
2015-04,270.23799937691336
2015-07,270.7041301693835
2015-11,270.96915000054054
2016-01,270.66251167410843
2016-04,269.9975621371581
2016-07,269.0301290580217
2016-08,268.7550063063151
2017-04,269.89526508329897
2017-05,274.6654009474316
2017-06,279.9055349819244
2017-08,282.69785477802714
2018-02,284.001203080889
2018-03,282.9910203662116
2018-05,281.4561631785459
2018-09,280.44413581625093
2018-10,280.39194813931505
2018-11,281.59221685548886
2018-12,284.2065075590978
2019-02,288.0687463417903
2019-03,291.8865084484039
2019-04,295.0473738012177
2019-05,295.45727963442323
2019-06,295.0290724790874
2019-11,295.04438170768793
2020-01,295.4069240101747
2020-02,295.2263317488976
2020-03,294.1799887759532
2020-05,292.7394049953566
2020-07,292.1073864444895
2020-08,292.32470543748195
2020-11,293.85436574236866
2020-12,295.4533214258142
2021-01,297.4453056590579
2021-02,300.483996484414
2021-05,302.2484399717739
2021-07,303.9186873104631
2021-08,306.79997052949847
2021-10,310.4714248337078
2021-11,314.69232666690374
2022-02,320.38319873102733
2022-03,323.44476255401696
2022-04,323.6446167973364
2022-05,321.7053997616469
2022-06,318.2481658144139
2022-09,315.1982490248982
2023-02,309.2331595071866
2023-03,301.982470886761
2023-05,296.79555920103576
2023-06,292.8837236984873
2023-07,291.0586137373234
2023-08,290.349695992267
2023-09,289.5288620562416
2023-10,295.4300102095493
2024-02,306.9536156177057
2024-05,314.06827656009915
2024-06,315.8845527440748
2024-08,316.6745094324761
