Year-Month,monthly_anomaly,Value
2010-03,-4.461915944063949,0.7
2010-04,-3.379666694260143,1.2
2010-05,-3.4500718302711677,0.9
2010-06,-3.3552369410029037,0.4
2010-07,-3.9221537211309063,1.8
2010-08,-4.803822934737005,1.8
2010-09,-4.461778750090302,2.2
2010-10,-2.835490337714231,1.7
2011-01,-0.47024106013915357,2.3
2011-02,0.7077933781481917,2.7
2011-05,0.9985619968039711,0.4
2011-06,0.9758239213446074,0.2
2011-07,-2.1481146188536773,1.0
2011-08,-0.48392672639853285,0.4
2011-09,-0.1803477616418009,1.0
2011-10,-1.4818807062290262,0.8
2011-11,-0.23044789664446141,1.1
2012-01,-0.19635570694190177,1.1
2012-03,0.6296269058804369,0.7
2012-04,-1.2648011238766592,-0.3
2012-05,-2.5077494104343105,0.0
2012-06,-3.3117854889079816,0.4
2012-08,-4.543107799534889,-0.2
2012-09,-5.656573705947569,0.2
2012-11,-3.036375033032978,0.3
2012-12,-2.408107986239323,-0.6
2013-01,0.9554365804483007,-0.1
2013-03,2.6330083735563767,1.5
2013-04,1.5005958485436413,0.2
2013-05,0.11163760593573102,0.8
2013-06,-2.105101315346513,1.2
2013-07,-3.1195774899534054,0.8
2013-09,-4.574061230696827,0.3
2013-10,-4.40803725306282,-0.1
2013-11,-3.6337074854446985,0.7
2013-12,-1.5707399081970723,0.1
2014-01,-0.46757605561074744,1.4
2014-02,0.26864444707711804,0.1
2014-03,-0.2784510721231809,0.9
2014-05,-0.5030695024952943,0.5
2014-06,-1.3729926777431574,0.2
2014-07,-1.5645287313228975,-0.2
2014-08,-1.4732853423571441,-0.7
2014-09,-0.851602169402109,-0.7
2014-10,-1.4028972114828644,-0.6
2014-11,-0.7291219589404646,-0.9
2014-12,-1.1891951748818141,-0.6
