Year-Month,nzd0324_Average_Value,month,climatology,monthly_anomaly,Value
2010-03,-4.42939384019905,3,-1.0634124673683243,-3.365981372830726,0.7
2010-04,1.4482872028208895,4,-1.1843687602301307,2.63265596305102,1.2
2010-05,-2.9472513929120376,5,-0.4899735595963218,-2.457277833315716,0.9
2010-06,2.6466967461774193,6,-1.9813781124322245,4.628074858609644,0.4
2010-07,-4.481367436426292,7,-2.2713604903480142,-2.210006946078278,1.8
2010-08,-8.428117036070072,8,-2.8191439103859515,-5.60897312568412,1.8
2010-09,-7.215982695503591,9,-0.8008694261995047,-6.415113269304086,2.2
2010-10,3.133021099423123,10,0.9762206152601378,2.156800484162985,1.7
2011-01,4.072291398926333,1,3.6071257049934498,0.465165693932883,2.3
2011-02,-6.59632454069322,2,0.12247811061370106,-6.7188026513069214,2.7
2011-05,1.2689964956495412,5,-0.4899735595963218,1.758970055245863,0.4
2011-06,1.813675643072481,6,-1.9813781124322245,3.7950537555047053,0.2
2011-07,-2.555222913504614,7,-2.2713604903480142,-0.2838624231565996,1.0
2011-08,5.0196415800514655,8,-2.8191439103859515,7.838785490437417,0.4
2011-09,-7.812376501010498,9,-0.8008694261995047,-7.011507074810994,1.0
2011-10,-4.776497684596328,10,0.9762206152601378,-5.752718299856466,0.8
2011-11,5.5035511869461455,11,3.3879503415705265,2.115600845375619,1.1
2012-01,-1.3114992598861452,1,3.6071257049934498,-4.918624964879595,1.1
2012-03,-6.385202231426395,3,-1.0634124673683243,-5.321789764058071,0.7
2012-04,-6.536403780332757,4,-1.1843687602301307,-5.352035020102626,-0.3
2012-05,-2.7145673530539174,5,-0.4899735595963218,-2.2245937934575957,0.0
2012-06,-3.942469044021296,6,-1.9813781124322245,-1.9610909315890714,0.4
2012-08,-0.6684788729414222,8,-2.8191439103859515,2.1506650374445293,-0.2
2012-09,-18.382084723479768,9,-0.8008694261995047,-17.581215297280263,0.2
2012-11,1.9110847894366587,11,3.3879503415705265,-1.4768655521338678,0.3
2012-12,5.586802819578674,12,2.570347369414662,3.016455450164012,-0.6
2013-01,0.588172863988365,1,3.6071257049934498,-3.0189528410050848,-0.1
2013-03,1.5685606004262327,3,-1.0634124673683243,2.631973067794557,1.5
2013-04,-6.521051091729494,4,-1.1843687602301307,-5.336682331499364,0.2
2013-05,0.2979693693537624,5,-0.4899735595963218,0.7879429289500841,0.8
2013-06,-8.80580273698714,6,-1.9813781124322245,-6.824424624554915,1.2
2013-07,-3.614838184684713,7,-2.2713604903480142,-1.3434776943366988,0.8
2013-09,-3.328707719701727,9,-0.8008694261995047,-2.5278382935022226,0.3
2013-10,-5.549562162279199,10,0.9762206152601378,-6.525782777539336,-0.1
2013-11,-2.677087207153759,11,3.3879503415705265,-6.065037548724286,0.7
2013-12,3.5458483670135315,12,2.570347369414662,0.9755009975988695,0.1
2014-01,9.438289073051331,1,3.6071257049934498,5.831163368057881,1.4
2014-02,0.3447171588949674,2,0.12247811061370106,0.22223904828126634,0.1
2014-03,-3.979140522008137,3,-1.0634124673683243,-2.9157280546398123,0.9
2014-05,-3.5926025639096046,5,-0.4899735595963218,-3.102629004313283,0.5
2014-06,0.18016186820241784,6,-1.9813781124322245,2.1615399806346423,0.2
2014-07,1.3811079337084509,7,-2.2713604903480142,3.6524684240564653,-0.2
2014-08,-1.7601730315921162,8,-2.8191439103859515,1.0589708787938352,-0.7
2014-09,-0.3313148508550692,9,-0.8008694261995047,0.46955457534443557,-0.7
2014-10,-12.029390424530348,10,0.9762206152601378,-13.005611039790486,-0.6
2014-11,1.6311008821272164,11,3.3879503415705265,-1.7568494594433102,-0.9
2014-12,-4.377847499421128,12,2.570347369414662,-6.94819486883579,-0.6
