Year-Month,nzd0324_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
1999-10,8.457996322524515,10,0.5343753997232468,7.923620922801268,1.0,1.1286073846445712
2000-01,7.515985685326308,1,2.374416448703636,5.141569236622672,0.7,1.0774531994534327
2000-04,6.591097522658988,4,-0.818176344519341,7.409273867178329,1.2,0.8758095065092346
2000-05,5.076490661929689,5,-0.9196970398867289,5.996187701816417,0.4,0.7937302126384154
2000-06,3.74971922949134,6,-1.8409905774908533,5.590709806982193,0.2,0.7426619403546411
2000-07,2.9065739799780936,7,-2.2444363731788863,5.15101035315698,-0.2,0.7392767465682785
2000-08,3.0999322255441846,8,-1.7518505360167185,4.851782761560903,0.7,0.7851727454020662
2000-11,3.690525943811964,11,2.470130897365006,1.2203950464469582,1.8,0.9653813866980567
2000-12,4.01089438601975,12,1.8201334828716735,2.1907609031480764,0.8,0.9578320246372782
2001-01,4.065055402086005,1,2.374416448703636,1.6906389533823685,1.0,0.9042497379875939
2001-04,3.535547283662157,4,-0.818176344519341,4.353723628181498,0.2,0.4832980417520022
2001-05,2.3654063496569933,5,-0.9196970398867289,3.285103389543722,-0.5,0.3235858916539259
2001-06,1.7956861128571884,6,-1.8409905774908533,3.6366766903480414,0.3,0.1992781268257798
2001-09,1.534186917373821,9,-0.4799923076633347,2.0141792250371555,0.2,0.058501222712516426
2002-02,0.8019958367858822,2,0.5468849941172264,0.2551108426686558,1.1,0.08331566962614881
2002-03,-0.7808422970879496,3,-0.33980761642779256,-0.44103468066015705,0.2,0.01472443332398541
2002-04,-2.0932805734779247,4,-0.818176344519341,-1.2751042289585839,-0.1,-0.08533282192155145
2002-06,-2.774601063320068,6,-1.8409905774908533,-0.9336104858292147,0.2,-0.3072528552178308
2002-07,-3.24060600532557,7,-2.2444363731788863,-0.9961696321466835,-0.5,-0.4101358845871367
2002-08,-3.4483131838639447,8,-1.7518505360167185,-1.6964626478472262,-1.0,-0.49202765683426775
2002-09,-3.2438788598873405,9,-0.4799923076633347,-2.763886552224006,-0.6,-0.5401968589128004
2002-10,-2.8765696039042132,10,0.5343753997232468,-3.41094500362746,-0.4,-0.5560225206420238
2002-12,-2.7695150137886966,12,1.8201334828716735,-4.58964849666037,-1.1,-0.4984701768771164
2003-02,-2.69218430460499,2,0.5468849941172264,-3.239069298722216,-0.7,-0.32533669260795745
2003-03,-2.56693930320503,3,-0.33980761642779256,-2.2271316867772377,0.3,-0.2185973012700674
2003-05,-1.7869074449411293,5,-0.9196970398867289,-0.8672104050544004,-0.3,-0.032425848594931674
2003-07,-0.7537786229386478,7,-2.2444363731788863,1.4906577502402385,0.3,0.08483005731054587
2003-08,0.2947141995252888,8,-1.7518505360167185,2.0465647355420074,0.1,0.10853522810564677
2003-10,3.1901183402989624,10,0.5343753997232468,2.6557429405757156,0.0,0.132756039017209
2003-11,9.052204553162147,11,2.470130897365006,6.58207365579714,-0.3,0.14780483419812823
2003-12,10.370828257427,12,1.8201334828716735,8.550694774555327,1.1,0.16671986344841427
2004-01,6.984020278821564,1,2.374416448703636,4.609603830117928,-1.3,0.177570667347734
2004-02,3.3254098737039306,2,0.5468849941172264,2.7785248795867044,1.2,0.19435123471329788
2004-03,0.7199023676571913,3,-0.33980761642779256,1.059709984084984,0.4,0.19001192471376877
2004-04,0.6496854433400269,4,-0.818176344519341,1.4678617878593678,-0.9,0.16543778444243895
2004-06,1.483848191246282,6,-1.8409905774908533,3.324838768737135,0.8,0.052861715810397704
2004-07,2.102494408304062,7,-2.2444363731788863,4.346930781482948,-0.5,-0.05665473729140244
2004-08,2.4490762048766874,8,-1.7518505360167185,4.200926740893406,-0.3,-0.1790857349074019
2004-09,2.5577911823627972,9,-0.4799923076633347,3.037783490026132,-0.3,-0.3046296619098383
2004-10,2.3686768248521286,10,0.5343753997232468,1.8343014251288818,-0.1,-0.42684363275685344
2004-11,2.199342581640491,11,2.470130897365006,-0.270788315724515,-0.7,-0.539156160186873
2004-12,2.136291446124813,12,1.8201334828716735,0.3161579632531395,-0.8,-0.6259167671395199
2005-01,1.999891084267541,1,2.374416448703636,-0.3745253644360951,0.3,-0.6759428609936717
2005-02,2.374973776692764,2,0.5468849941172264,1.8280887825755379,-3.1,-0.6828874944854404
