Year-Month,monthly_anomaly,Value,Smooth_Value
2000-01,-1.3356906857357476,0.7,1.1206620428165268
2000-02,-4.255219246528412,1.7,1.0902177762420302
2000-04,-6.127374020963457,1.2,0.8567624395208745
2000-05,-4.7798859382556405,0.4,0.7052965307330857
2000-08,-5.900620086123562,0.7,0.6953137205770475
2000-12,-1.1106518655693827,0.8,1.1013832209937968
2001-04,3.2546754840573016,0.2,0.4533422017162376
2001-05,1.6946655529804815,-0.5,0.22925382366260705
2001-07,0.795363948971856,-0.2,-0.015433783977974048
2001-08,0.7621456908268459,-0.4,-0.04064414263733944
2001-09,1.4216000454643103,0.2,-0.006870112245616438
2001-10,0.3728421006028552,-0.0,0.0508568996238251
2002-01,0.6881773950909938,0.4,0.2031073164342442
2002-02,-0.7936162640561693,1.1,0.20071278544683566
2002-03,-2.410052780346199,0.2,0.11333712796710962
2002-09,-2.770455606156708,-0.6,-0.6105062045001022
2003-01,0.36522888632711786,-0.2,-0.45249899873151095
2003-02,1.3936157848238853,-0.7,-0.3279610222680055
2003-03,0.8380741118920783,0.3,-0.1886789119871837
2003-05,1.51769909309666,-0.3,0.026697666257798364
2003-07,1.2466137610176884,0.3,0.13020376716983972
2003-08,-2.70910846955806,0.1,0.12182375246661391
2003-09,-2.741975543492015,-0.1,0.1017104665741795
2003-10,-2.220552930709538,0.0,0.09269217135815833
2003-11,-1.1940125944515838,-0.3,0.10232425246318513
2003-12,0.7078848846635087,1.1,0.13114373855990422
2004-01,1.0483518061346688,-1.3,0.14922494305717174
2004-02,3.18084386127321,1.2,0.20000089995091794
2004-03,4.8160154809480105,0.4,0.217173930956258
2004-04,5.147262501624964,-0.9,0.21016311525528858
2004-05,5.604397413906371,1.0,0.20223054161656162
2004-06,4.4656364897218666,0.8,0.13258027181395865
2004-07,4.252591837467017,-0.5,0.0008209385774929912
2004-08,2.063063393440689,-0.3,-0.14290392219614906
2004-09,-2.013312936968024,-0.3,-0.28637134627759137
2004-10,-4.2906442966162714,-0.1,-0.4292531857642973
2004-11,-4.830293112405219,-0.7,-0.5722532111509072
2004-12,-5.409227642479882,-0.8,-0.6911451868845325
2005-01,-4.298880430699564,0.3,-0.7713754587456078
2005-02,-2.966507423180062,-3.1,-0.806632513415865
2005-03,1.1525312578984193,0.3,-0.7094836888060683
2005-04,-0.045687993354280323,-0.6,-0.5661428288646643
2005-05,0.08097205259450983,-0.8,-0.3863888771202395
2005-06,1.6947736315425823,0.4,-0.1825643346238268
2005-07,-0.3742832565100709,0.2,0.0016709763127542854
2005-08,-1.0707197728000981,-0.3,0.16676715550807633
2005-09,-1.2900094595165406,0.4,0.32819114688032336
2005-10,-1.8284122477362152,1.2,0.46606776703434305
2005-11,-0.13502534923945037,-0.2,0.565958970983785
2006-01,2.7849567748222728,1.7,0.758321044061758
2006-02,4.052805972817962,0.1,0.7664115126886586
2006-03,3.9660162861015213,1.8,0.6970526872227794
2006-04,5.52969683121518,1.1,0.5035695520823653
2006-05,2.612070831842357,-0.5,0.22279876102247764
2006-06,1.4302791589105501,0.2,-0.06326321198930013
2006-07,-0.8495512076300153,-0.6,-0.32734792072369495
2006-09,-1.5835385737001926,-0.6,-0.6214222915363693
2006-10,-2.1101127427154567,-1.3,-0.6344703027433165
2006-11,-0.7661921161483422,0.1,-0.5693913700794899
2006-12,-2.9462389934977686,-0.3,-0.48457116178780735
2007-02,1.772316545350743,-0.1,-0.27253769029479147
2007-03,4.255567777337645,0.2,-0.16399430184143654
2007-06,7.286079657038989,0.5,0.11133041893670033
2007-07,4.2930340116764585,-0.3,0.22543172938638112
2007-09,2.2496272510260513,0.2,0.6001513743682013
2007-10,1.8587244628063775,0.7,0.8510776163803396
2008-01,4.522637144512041,1.8,1.439964863408059
2008-02,2.217270070578074,2.6,1.4192191009040003
2008-04,-1.1266763767887735,0.7,1.0349452382600783
2008-06,-2.6391882940809572,0.6,0.7656351746905473
2008-07,-3.5099105246566973,0.3,0.7832625283428559
2008-08,-2.218847040946716,1.0,0.8855712340874637
2008-09,-0.9492161010960471,1.2,1.0202046662842792
2009-01,3.7659366495327955,1.1,1.197336671520412
2009-02,3.164323548029563,1.9,1.073976242719145
2009-03,4.935385045524173,0.4,0.8689652381344863
2009-04,5.2982342435198575,0.8,0.6364591312785919
2009-05,3.5205477272298302,-0.1,0.39510483651138695
2009-09,-0.34608523642703787,0.3,-0.41884814715838053
2009-12,-4.676289628655342,-0.7,-0.6989706470141258
2010-01,-4.75735167977942e-05,-1.1,-0.589129186251086
2010-02,2.424589324979966,-1.5,-0.3410227813426449
2010-03,2.802438522975652,0.7,0.02933595641607628
2010-04,2.360640891397751,1.2,0.41818033978076175
2010-06,1.9445575455341504,0.4,1.0985784069402929
2010-07,1.5102658726023395,1.8,1.4122056871946334
2010-08,-3.9758154870459097,1.8,1.676374763691785
2010-09,-2.9704643028348565,2.2,1.8834168797781592
2010-10,-2.4619008191248817,1.7,2.035023789258517
2010-12,-3.4773167566236345,2.9,2.2492147414118793
2011-01,-1.847838963311454,2.3,2.2475111925420204
2011-02,0.748734809794158,2.7,2.1364395857394176
2011-03,1.2387308373634285,2.5,1.904666524391727
2011-04,2.1312228925019765,1.9,1.5835296174929798
2011-05,1.539786376211948,0.4,1.2494432349886826
2011-06,1.3712070027790646,0.2,1.0027838795868542
2011-08,-1.5477354721570564,0.4,0.8551994327592396
2011-09,-2.781670002231725,1.0,0.9139400419804333
2011-10,-4.927396205238192,0.8,1.0057570705426957
2011-11,-6.754904150099645,1.1,1.0870910394507427
2012-06,-9.027320258187363,0.4,0.11367722462894639
2012-08,-3.007112552349508,-0.2,0.01320432503503938
2012-09,-2.0303327967098794,0.2,0.008156842801592155
2012-10,-2.0831978844284857,0.3,0.013296135638101302
2012-11,-2.950709801720663,0.3,0.02415776726862901
2012-12,-1.1780371889381855,-0.6,0.05798560791638447
2013-04,4.995323888758856,0.2,0.5731013050027585
2013-05,4.521866211232163,0.8,0.6463914528190591
2013-06,2.552095699537019,1.2,0.661998500224929
2013-07,-0.72243406863288,0.8,0.6135490120842552
2013-08,-1.8304201901858952,0.2,0.5354053189964578
2013-09,-1.946856706475921,0.3,0.4760472284974868
2013-10,-2.0793586926912857,-0.1,0.458558722076707
2013-11,-4.4147257666252475,0.7,0.49269404392449356
2013-12,-7.142946010985621,0.1,0.5459151448796871
2014-01,-4.672061098704221,1.4,0.6013805247048787
2014-02,-3.007248277066031,0.1,0.6084854039016595
2014-03,-2.023506552963383,0.9,0.5770939345100171
2014-05,-1.1210224426862938,0.5,0.3087243777634481
2014-06,0.8755767553093927,0.2,0.08770934479694725
2014-07,-0.6847863461938425,-0.2,-0.14984256729770234
2014-08,-1.2787198831608209,-0.7,-0.3607959028795338
2014-09,-1.958194099951923,-0.7,-0.5058129678924674
2014-10,-2.136593908848561,-0.6,-0.5712395257477489
2014-11,-1.617316139424296,-0.9,-0.5581245655021254
2015-01,-0.5278667503252406,-0.8,-0.33506237684231677
2015-03,1.2101530742375632,0.7,-0.11830839459686676
2015-04,0.07395531525741765,-0.0,-0.1547789720188033
2015-05,-1.8432546795205225,-0.7,-0.28506813776271644
2015-06,-3.6761197672391224,0.6,-0.4799067478636654
2015-07,-4.525948147564331,-1.1,-0.7414429818090997
2015-08,-5.261671371247743,-1.4,-0.9900579081851357
2015-09,-5.975249751572951,-1.6,-1.1732813947949197
2015-10,-5.429631703326719,-1.7,-1.2696828233170896
2015-11,-5.53455135558157,-0.5,-1.2901413536444597
2015-12,-4.2206277496914115,-0.6,-1.278118396293047
2016-01,-2.4482557352795973,-2.2,-1.217248366698978
2016-02,-0.30332121773521276,-2.0,-1.039820707944408
2016-03,1.5182789733681608,0.1,-0.7525356971465222
2016-04,3.524340470862766,-1.2,-0.434795339431884
2016-05,5.096833519108994,0.4,-0.1014503432212702
2016-06,6.634862281640934,0.6,0.17470971522556433
2016-07,6.221104336779483,0.4,0.35886348783782696
2016-08,4.521273970238917,0.7,0.4483912568699395
2016-09,1.8853761475576474,1.2,0.44378803069384665
2016-10,1.8385834815181539,-0.3,0.36459983300662113
2016-11,-0.7417855786311682,-0.1,0.2876306573082811
2016-12,-1.0528629658486945,0.3,0.23936310744370476
2017-01,-1.5764423392815723,0.2,0.21692962437788726
2017-02,0.8999822597162737,-0.1,0.2220538820949454
2017-03,5.185327485281236,0.9,0.25517769716235794
2017-04,4.228890968991211,-0.2,0.29235798852051176
2017-05,3.9896032684901312,0.3,0.3584755729621615
2017-06,2.5876270654836597,0.4,0.4411314833263501
2017-08,-1.181494973988708,0.5,0.5856377287871604
2017-09,-2.919361054814989,0.6,0.6285420346415975
2017-10,-1.2331752131270297,0.9,0.6467227363081632
2017-12,-0.08491563814666178,-0.1,0.5974888326575806
2018-01,0.5016805805259816,1.1,0.5733800325903754
2018-02,0.12917462187988596,-0.5,0.5391702481235088
2018-04,1.4286250040866266,0.5,0.43713012545191565
