Year-Month,nzd0215_Average_Value
1999-08,-3.7526480769680237
1999-09,-2.5494473704925307
2000-04,-1.7196841449403744
2000-05,-1.8505210744487828
2000-06,-2.831325391128945
2000-08,-3.9893518222840467
2001-01,-5.000582059021336
2001-04,-6.791260599799145
2001-05,-7.601199101344803
2001-07,-7.150634296942193
2001-08,-5.471867273752126
2001-09,-2.786628055274455
2001-10,-1.9740017999378376
2002-02,-0.12296486219286606
2002-08,4.446685403666827
2002-09,10.348410179275795
2002-10,13.571052072118178
2002-11,15.99821202180721
2003-01,16.780582658139206
2003-02,15.38306325737318
2003-04,10.338005546670654
2003-05,5.670556535849294
2003-07,4.054727972630931
2003-08,3.3326111461943886
2003-09,3.361454362834082
2003-11,4.919302475612422
2003-12,5.230562457481435
2004-02,4.7643648209438645
2004-03,3.9631554815493892
2004-05,2.5696092199904683
2004-06,0.5544586600165937
2004-08,-1.1425402699345857
2004-09,1.259594144339546
2004-11,4.913148680340731
2004-12,7.03076200980394
2005-02,5.6012494395704495
2005-03,1.971573481035426
2005-04,-0.28122613089600834
2005-05,-2.591607167400504
2005-06,-5.833347028707567
2005-07,-8.821436156918503
2005-08,-6.680423398364442
2005-10,-4.276969267973154
2005-11,-0.5819037304554678
2006-01,0.889625437422433
2006-03,-0.49459485303949613
2006-04,-4.674205863782588
2006-06,-10.60113095820803
2006-07,-12.564799412500557
2006-09,-9.207783026510517
2006-11,-4.415239795021911
2006-12,0.24450406576361927
2007-04,2.862612506278615
2007-06,2.1473786863288424
2007-07,0.7342403102104593
2007-09,-0.3625457004336621
2007-10,-1.4830697897289855
2008-03,-2.4582112146281156
2008-06,-2.786452409988377
2008-11,-2.1991606395706147
2009-01,-1.2307582922680436
2009-03,-0.2883849289724426
2009-04,-0.2733135950497432
2009-05,-2.842896745821058
2009-06,-7.562632840089771
2009-07,-10.10243193389221
2009-09,-10.00017660122046
2009-11,-6.011338011288155
2009-12,-0.0448777130472815
2010-02,4.484486379009714
2010-03,5.623688074909995
2010-04,5.82395430558057
2010-06,5.499611392979145
2010-07,3.5073019133656382
2010-09,1.702426248582766
2010-10,1.6522510207361885
2010-11,2.18179558004353
2010-12,3.0076425460611036
2011-01,3.78175909699704
2011-02,4.261525520808234
2011-03,3.29400825452678
2011-05,-0.07281618001901291
2011-08,-1.779556649063741
2011-09,-3.331255195308419
2011-10,-4.759533196773538
2011-11,-5.955516651459081
2012-05,-6.793629885337932
2012-06,-6.768169624842084
2012-07,-6.36154930631305
2012-08,-6.067166885030117
2012-09,-5.609673760644586
2012-10,-4.560192668718539
2012-12,-3.875744086160404
2013-05,-3.801369802555815
2013-06,-4.172601681555353
2013-07,-5.000326515477594
2013-08,-6.1506470001516504
2013-09,-7.036879338140912
2013-10,-6.697076002287716
2013-11,-5.305786166073911
