Year-Month,dates,monthly_anomaly,nzd0215_Average_Value,Value,Smooth_Value
2010-02,2010-02-08 21:45:30.000000000,393.5370676691729,389.00682591054226,-1.5,-0.4629696995744539
2010-03,2010-03-12 21:45:47.000000000,389.5899404761905,389.0564551835648,0.7,-0.05218462012544492
2010-04,2010-04-29 21:45:51.000000000,378.61009070294784,388.28550067510207,1.2,0.3806140794748909
2010-06,2010-06-16 21:45:48.000000000,394.32435714285714,387.3953250655661,0.4,1.094954924022491
2010-07,2010-07-10 21:45:52.500000000,383.33605049712196,385.2723584955047,1.8,1.4201525342331704
2010-09,2010-09-04 21:45:57.000000000,386.01200772200775,383.71943110008044,2.2,1.8884268443633652
2010-10,2010-10-22 21:46:07.000000000,377.37257440476196,383.5390431735114,1.7,2.0334955825207492
2010-11,2010-11-07 21:46:17.000000000,383.71151515151513,384.2119573788414,1.3,2.1635463743183525
2010-12,2010-12-25 21:46:47.000000000,386.8754471544716,385.2736601699864,2.9,2.2834497135944654
2011-01,2011-01-26 21:47:02.000000000,390.0404181184668,386.20403330893936,2.3,2.3021264970408923
2011-02,2011-02-27 21:47:11.000000000,385.22209750566896,386.6609348893013,2.7,2.197003208727833
2011-03,2011-03-18 13:46:02.333333248,386.4000321389915,386.10523294032436,2.5,1.9452700552764968
2011-05,2011-05-18 21:47:14.000000000,378.63600464576075,384.6255073191808,0.4,1.1959257694229637
2011-08,2011-08-22 21:47:04.000000000,385.4287528344671,384.46118747113684,0.4,0.7993830321028083
2011-09,2011-09-07 21:46:59.000000000,387.1103333333334,384.1203248042762,1.0,0.8928077747632154
2011-10,2011-10-25 21:47:02.000000000,394.69169884169884,383.0674449357353,0.8,1.0231111988734425
2011-11,2011-11-26 21:47:22.000000000,379.24555952380956,381.0992966525438,1.1,1.1410768888873497
2012-05,2012-05-20 21:48:20.000000000,368.88561904761906,379.3042125090626,0.0,0.18023917908531195
2012-06,2012-06-21 21:48:08.000000000,376.3426713124274,378.5645542675709,0.4,0.09291883329941641
2012-07,2012-07-07 21:48:21.000000000,383.97028344671196,378.6050621946299,-0.0,0.036110942784175336
2012-08,2012-08-24 21:48:53.000000000,382.9432520325203,378.90360067289885,-0.2,0.010424548256646942
2012-09,2012-09-09 21:49:04.000000000,363.01339285714295,379.53416977971085,0.2,0.012456363457869529
2012-10,2012-10-11 21:49:21.000000000,393.404387755102,381.019619743469,0.3,0.015422596767032152
2012-12,2012-12-22 21:49:47.500000000,382.2206605222734,382.3636199406043,-0.6,0.03199559004832079
2013-05,2013-05-27 21:52:36.500000000,385.8060054799697,382.7765204478121,0.8,0.6846044722582668
2013-06,2013-06-24 21:49:16.000000000,375.43866213151927,381.72539019398647,1.2,0.6949596777458135
2013-07,2013-07-26 21:48:58.000000000,384.94407665505224,380.7363916812117,0.8,0.6244944002479694
2013-08,2013-08-27 21:49:05.000000000,381.09751451800236,379.71361384443065,0.2,0.517705730234298
2013-09,2013-09-28 21:49:27.000000000,373.78725623582767,379.1307957151673,0.3,0.43859138036903006
2013-10,2013-10-06 21:55:33.000000000,372.33173544973545,379.6154430664543,-0.1,0.41584842662369975
2013-11,2013-11-15 21:49:51.000000000,374.2957619047619,381.2013350625079,0.7,0.46277490270661464
2014-01,2014-01-14 21:52:37.000000000,392.9753663003663,383.46021518770027,1.4,0.6159206559458059
2014-02,2014-02-11 21:54:32.000000000,375.0119470899471,383.5969229677448,0.1,0.6384472217254057
2014-03,2014-03-07 21:50:28.000000000,389.00583042973295,383.0529482985388,0.9,0.6240193775533182
2014-05,2014-05-14 21:52:03.500000000,384.8358753829017,380.94532797282835,0.5,0.3600044155789294
2014-06,2014-06-23 21:52:16.000000000,373.41798412698415,375.76112500030104,0.2,0.123833048065226
2014-07,2014-07-21 21:53:33.000000000,359.65468864468863,372.72555560713204,-0.2,-0.13757067749248011
2014-08,2014-08-10 21:52:30.000000000,379.17718901694514,373.86868870251107,-0.7,-0.3786973254706007
2014-09,2014-09-15 21:53:46.500000000,376.60816439909297,376.27441911584253,-0.7,-0.5609740516352697
2014-10,2014-10-13 21:52:42.000000000,374.44285449735446,380.020930703963,-0.6,-0.6815283089225554
2014-11,2014-11-10 21:53:54.000000000,387.7484126984128,384.38777903760194,-0.9,-0.7529348778646072
