Year-Month,nzd0315_Average_Value
1999-08,354.4056111579102
1999-11,354.8421535628633
1999-12,355.62310797376307
2000-01,355.54761979602785
2000-03,353.08604226468645
2000-06,350.47449768988514
2000-07,349.0130588536889
2000-08,348.76484293829685
2000-10,349.92751863153677
2000-11,352.3678290803387
2000-12,355.26448587892895
2001-02,358.80799096137815
2001-03,360.7904214584747
2001-04,358.99932496268605
2001-05,356.6813985341714
2001-06,354.62924326281404
2001-07,355.5008380663771
2001-09,356.9917047612322
2001-12,356.828612367761
2002-02,355.9053492352415
2002-03,354.22836879113595
2002-05,352.179568643258
2002-07,351.66167208734436
2002-08,352.195898904518
2002-09,353.21879017391666
2002-10,355.2186325164816
2002-12,356.53059251327437
2003-01,358.154887317595
2003-03,361.2968461595877
2003-07,362.1944800170421
2003-08,360.0312584058498
2003-10,358.3579267002734
2003-11,356.54806167353934
2004-02,354.3883343291808
2004-03,352.7486365443317
2004-04,349.96376055154485
2004-05,345.77748208932337
2004-06,339.67600727952333
2004-07,339.9134630361541
2004-08,344.46670972857953
2004-09,347.4172695198091
2004-11,350.4566295529527
2005-01,353.0612271109086
2005-02,354.6898501544467
2005-03,355.72311877981787
2005-04,356.76646471229554
2005-05,358.1101687344526
2005-07,359.6076279655142
2005-08,362.2200289809946
2005-09,367.75786778584495
2005-10,371.09536648077983
2005-11,368.29315545817474
2005-12,362.1639789133125
2006-01,358.21605982155523
2006-02,359.33621621015914
2006-03,359.6889890619226
2006-06,359.96230606235775
2006-07,359.76996683048225
2006-08,358.0161639805009
2006-09,356.73188631401933
2006-11,357.1770552526432
2006-12,360.70006319371
2007-02,366.9816814631226
2007-03,366.24999811459213
2007-04,364.2881551248745
2007-05,362.50185626131713
2007-06,361.39669552584724
2007-09,360.99281779661163
2007-10,361.379241472541
2007-11,364.6166212453966
2007-12,368.26490785043916
2008-01,370.85606214748304
2008-05,370.9546650375868
2008-06,367.2486163222213
2008-07,362.1375680005704
2008-08,360.3648322078349
2008-09,362.5134421073444
2008-10,365.7481306081291
2009-01,367.7783760252977
2009-03,369.1507403297437
2009-04,369.5278707644845
2009-05,368.39218112697654
2009-07,367.75597279218914
2009-08,367.51925241328723
2009-09,367.1165385196618
2009-12,367.5220238465566
2010-01,371.7349328198809
2010-03,375.13741379680806
2010-04,378.6593711801576
2010-05,381.8304958184123
2010-07,384.21472352137556
2010-08,385.3207006421197
2010-10,385.1084447197755
2011-01,382.8168738713552
2011-02,377.65249392707153
2011-03,373.3778144035204
2011-07,370.3930977333445
2011-09,368.26640708205036
2011-11,367.6153464846508
2011-12,368.311654619695
2012-03,368.89054509066546
2012-06,369.78024098085194
2012-09,371.39674477853504
2012-10,373.34221132241123
2012-12,376.03444970967337
2013-01,380.07764879542765
2013-02,384.2584156515841
2013-03,384.8346506535817
2013-05,383.5576083569012
2013-06,380.07793481115476
2013-07,374.808636491007
2013-08,373.2944692066896
2013-09,373.66478418536775
2013-10,373.7139231751263
2013-11,374.0955369161777
2014-01,372.15908303146443
2014-02,377.5658863743586
2014-03,381.16300925655236
2014-04,380.43830800207945
2014-05,377.7615355288608
2014-06,371.8632415699603
2014-07,368.2996564544414
2014-08,373.67223945664233
2014-09,377.16417156970306
2014-10,375.3183020201124
2014-11,372.04152052801174
2015-01,377.6866719029313
2015-03,378.4095324299779
2015-04,371.0774398019355
2015-05,363.743179856297
2015-06,357.88014947024277
2015-07,360.2749344405551
2015-08,363.2543903563462
2015-09,366.602951733216
2015-10,371.2903907264832
2015-11,378.7264453621722
2015-12,385.8696356702829
2016-01,397.90362248485155
2016-03,393.4540286279471
2016-04,382.14361653707385
2016-05,373.21999829518313
2016-06,371.0040692929037
2016-07,371.8851020959662
2016-08,372.8704712780985
2016-09,370.2922609381091
2016-10,369.74120847835667
2016-11,370.877389264038
2016-12,369.6915421600949
2017-01,369.37965274954763
2017-02,375.5220109925566
2017-04,383.28951019503575
2017-05,384.0864035942749
2017-06,380.926873521515
2017-07,380.30981823238915
2017-08,381.14532336230377
2017-09,378.11110747236626
2017-10,375.93584752375307
2017-12,377.3592580779128
2018-01,389.83980291583384
2018-03,395.1693961182198
2018-05,393.53183214398666
2018-06,392.26821766372706
2018-09,390.7943707590605
2018-10,390.4343570039188
2018-11,392.9744510724992
2018-12,395.0515187637431
2019-01,393.2804252383858
2019-02,392.36439972127977
2019-03,389.6638098613623
2019-04,388.0839664696121
2019-05,386.19282734994454
2019-06,385.0762225086626
2019-07,383.96178025871154
2019-08,382.2965227664986
2019-09,384.2317762880175
2019-10,388.42484742146854
2019-12,394.6116398599999
2020-01,399.6753377236254
2020-02,401.67479702395894
2020-03,398.72051614140656
2020-04,394.25674365652463
2020-05,392.9873952964936
2020-07,391.59777558555976
2020-08,391.02287763944435
2020-09,389.65885896585087
2020-10,390.947109685975
2020-12,390.1802267739888
2021-01,390.43921039430353
2021-02,392.6965708723645
2021-03,400.16402085530535
2021-04,397.9434166975843
2021-05,392.01632781056367
2021-06,388.9108912572856
2021-07,386.9460833028392
2021-08,389.68560821502757
2021-09,395.1266734987216
2021-11,398.85003061579334
2021-12,401.98193227556317
2022-01,405.73785355805234
2022-02,406.91316187752216
2022-03,407.7558229176553
2022-04,410.3364526242024
2022-05,406.9910996231261
2022-08,400.9844439951239
2022-09,396.4033611411668
2022-10,394.2366510251712
2022-11,391.1210513133665
2022-12,395.67879038325003
2023-01,399.7815293052289
2023-02,402.25403759962603
2023-03,400.5456909866248
2023-04,389.9163078181523
2023-05,377.9724860585259
2023-06,382.22912517201866
2023-07,394.9236784032213
2023-08,396.02495882188316
2023-09,393.2834343604742
2023-10,392.37641284672475
2023-11,394.282231274438
2023-12,393.9890323652866
2024-01,397.3764409583441
2024-02,402.38806418272793
2024-03,401.4128680392743
2024-04,396.00616592786685
2024-05,398.20644488212565
2024-06,402.5871840671661
2024-07,401.356993879792
2024-08,397.60372642791674
2024-09,393.39625448739304
2024-10,394.6040194869008
